psi,theta,K,h
-0.01,0.4097147,0.23753002,0.01
-0.02,0.4097141,0.22369182,0.02
-0.03,0.4097136,0.21057919,0.03
-0.04,0.4097132,0.19817224,0.04
-0.05,0.4097128,0.18652683,0.05
-0.060000000000000005,0.40971243,0.17567235,0.060000000000000005
-0.06999999999999999,0.40971208,0.16560698,0.06999999999999999
-0.08,0.40971172,0.15630588,0.08
-0.09,0.4097114,0.14772968,0.09
-0.09999999999999999,0.40971106,0.13983116,0.09999999999999999
-0.11,0.4097107,0.13255966,0.11
-0.12,0.4097104,0.12586427,0.12
-0.13,0.40971005,0.119695656,0.13
-0.14,0.4097097,0.11400722,0.14
-0.15000000000000002,0.4097094,0.10875562,0.15000000000000002
-0.16,0.40970907,0.10390099,0.16
-0.17,0.40970874,0.09940702,0.17
-0.18000000000000002,0.40970838,0.09524072,0.18000000000000002
-0.19,0.40970802,0.091372326,0.19
-0.2,0.4097077,0.08777494,0.2
-0.21000000000000002,0.40970737,0.0844244,0.21000000000000002
-0.22,0.409707,0.08129893,0.22
-0.23,0.40970665,0.078378975,0.23
-0.24000000000000002,0.4097063,0.07564692,0.24000000000000002
-0.25,0.40970594,0.07308687,0.25
-0.26,0.40970552,0.07068462,0.26
-0.27,0.40970516,0.06842722,0.27
-0.28,0.40970474,0.06630307,0.28
-0.29000000000000004,0.4097044,0.064301655,0.29000000000000004
-0.3,0.40970397,0.062413443,0.3
-0.31,0.40970355,0.060629822,0.31
-0.32,0.40970314,0.05894295,0.32
-0.33,0.4097027,0.05734572,0.33
-0.34,0.40970224,0.05583164,0.34
-0.35000000000000003,0.4097018,0.05439484,0.35000000000000003
-0.36000000000000004,0.40970135,0.05302989,0.36000000000000004
-0.37,0.40970087,0.051731877,0.37
-0.38,0.4097004,0.05049631,0.38
-0.39,0.40969992,0.04931901,0.39
-0.4,0.40969938,0.048196238,0.4
-0.41000000000000003,0.40969884,0.047124434,0.41000000000000003
-0.42000000000000004,0.4096983,0.04610044,0.42000000000000004
-0.43,0.40969777,0.04512129,0.43
-0.44,0.4096972,0.044184256,0.44
-0.45,0.40969658,0.04328679,0.45
-0.46,0.40969598,0.04242657,0.46
-0.47000000000000003,0.4096954,0.04160146,0.47000000000000003
-0.48000000000000004,0.40969473,0.0408094,0.48000000000000004
-0.49,0.40969408,0.040048603,0.49
-0.5,0.40969336,0.039317265,0.5
-0.51,0.4096927,0.038613833,0.51
-0.52,0.409692,0.0379368,0.52
-0.53,0.40969124,0.037284747,0.53
-0.54,0.4096905,0.036656387,0.54
-0.55,0.4096897,0.03605051,0.55
-0.56,0.4096889,0.035465963,0.56
-0.5700000000000001,0.40968806,0.03490168,0.5700000000000001
-0.5800000000000001,0.40968722,0.03435668,0.5800000000000001
-0.59,0.4096863,0.033830017,0.59
-0.6,0.40968537,0.033320833,0.6
-0.61,0.40968445,0.032828268,0.61
-0.62,0.4096835,0.032351576,0.62
-0.63,0.4096825,0.031890005,0.63
-0.64,0.4096815,0.031442903,0.64
-0.65,0.40968043,0.031009594,0.65
-0.66,0.40967932,0.03058948,0.66
-0.67,0.40967822,0.03018199,0.67
-0.68,0.4096771,0.02978657,0.68
-0.6900000000000001,0.40967584,0.029402696,0.6900000000000001
-0.7000000000000001,0.40967464,0.029029926,0.7000000000000001
-0.7100000000000001,0.40967333,0.028667748,0.7100000000000001
-0.72,0.40967208,0.028315768,0.72
-0.73,0.40967077,0.027973559,0.73
-0.74,0.40966937,0.027640741,0.74
-0.75,0.40966797,0.027316926,0.75
-0.76,0.4096665,0.027001776,0.76
-0.77,0.409665,0.026694924,0.77
-0.78,0.4096635,0.026396107,0.78
-0.79,0.4096619,0.026104975,0.79
-0.8,0.4096603,0.025821269,0.8
-0.81,0.4096586,0.02554469,0.81
-0.8200000000000001,0.40965688,0.025275022,0.8200000000000001
-0.8300000000000001,0.40965515,0.025011988,0.8300000000000001
-0.8400000000000001,0.40965334,0.02475534,0.8400000000000001
-0.85,0.40965146,0.024504857,0.85
-0.86,0.40964955,0.024260342,0.86
-0.87,0.40964764,0.024021577,0.87
-0.88,0.40964562,0.023788352,0.88
-0.89,0.40964353,0.023560513,0.89
-0.9,0.40964144,0.023337856,0.9
-0.91,0.4096393,0.023120228,0.91
-0.92,0.40963706,0.022907421,0.92
-0.93,0.4096348,0.02269931,0.93
-0.9400000000000001,0.4096325,0.022495754,0.9400000000000001
-0.9500000000000001,0.4096301,0.022296576,0.9500000000000001
-0.9600000000000001,0.40962762,0.022101684,0.9600000000000001
-0.97,0.4096251,0.021910911,0.97
-0.98,0.4096226,0.021724124,0.98
-0.99,0.40962,0.02154122,0.99
-1.0,0.4096173,0.021362063,1.0
-1.01,0.4096146,0.021186557,1.01
-1.02,0.4096118,0.021014577,1.02
-1.03,0.40960896,0.020846037,1.03
-1.04,0.40960604,0.02068083,1.04
-1.05,0.40960306,0.020518852,1.05
-1.06,0.40960002,0.020360013,1.06
-1.07,0.40959695,0.020204235,1.07
-1.08,0.40959382,0.020051425,1.08
-1.09,0.4095906,0.019901482,1.09
-1.1,0.4095873,0.01975436,1.1
-1.11,0.40958393,0.019609956,1.11
-1.12,0.40958053,0.019468196,1.12
-1.1300000000000001,0.40957707,0.01932903,1.1300000000000001
-1.1400000000000001,0.40957355,0.019192338,1.1400000000000001
-1.1500000000000001,0.40956992,0.019058125,1.1500000000000001
-1.1600000000000001,0.40956628,0.018926281,1.1600000000000001
-1.17,0.40956256,0.018796748,1.17
-1.18,0.40955877,0.018669477,1.18
-1.19,0.40955493,0.018544408,1.19
-1.2,0.409551,0.018421484,1.2
-1.21,0.40954703,0.018300653,1.21
-1.22,0.40954298,0.018181851,1.22
-1.23,0.4095389,0.018065032,1.23
-1.24,0.4095347,0.017950151,1.24
-1.25,0.40953046,0.017837154,1.25
-1.26,0.40952617,0.017726008,1.26
-1.27,0.40952185,0.017616652,1.27
-1.28,0.40951744,0.017509047,1.28
-1.29,0.40951294,0.017403161,1.29
-1.3,0.4095084,0.01729896,1.3
-1.31,0.40950382,0.017196376,1.31
-1.32,0.40949917,0.017095404,1.32
-1.33,0.40949446,0.016995981,1.33
-1.34,0.40948963,0.01689807,1.34
-1.35,0.4094848,0.01680166,1.35
-1.36,0.40947992,0.016706701,1.36
-1.37,0.40947497,0.016613184,1.37
-1.3800000000000001,0.40946996,0.016521038,1.3800000000000001
-1.3900000000000001,0.4094649,0.01643024,1.3900000000000001
-1.4000000000000001,0.40945977,0.016340798,1.4000000000000001
-1.4100000000000001,0.40945458,0.016252633,1.4100000000000001
-1.42,0.40944937,0.016165756,1.42
-1.43,0.4094441,0.016080119,1.43
-1.44,0.40943873,0.015995706,1.44
-1.45,0.40943334,0.015912486,1.45
-1.46,0.40942788,0.015830427,1.46
-1.47,0.4094224,0.015749518,1.47
-1.48,0.40941685,0.015669715,1.48
-1.49,0.40941122,0.01559102,1.49
-1.5,0.4094056,0.01551341,1.5
-1.51,0.4093999,0.015436837,1.51
-1.52,0.40939415,0.015361281,1.52
-1.53,0.40938836,0.015286747,1.53
-1.54,0.40938252,0.01521322,1.54
-1.55,0.40937662,0.015140655,1.55
-1.56,0.40937066,0.015069042,1.56
-1.57,0.4093647,0.01499836,1.57
-1.58,0.40935868,0.014928576,1.58
-1.59,0.4093526,0.014859699,1.59
-1.6,0.40934646,0.014791705,1.6
-1.61,0.40934032,0.01472457,1.61
-1.62,0.40933412,0.014658289,1.62
-1.6300000000000001,0.40932792,0.014592837,1.6300000000000001
-1.6400000000000001,0.40932164,0.014528175,1.6400000000000001
