Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.025474941,0.6247997,18.985468
Adam,100,0.017378027,0.02681312,8.957145
Adam,200,0.003662368,0.011765978,1.9488438
Adam,300,0.0011161079,0.0035214797,0.59326875
Adam,400,0.0011187522,0.0023788766,0.5831648
Adam,500,0.0011203049,0.0017223199,0.57737565
Adam,600,0.0011211877,0.0013092214,0.57368606
Adam,700,0.001121539,0.001033801,0.5711075
Adam,800,0.0011214179,0.0008420944,0.5691299
Adam,900,0.001120824,0.0007043245,0.56745523
Adam,1000,0.0011196979,0.00060310314,0.56588
Adam,1100,0.0011179034,0.00052791805,0.56423086
Adam,1200,0.0011150168,0.00047378356,0.5622462
Adam,1300,0.0011010068,0.00047779837,0.55528134
Adam,1400,0.0007699417,0.00049288274,0.3898997
Adam,1500,0.0001254014,0.0003357847,0.066058554
Adam,1600,2.6378966e-05,0.00035060273,0.01669551
Adam,1700,9.637798e-06,0.00030242774,0.007843176
Adam,1800,5.4607876e-06,0.00024379806,0.0051683746
Adam,1900,4.142683e-06,0.00019599241,0.0040312656
Adam,2000,3.5717155e-06,0.00016049,0.0033907578
Adam,2100,3.2189175e-06,0.00013439606,0.0029534195
Adam,2200,2.9409969e-06,0.000114804316,0.0026185415
Adam,2300,2.6976352e-06,9.9635e-05,0.0023451676
Adam,2400,2.476989e-06,8.754232e-05,0.0021139178
Adam,2500,2.2744998e-06,7.7667755e-05,0.0019139275
Adam,2600,2.0872412e-06,6.945015e-05,0.0017381222
Adam,2700,1.912807e-06,6.250458e-05,0.0015814493
Adam,2800,1.749324e-06,5.65561e-05,0.0014402231
Adam,2900,1.5954774e-06,5.1403353e-05,0.0013117723
Adam,3000,1.4504686e-06,4.6894165e-05,0.001194176
Adam,3100,1.3138718e-06,4.291325e-05,0.0010860683
Adam,3200,1.1855229e-06,3.9371425e-05,0.0009864757
Adam,3300,1.0653789e-06,3.619562e-05,0.00089464564
Adam,3400,9.5347593e-07,3.333245e-05,0.00081006245
Adam,3500,8.4991285e-07,3.073405e-05,0.00073229696
Adam,3600,7.5472144e-07,2.8369142e-05,0.0006610522
Adam,3700,6.675393e-07,2.6205305e-05,0.0005958227
Adam,3800,5.8846945e-07,2.4221756e-05,0.0005364523
Adam,3900,5.1838634e-07,2.239903e-05,0.00048318348
Adam,4000,4.5351425e-07,2.0717443e-05,0.00043393156
Adam,4100,3.970312e-07,1.9166906e-05,0.00039018466
Adam,4200,3.494793e-07,1.773492e-05,0.00035208886
Adam,4300,3.0394924e-07,1.6412147e-05,0.00031609606
Adam,4400,2.6664426e-07,1.5187939e-05,0.00028520153
Adam,4500,2.3380854e-07,1.4054283e-05,0.0002574471
Adam,4600,2.058336e-07,1.300615e-05,0.00023297829
Adam,4700,1.8178902e-07,1.2035865e-05,0.00021125317
Adam,4800,1.6111642e-07,1.11387735e-05,0.00019194595
