psi,theta,K,h
-0.01,0.40954116,4.4045277,0.01
-0.02,0.40954018,4.3991942,0.02
-0.03,0.40953928,4.3947434,0.03
-0.04,0.40953845,4.3907213,0.04
-0.05,0.40953758,4.3869596,0.05
-0.060000000000000005,0.40953666,4.3833714,0.060000000000000005
-0.06999999999999999,0.4095357,4.3799067,0.06999999999999999
-0.08,0.4095347,4.376532,0.08
-0.09,0.4095336,4.373225,0.09
-0.09999999999999999,0.40953243,4.3699694,0.09999999999999999
-0.11,0.40953118,4.366752,0.11
-0.12,0.4095298,4.3635635,0.12
-0.13,0.40952837,4.360395,0.13
-0.14,0.40952682,4.3572407,0.14
-0.15000000000000002,0.40952522,4.3540945,0.15000000000000002
-0.16,0.40952352,4.350952,0.16
-0.17,0.40952164,4.3478093,0.17
-0.18000000000000002,0.40951973,4.3446627,0.18000000000000002
-0.19,0.40951768,4.341509,0.19
-0.2,0.4095155,4.338345,0.2
-0.21000000000000002,0.40951324,4.335169,0.21000000000000002
-0.22,0.40951085,4.331978,0.22
-0.23,0.40950835,4.3287697,0.23
-0.24000000000000002,0.40950572,4.325543,0.24000000000000002
-0.25,0.40950298,4.322295,0.25
-0.26,0.40950012,4.3190255,0.26
-0.27,0.40949708,4.3157315,0.27
-0.28,0.40949398,4.3124123,0.28
-0.29000000000000004,0.4094907,4.309067,0.29000000000000004
-0.3,0.4094873,4.305693,0.3
-0.31,0.40948376,4.30229,0.31
-0.32,0.4094801,4.2988567,0.32
-0.33,0.4094763,4.2953925,0.33
-0.34,0.40947235,4.2918963,0.34
-0.35000000000000003,0.40946823,4.2883663,0.35000000000000003
-0.36000000000000004,0.409464,4.284803,0.36000000000000004
-0.37,0.4094596,4.281204,0.37
-0.38,0.40945506,4.2775693,0.38
-0.39,0.40945035,4.2738986,0.39
-0.4,0.40944552,4.2701917,0.4
-0.41000000000000003,0.40944055,4.266446,0.41000000000000003
-0.42000000000000004,0.40943536,4.2626624,0.42000000000000004
-0.43,0.4094301,4.2588406,0.43
-0.44,0.4094246,4.254979,0.44
-0.45,0.40941894,4.251078,0.45
-0.46,0.40941313,4.2471375,0.46
-0.47000000000000003,0.40940714,4.2431555,0.47000000000000003
-0.48000000000000004,0.409401,4.239134,0.48000000000000004
-0.49,0.40939468,4.2350707,0.49
-0.5,0.40938818,4.230966,0.5
-0.51,0.40938154,4.22682,0.51
-0.52,0.40937465,4.222633,0.52
-0.53,0.40936765,4.218403,0.53
-0.54,0.4093604,4.2141323,0.54
-0.55,0.40935302,4.209819,0.55
-0.56,0.40934542,4.2054634,0.56
-0.5700000000000001,0.4093376,4.201066,0.5700000000000001
-0.5800000000000001,0.40932962,4.1966267,0.5800000000000001
-0.59,0.40932143,4.1921453,0.59
-0.6,0.40931302,4.1876216,0.6
-0.61,0.40930444,4.183057,0.61
-0.62,0.40929565,4.1784496,0.62
-0.63,0.40928662,4.1738014,0.63
-0.64,0.40927744,4.1691113,0.64
-0.65,0.40926793,4.1643796,0.65
-0.66,0.4092583,4.159608,0.66
-0.67,0.40924844,4.1547947,0.67
-0.68,0.4092383,4.149941,0.68
-0.6900000000000001,0.40922803,4.145047,0.6900000000000001
-0.7000000000000001,0.40921742,4.1401134,0.7000000000000001
-0.7100000000000001,0.40920663,4.13514,0.7100000000000001
-0.72,0.4091956,4.130127,0.72
-0.73,0.4091843,4.1250753,0.73
-0.74,0.40917277,4.1199846,0.74
-0.75,0.40916103,4.1148562,0.75
-0.76,0.409149,4.109689,0.76
-0.77,0.40913674,4.1044855,0.77
-0.78,0.4091242,4.099244,0.78
-0.79,0.40911144,4.093966,0.79
-0.8,0.4090984,4.0886517,0.8
-0.81,0.40908504,4.0833015,0.81
-0.8200000000000001,0.40907148,4.077916,0.8200000000000001
-0.8300000000000001,0.40905765,4.072496,0.8300000000000001
-0.8400000000000001,0.40904352,4.067041,0.8400000000000001
-0.85,0.4090291,4.061552,0.85
-0.86,0.4090144,4.05603,0.86
-0.87,0.40899944,4.050474,0.87
-0.88,0.40898418,4.044886,0.88
-0.89,0.40896863,4.0392656,0.89
-0.9,0.4089528,4.033614,0.9
-0.91,0.40893668,4.027931,0.91
-0.92,0.40892023,4.0222178,0.92
-0.93,0.40890348,4.016474,0.93
-0.9400000000000001,0.4088865,4.0107,0.9400000000000001
-0.9500000000000001,0.40886915,4.0048976,0.9500000000000001
-0.9600000000000001,0.4088515,3.9990666,0.9600000000000001
-0.97,0.40883356,3.993207,0.97
-0.98,0.4088153,3.9873202,0.98
-0.99,0.40879673,3.981406,0.99
-1.0,0.40877786,3.975465,1.0
-1.01,0.40875864,3.9694977,1.01
-1.02,0.40873915,3.9635048,1.02
-1.03,0.4087193,3.9574869,1.03
-1.04,0.40869913,3.9514441,1.04
-1.05,0.40867865,3.9453769,1.05
-1.06,0.40865788,3.9392865,1.06
-1.07,0.40863675,3.9331722,1.07
-1.08,0.4086153,3.927035,1.08
-1.09,0.40859354,3.9208758,1.09
-1.1,0.40857145,3.9146945,1.1
-1.11,0.40854904,3.9084923,1.11
-1.12,0.4085263,3.9022686,1.12
-1.1300000000000001,0.40850326,3.8960247,1.1300000000000001
-1.1400000000000001,0.40847987,3.889761,1.1400000000000001
-1.1500000000000001,0.4084562,3.8834774,1.1500000000000001
-1.1600000000000001,0.40843216,3.8771741,1.1600000000000001
-1.17,0.4084078,3.8708525,1.17
-1.18,0.4083832,3.8645134,1.18
-1.19,0.40835816,3.8581555,1.19
-1.2,0.4083329,3.8517804,1.2
-1.21,0.4083073,3.8453884,1.21
-1.22,0.4082814,3.83898,1.22
-1.23,0.40825516,3.832555,1.23
-1.24,0.40822864,3.8261147,1.24
-1.25,0.40820175,3.819659,1.25
-1.26,0.40817463,3.813188,1.26
-1.27,0.4081472,3.806703,1.27
-1.28,0.4081194,3.8002036,1.28
-1.29,0.4080914,3.7936907,1.29
-1.3,0.40806305,3.787164,1.3
-1.31,0.40803438,3.7806242,1.31
-1.32,0.40800548,3.7740722,1.32
-1.33,0.40797633,3.7675078,1.33
-1.34,0.4079468,3.760931,1.34
-1.35,0.40791702,3.7543433,1.35
-1.36,0.40788698,3.747744,1.36
-1.37,0.40785667,3.741134,1.37
-1.3800000000000001,0.40782613,3.7345135,1.3800000000000001
-1.3900000000000001,0.40779525,3.727883,1.3900000000000001
-1.4000000000000001,0.40776417,3.7212424,1.4000000000000001
-1.4100000000000001,0.40773278,3.7145925,1.4100000000000001
-1.42,0.40770113,3.7079334,1.42
-1.43,0.4076693,3.7012656,1.43
-1.44,0.4076372,3.6945887,1.44
-1.45,0.4076048,3.687904,1.45
-1.46,0.4075722,3.6812112,1.46
-1.47,0.40753943,3.6745112,1.47
-1.48,0.4075063,3.6678038,1.48
-1.49,0.40747303,3.6610892,1.49
-1.5,0.40743953,3.6543682,1.5
-1.51,0.40740573,3.6476405,1.51
-1.52,0.40737182,3.6409066,1.52
-1.53,0.4073376,3.6341672,1.53
-1.54,0.40730324,3.6274216,1.54
-1.55,0.40726864,3.6206715,1.55
-1.56,0.40723386,3.613916,1.56
-1.57,0.40719885,3.6071553,1.57
-1.58,0.40716365,3.6003911,1.58
-1.59,0.40712827,3.593622,1.59
-1.6,0.4070927,3.586849,1.6
-1.61,0.4070569,3.5800724,1.61
-1.62,0.40702093,3.573292,1.62
-1.6300000000000001,0.40698484,3.5665088,1.6300000000000001
-1.6400000000000001,0.4069485,3.5597222,1.6400000000000001
-1.6500000000000001,0.40691203,3.552933,1.6500000000000001
-1.6600000000000001,0.40687534,3.5461416,1.6600000000000001
-1.6700000000000002,0.40683854,3.5393474,1.6700000000000002
-1.68,0.40680152,3.5325515,1.68
-1.69,0.40676433,3.5257533,1.69
-1.7,0.40672702,3.5189543,1.7
-1.71,0.40668952,3.512153,1.71
-1.72,0.40665185,3.5053513,1.72
-1.73,0.40661404,3.498548,1.73
-1.74,0.4065761,3.4917445,1.74
-1.75,0.40653792,3.4849403,1.75
-1.76,0.40649968,3.4781356,1.76
-1.77,0.40646124,3.4713306,1.77
-1.78,0.40642267,3.4645264,1.78
-1.79,0.40638393,3.457722,1.79
-1.8,0.4063451,3.450918,1.8
-1.81,0.4063061,3.444115,1.81
-1.82,0.40626693,3.4373121,1.82
-1.83,0.40622762,3.4305112,1.83
-1.84,0.4061882,3.4237103,1.84
-1.85,0.4061486,3.4169118,1.85
-1.86,0.40610892,3.4101145,1.86
-1.87,0.406069,3.4033191,1.87
-1.8800000000000001,0.40602905,3.3965256,1.8800000000000001
-1.8900000000000001,0.40598893,3.389734,1.8900000000000001
-1.9000000000000001,0.40594864,3.3829446,1.9000000000000001
-1.9100000000000001,0.40590826,3.376158,1.9100000000000001
-1.9200000000000002,0.40586773,3.3693736,1.9200000000000002
-1.93,0.40582705,3.3625922,1.93
-1.94,0.40578625,3.3558133,1.94
-1.95,0.40574533,3.349038,1.95
-1.96,0.40570426,3.3422656,1.96
-1.97,0.40566304,3.335497,1.97
-1.98,0.4056217,3.3287313,1.98
-1.99,0.40558028,3.32197,1.99
-2.0,0.40553865,3.315212,2.0
-2.01,0.40549693,3.308458,2.01
-2.02,0.40545505,3.3017082,2.02
-2.03,0.40541303,3.294963,2.03
-2.04,0.40537095,3.2882218,2.04
-2.05,0.40532863,3.2814853,2.05
-2.0599999999999996,0.40528625,3.2747533,2.0599999999999996
