Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.023573752,2.355537,35.342247
Adam,100,0.011914742,0.100757055,6.964942
Adam,200,0.003302021,0.030235477,1.9533653
Adam,300,0.00012571272,0.009442882,0.15728518
Adam,400,0.00011272186,0.0063555134,0.11991607
Adam,500,0.00011274285,0.0049097976,0.105469406
Adam,600,0.0001126448,0.0038609074,0.09493147
Adam,700,0.00011269664,0.00308222,0.08717052
Adam,800,0.00011281443,0.002496611,0.08137333
Adam,900,0.0001129567,0.0020496096,0.07697445
Adam,1000,0.000113103655,0.0017032226,0.07358406
Adam,1100,0.00011324616,0.0014308966,0.070932046
Adam,1200,0.00011338021,0.0012138922,0.06882903
Adam,1300,0.000113504444,0.0010388173,0.0671404
Adam,1400,0.00011361875,0.00089596276,0.065769
Adam,1500,0.00011372357,0.0007781916,0.0646437
Adam,1600,0.00011381957,0.000680185,0.063711636
Adam,1700,0.00011390756,0.0005979261,0.06293304
Adam,1800,0.000113988324,0.00052834477,0.06227761
Adam,1900,0.00011406258,0.0004690673,0.061721966
Adam,2000,0.00011413096,0.0004182371,0.06124785
Adam,2100,0.00011419414,0.00037438935,0.060840964
Adam,2200,0.000114252514,0.00033635608,0.06048982
Adam,2300,0.000114306626,0.000303199,0.060185306
Adam,2400,0.000114356895,0.0002741572,0.05992002
Adam,2500,0.000114403636,0.00024860963,0.059687912
Adam,2600,0.00011444719,0.00022604552,0.05948405
Adam,2700,0.00011448785,0.00020604228,0.05930435
Adam,2800,0.000114525836,0.00018824777,0.059145395
Adam,2900,0.00011456139,0.00017236694,0.059004366
Adam,3000,0.00011459469,0.00015815142,0.05887886
Adam,3100,0.00011462591,0.00014539085,0.058766864
Adam,3200,0.00011465521,0.00013390613,0.05866667
Adam,3300,0.000114682734,0.00012354458,0.05857681
Adam,3400,0.00011470857,0.00011417472,0.058496032
Adam,3500,0.000114732895,0.00010568356,0.05842328
Adam,3600,0.00011475569,9.7973105e-05,0.058357578
Adam,3700,0.00011477716,9.095853e-05,0.058298167
Adam,3800,0.000114797316,8.45658e-05,0.058244318
Adam,3900,0.0001148163,7.873012e-05,0.058195453
Adam,4000,0.00011483406,7.339486e-05,0.05815098
Adam,4100,0.000114850685,6.8509886e-05,0.058110442
Adam,4200,0.000114866285,6.40317e-05,0.05807346
Adam,4300,0.00011488082,5.9920934e-05,0.05803962
Adam,4400,0.00011489434,5.614339e-05,0.058008604
Adam,4500,0.00011490693,5.2668453e-05,0.05798015
Adam,4600,0.000114918555,4.9468785e-05,0.057953965
Adam,4700,0.0001149293,4.652023e-05,0.057929855
Adam,4800,0.00011493906,4.3801087e-05,0.05790754
Adam,4900,0.000114947936,4.1291976e-05,0.057886887
L-BFGS-B,1,0.00011495583,3.8997627e-05,0.05786789
L-BFGS-B,2,0.003329763,5.1351682e-05,1.665395
L-BFGS-B,3,0.00011495934,3.8614504e-05,0.057865813
L-BFGS-B,4,0.00011496117,3.8144688e-05,0.057862032
L-BFGS-B,5,0.00011496919,3.632019e-05,0.057847794
L-BFGS-B,6,0.00011504131,1.8619241e-05,0.057706848
L-BFGS-B,7,0.00011504268,1.0939115e-05,0.057630733
L-BFGS-B,8,0.000115043826,6.8612158e-06,0.057590526
L-BFGS-B,9,0.000115044706,5.2757878e-06,0.05757511
L-BFGS-B,10,0.00011503523,4.7777207e-06,0.057565395
L-BFGS-B,11,0.000114867886,5.6754775e-06,0.0574907
L-BFGS-B,12,0.000113809256,2.3367795e-05,0.057138305
L-BFGS-B,13,0.00021149595,7.15246e-05,0.10646322
L-BFGS-B,14,0.000112643465,5.8895585e-05,0.05691069
L-BFGS-B,15,0.00039156075,6.676668e-05,0.19644804
L-BFGS-B,16,0.000113026406,6.867964e-05,0.0572
L-BFGS-B,17,0.000112488095,6.217421e-05,0.05686579
L-BFGS-B,18,0.00011083766,2.8987773e-05,0.055708706
L-BFGS-B,19,9.951545e-05,0.0017625456,0.06738318
L-BFGS-B,20,0.000107550724,3.176548e-05,0.05409302
L-BFGS-B,21,0.0001022409,0.00044477495,0.0555682
L-BFGS-B,22,0.00010562898,7.555184e-05,0.053570006
L-BFGS-B,23,0.00034374365,0.0026204255,0.19807608
L-BFGS-B,24,0.00010477591,9.296451e-05,0.0533176
L-BFGS-B,25,0.00010753646,0.00017437882,0.055512022
L-BFGS-B,26,9.932573e-05,0.0001365567,0.05102843
L-BFGS-B,27,0.000306231,0.11948904,1.3480059
L-BFGS-B,28,9.8960045e-05,0.00014382064,0.05091823
L-BFGS-B,29,8.5302534e-05,0.000816821,0.050819475
L-BFGS-B,30,9.381713e-05,0.00029177804,0.049826346
L-BFGS-B,31,0.00011398511,0.0003339066,0.06033162
L-BFGS-B,32,8.4634106e-05,0.00035266,0.04584365
L-BFGS-B,33,1.3120617e-05,0.00031886803,0.009748989
L-BFGS-B,34,9.946719e-05,0.000112092246,0.050854515
L-BFGS-B,35,1.2617686e-05,0.00029724638,0.0092813065
L-BFGS-B,36,1.1692665e-05,0.00037865672,0.009632899
L-BFGS-B,37,1.1733204e-05,0.0003244731,0.009111334
L-BFGS-B,38,1.1725412e-05,0.00027848865,0.008647593
L-BFGS-B,39,1.2115387e-05,0.00018747378,0.007932431
L-BFGS-B,40,1.228308e-05,0.00013591237,0.0075006634
L-BFGS-B,41,1.1068461e-05,6.514622e-05,0.0061856927
L-BFGS-B,42,9.892061e-06,6.3627194e-05,0.005582303
L-BFGS-B,43,8.284773e-06,4.721734e-05,0.00461456
L-BFGS-B,44,4.72641e-06,2.9374412e-05,0.0026569492
L-BFGS-B,45,3.5687794e-06,2.0885444e-05,0.001993244
L-BFGS-B,46,1.0951382e-05,1.8026787e-05,0.005655959
L-BFGS-B,47,2.2796935e-06,1.9949748e-05,0.0013393442
L-BFGS-B,48,1.0877945e-06,2.0239973e-05,0.000746297
L-BFGS-B,49,4.9283165e-07,1.8832246e-05,0.0004347383
L-BFGS-B,50,2.3697208e-07,1.7757888e-05,0.00029606494
L-BFGS-B,51,2.2604682e-07,1.7612881e-05,0.00028915223
L-BFGS-B,52,2.2484939e-07,1.7589835e-05,0.00028832303
L-BFGS-B,53,2.2363817e-07,1.751171e-05,0.00028693618
L-BFGS-B,54,2.1957293e-07,1.6974253e-05,0.000279529
L-BFGS-B,55,2.17361e-07,1.6240601e-05,0.00027108652
L-BFGS-B,56,2.0477798e-07,1.5509426e-05,0.00025748325
L-BFGS-B,57,1.6712377e-07,1.4475973e-05,0.00022832162
L-BFGS-B,58,1.5966188e-07,1.3746477e-05,0.00021729572
L-BFGS-B,59,1.6096915e-07,1.3062348e-05,0.00021110807
L-BFGS-B,60,8.0613995e-07,1.163326e-05,0.00051940256
L-BFGS-B,61,1.543511e-07,1.25606875e-05,0.00020278242
L-BFGS-B,62,1.9845528e-07,1.1845227e-05,0.00021767992
L-BFGS-B,63,1.5286986e-07,1.2268687e-05,0.0001991218
L-BFGS-B,64,1.4255457e-07,1.2090055e-05,0.00019217783
L-BFGS-B,65,1.3202973e-07,1.19187425e-05,0.00018520228
L-BFGS-B,66,1.318283e-07,1.1586714e-05,0.0001817813
L-BFGS-B,67,1.251358e-07,1.1331415e-05,0.00017588206
L-BFGS-B,68,1.192164e-07,1.065157e-05,0.0001661239
L-BFGS-B,69,1.2628672e-07,1.0006968e-05,0.00016321303
L-BFGS-B,70,1.2854848e-07,9.639334e-06,0.00016066758
L-BFGS-B,71,1.1719969e-07,9.833922e-06,0.00015693907
L-BFGS-B,72,2.5330605e-06,1.0093539e-05,0.0013674656
L-BFGS-B,73,1.1377296e-07,9.643224e-06,0.00015331872
L-BFGS-B,74,1.07873625e-07,9.705303e-06,0.00015098983
L-BFGS-B,75,1.0476167e-07,9.665202e-06,0.00014903286
L-BFGS-B,76,1.0177586e-07,9.507571e-06,0.00014596364
L-BFGS-B,77,1.0537475e-07,9.13869e-06,0.00014407428
L-BFGS-B,78,1.00485174e-07,9.300761e-06,0.0001432502
L-BFGS-B,79,9.8288425e-08,8.7751005e-06,0.00013689522
L-BFGS-B,80,9.067604e-08,8.307261e-06,0.00012841063
L-BFGS-B,81,1.0462153e-07,7.778591e-06,0.00013009667
L-BFGS-B,82,8.835467e-08,7.990152e-06,0.00012407886
L-BFGS-B,83,9.203478e-08,7.664348e-06,0.00012266087
L-BFGS-B,84,8.6581245e-08,7.5067164e-06,0.000118357784
L-BFGS-B,85,8.327921e-08,7.25291e-06,0.00011416871
L-BFGS-B,86,1.0250316e-07,6.893527e-06,0.00012018684
L-BFGS-B,87,8.163572e-08,7.063519e-06,0.00011145305
L-BFGS-B,88,7.7552144e-08,6.8671175e-06,0.000107447246
L-BFGS-B,89,7.532068e-08,6.724153e-06,0.000104901876
L-BFGS-B,90,7.315267e-08,6.481631e-06,0.000101392645
L-BFGS-B,91,7.1546424e-08,6.36575e-06,9.943071e-05
L-BFGS-B,92,7.9961005e-08,5.945674e-06,9.943724e-05
L-BFGS-B,93,7.235605e-08,6.122128e-06,9.739931e-05
L-BFGS-B,94,7.211997e-08,5.8025357e-06,9.408534e-05
L-BFGS-B,95,7.758586e-08,5.5026253e-06,9.381918e-05
L-BFGS-B,96,7.1592325e-08,5.6878694e-06,9.2674854e-05
L-BFGS-B,97,9.946418e-08,5.3234357e-06,0.00010296645
L-BFGS-B,98,7.07308e-08,5.5457785e-06,9.082319e-05
L-BFGS-B,99,6.774792e-08,5.4313705e-06,8.818766e-05
L-BFGS-B,100,6.5439664e-08,5.376779e-06,8.648762e-05
L-BFGS-B,101,6.5469955e-08,5.131001e-06,8.4044994e-05
L-BFGS-B,102,6.592648e-08,4.895366e-06,8.19169e-05
L-BFGS-B,103,6.8136934e-08,4.563352e-06,7.970199e-05
L-BFGS-B,104,6.925323e-08,4.2848365e-06,7.747498e-05
L-BFGS-B,105,6.345014e-08,4.3786713e-06,7.551178e-05
L-BFGS-B,106,6.307261e-08,4.211298e-06,7.364929e-05
L-BFGS-B,107,8.290213e-08,3.6715985e-06,7.816705e-05
L-BFGS-B,108,6.423008e-08,3.9915935e-06,7.2030976e-05
L-BFGS-B,109,6.5149976e-08,3.7103848e-06,6.9678834e-05
L-BFGS-B,110,6.322351e-08,3.4164118e-06,6.577587e-05
L-BFGS-B,111,9.551142e-08,2.806749e-06,7.58232e-05
L-BFGS-B,112,6.4417264e-08,3.2175778e-06,6.438441e-05
L-BFGS-B,113,7.017761e-08,2.856267e-06,6.3651474e-05
L-BFGS-B,114,6.590047e-08,3.033771e-06,6.3287946e-05
L-BFGS-B,115,6.6754644e-08,2.7599096e-06,6.0976417e-05
L-BFGS-B,116,6.662443e-08,2.5093548e-06,5.8405763e-05
L-BFGS-B,117,1.0913049e-07,1.8454798e-06,7.302004e-05
L-BFGS-B,118,6.7830484e-08,2.3056439e-06,5.697168e-05
L-BFGS-B,119,7.698576e-08,1.9296886e-06,5.7789766e-05
L-BFGS-B,120,6.950726e-08,2.127421e-06,5.6027842e-05
L-BFGS-B,121,6.863033e-08,1.971888e-06,5.403404e-05
L-BFGS-B,122,6.648689e-08,1.774538e-06,5.0988827e-05
L-BFGS-B,123,1.08563356e-07,1.2866705e-06,6.714838e-05
L-BFGS-B,124,6.704263e-08,1.6412057e-06,4.9933373e-05
L-BFGS-B,125,6.9973204e-08,1.4212821e-06,4.919942e-05
L-BFGS-B,126,6.676397e-08,1.4084785e-06,4.746677e-05
L-BFGS-B,127,6.591356e-08,1.2242515e-06,4.5199296e-05
L-BFGS-B,128,8.723924e-08,8.4936374e-07,5.2113257e-05
L-BFGS-B,129,6.604258e-08,1.0815315e-06,4.3836604e-05
L-BFGS-B,130,6.685018e-08,8.722705e-07,4.2147793e-05
L-BFGS-B,131,6.327936e-08,8.304704e-07,3.9944385e-05
L-BFGS-B,132,6.280408e-08,7.400037e-07,3.8802078e-05
L-BFGS-B,133,6.312122e-08,6.7326556e-07,3.8293263e-05
L-BFGS-B,134,5.9971384e-08,6.788768e-07,3.677446e-05
L-BFGS-B,135,5.5949265e-08,6.564588e-07,3.453922e-05
L-BFGS-B,136,5.2057267e-08,6.581891e-07,3.2610526e-05
L-BFGS-B,137,4.7937476e-08,7.035912e-07,3.100465e-05
L-BFGS-B,138,6.8564015e-07,1.6298586e-06,0.00035911865
L-BFGS-B,139,4.4877858e-08,7.612695e-07,3.0051626e-05
L-BFGS-B,140,4.297653e-08,7.9675385e-07,2.9455805e-05
L-BFGS-B,141,3.9315864e-08,8.765856e-07,2.8423787e-05
L-BFGS-B,142,6.205522e-08,1.2794142e-06,4.3821754e-05
