psi,theta,K,h
-0.01,0.40962732,0.25511366,0.01
-0.02,0.4096268,0.2536925,0.02
-0.03,0.40962636,0.25248963,0.03
-0.04,0.4096259,0.25139368,0.04
-0.05,0.40962547,0.25036347,0.05
-0.060000000000000005,0.40962505,0.24937864,0.060000000000000005
-0.06999999999999999,0.40962458,0.24842733,0.06999999999999999
-0.08,0.4096241,0.24750212,0.08
-0.09,0.40962362,0.24659798,0.09
-0.09999999999999999,0.40962315,0.24571125,0.09999999999999999
-0.11,0.40962267,0.24483933,0.11
-0.12,0.4096222,0.24398018,0.12
-0.13,0.40962166,0.24313228,0.13
-0.14,0.40962112,0.24229437,0.14
-0.15000000000000002,0.40962058,0.24146548,0.15000000000000002
-0.16,0.40962005,0.24064478,0.16
-0.17,0.40961948,0.2398316,0.17
-0.18000000000000002,0.4096189,0.23902541,0.18000000000000002
-0.19,0.4096183,0.23822571,0.19
-0.2,0.4096177,0.23743215,0.2
-0.21000000000000002,0.40961707,0.23664434,0.21000000000000002
-0.22,0.4096164,0.235862,0.22
-0.23,0.40961576,0.23508492,0.23
-0.24000000000000002,0.4096151,0.23431282,0.24000000000000002
-0.25,0.4096144,0.23354553,0.25
-0.26,0.4096137,0.23278289,0.26
-0.27,0.409613,0.23202474,0.27
-0.28,0.40961227,0.23127097,0.28
-0.29000000000000004,0.40961152,0.23052143,0.29000000000000004
-0.3,0.4096107,0.22977601,0.3
-0.31,0.4096099,0.22903468,0.31
-0.32,0.40960914,0.22829726,0.32
-0.33,0.4096083,0.22756375,0.33
-0.34,0.4096074,0.22683403,0.34
-0.35000000000000003,0.40960655,0.22610806,0.35000000000000003
-0.36000000000000004,0.40960565,0.2253858,0.36000000000000004
-0.37,0.40960473,0.22466716,0.37
-0.38,0.4096038,0.22395211,0.38
-0.39,0.40960282,0.2232406,0.39
-0.4,0.40960187,0.2225326,0.4
-0.41000000000000003,0.40960085,0.22182804,0.41000000000000003
-0.42000000000000004,0.4095998,0.22112693,0.42000000000000004
-0.43,0.40959877,0.22042923,0.43
-0.44,0.4095977,0.21973485,0.44
-0.45,0.4095966,0.21904384,0.45
-0.46,0.4095955,0.2183561,0.46
-0.47000000000000003,0.40959436,0.21767166,0.47000000000000003
-0.48000000000000004,0.40959316,0.21699047,0.48000000000000004
-0.49,0.40959197,0.2163125,0.49
-0.5,0.40959072,0.21563774,0.5
-0.51,0.40958947,0.21496621,0.51
-0.52,0.40958822,0.2142978,0.52
-0.53,0.4095869,0.21363254,0.53
-0.54,0.4095856,0.2129704,0.54
-0.55,0.40958422,0.2123114,0.55
-0.56,0.40958282,0.21165547,0.56
-0.5700000000000001,0.4095814,0.21100259,0.5700000000000001
-0.5800000000000001,0.40957996,0.21035281,0.5800000000000001
-0.59,0.40957847,0.20970607,0.59
-0.6,0.40957695,0.20906231,0.6
-0.61,0.4095754,0.2084216,0.61
-0.62,0.40957382,0.20778388,0.62
-0.63,0.40957224,0.20714912,0.63
-0.64,0.40957057,0.20651735,0.64
-0.65,0.4095689,0.20588851,0.65
-0.66,0.40956718,0.20526262,0.66
-0.67,0.40956545,0.20463963,0.67
-0.68,0.40956366,0.20401956,0.68
-0.6900000000000001,0.40956184,0.20340236,0.6900000000000001
-0.7000000000000001,0.40955997,0.20278808,0.7000000000000001
-0.7100000000000001,0.4095581,0.20217666,0.7100000000000001
-0.72,0.40955615,0.20156808,0.72
