psi,theta,K,h
-0.01,0.4098099,4.414233,0.01
-0.02,0.40980792,4.409755,0.02
-0.03,0.40980583,4.4053955,0.03
-0.04,0.40980357,4.40103,0.04
-0.05,0.40980116,4.39662,0.05
-0.060000000000000005,0.40979856,4.39215,0.060000000000000005
-0.06999999999999999,0.40979582,4.387614,0.06999999999999999
-0.08,0.4097929,4.383009,0.08
-0.09,0.4097898,4.3783345,0.09
-0.09999999999999999,0.4097866,4.3735924,0.09999999999999999
-0.11,0.40978324,4.3687825,0.11
-0.12,0.40977967,4.3639073,0.12
-0.13,0.40977603,4.3589683,0.13
-0.14,0.4097722,4.353966,0.14
-0.15000000000000002,0.40976822,4.3489046,0.15000000000000002
-0.16,0.4097641,4.3437843,0.16
-0.17,0.40975982,4.3386064,0.17
-0.18000000000000002,0.4097554,4.333373,0.18000000000000002
-0.19,0.40975088,4.328087,0.19
-0.2,0.40974614,4.322748,0.2
-0.21000000000000002,0.4097413,4.317359,0.21000000000000002
-0.22,0.40973634,4.311921,0.22
-0.23,0.4097312,4.306435,0.23
-0.24000000000000002,0.4097259,4.300904,0.24000000000000002
-0.25,0.40972045,4.2953267,0.25
-0.26,0.40971488,4.289706,0.26
-0.27,0.40970916,4.284044,0.27
-0.28,0.4097033,4.27834,0.28
-0.29000000000000004,0.4096973,4.2725964,0.29000000000000004
-0.3,0.4096911,4.2668138,0.3
-0.31,0.40968478,4.2609935,0.31
-0.32,0.40967828,4.255136,0.32
-0.33,0.40967166,4.2492433,0.33
-0.34,0.40966487,4.2433157,0.34
-0.35000000000000003,0.40965793,4.2373548,0.35000000000000003
-0.36000000000000004,0.4096508,4.231361,0.36000000000000004
-0.37,0.40964353,4.2253346,0.37
-0.38,0.40963614,4.2192783,0.38
-0.39,0.40962854,4.213191,0.39
-0.4,0.4096208,4.207075,0.4
-0.41000000000000003,0.40961286,4.20093,0.41000000000000003
-0.42000000000000004,0.40960482,4.1947575,0.42000000000000004
-0.43,0.40959656,4.188558,0.43
-0.44,0.40958813,4.1823325,0.44
-0.45,0.40957955,4.1760807,0.45
-0.46,0.40957078,4.1698046,0.46
-0.47000000000000003,0.40956187,4.1635046,0.47000000000000003
-0.48000000000000004,0.40955272,4.1571813,0.48000000000000004
-0.49,0.40954345,4.1508346,0.49
-0.5,0.40953398,4.144466,0.5
-0.51,0.40952432,4.1380763,0.51
-0.52,0.40951452,4.131665,0.52
-0.53,0.40950447,4.1252346,0.53
-0.54,0.40949428,4.118783,0.54
-0.55,0.4094839,4.1123133,0.55
-0.56,0.4094733,4.105825,0.56
-0.5700000000000001,0.40946257,4.099318,0.5700000000000001
-0.5800000000000001,0.40945157,4.092794,0.5800000000000001
-0.59,0.40944043,4.0862527,0.59
-0.6,0.40942907,4.0796947,0.6
-0.61,0.4094175,4.0731215,0.61
-0.62,0.40940577,4.0665326,0.62
-0.63,0.40939385,4.0599284,0.63
-0.64,0.4093817,4.0533094,0.64
-0.65,0.40936932,4.0466766,0.65
-0.66,0.4093567,4.0400305,0.66
-0.67,0.409344,4.033371,0.67
-0.68,0.40933096,4.0266986,0.68
-0.6900000000000001,0.4093178,4.020014,0.6900000000000001
-0.7000000000000001,0.4093044,4.013317,0.7000000000000001
-0.7100000000000001,0.4092908,4.006609,0.7100000000000001
-0.72,0.40927696,3.9998896,0.72
-0.73,0.4092629,3.9931595,0.73
-0.74,0.40924865,3.9864194,0.74
-0.75,0.40923417,3.9796686,0.75
-0.76,0.4092195,3.9729087,0.76
-0.77,0.40920454,3.9661396,0.77
-0.78,0.4091894,3.9593616,0.78
-0.79,0.40917403,3.9525745,0.79
-0.8,0.40915844,3.9457796,0.8
-0.81,0.40914255,3.9389768,0.81
-0.8200000000000001,0.40912652,3.9321666,0.8200000000000001
-0.8300000000000001,0.40911025,3.925349,0.8300000000000001
-0.8400000000000001,0.40909368,3.918524,0.8400000000000001
-0.85,0.409077,3.9116933,0.85
-0.86,0.40906,3.9048557,0.86
-0.87,0.40904278,3.8980122,0.87
-0.88,0.4090253,3.891163,0.88
-0.89,0.4090076,3.8843086,0.89
-0.9,0.40898973,3.8774488,0.9
-0.91,0.40897155,3.8705842,0.91
-0.92,0.40895316,3.8637152,0.92
-0.93,0.40893447,3.8568416,0.93
-0.9400000000000001,0.40891564,3.8499644,0.9400000000000001
-0.9500000000000001,0.4088965,3.843083,0.9500000000000001
-0.9600000000000001,0.40887707,3.836198,0.9600000000000001
-0.97,0.4088575,3.8293102,0.97
-0.98,0.40883762,3.8224187,0.98
-0.99,0.40881753,3.815525,0.99
-1.0,0.40879717,3.8086286,1.0
-1.01,0.4087766,3.8017297,1.01
-1.02,0.40875575,3.7948287,1.02
-1.03,0.40873468,3.7879264,1.03
-1.04,0.40871334,3.7810218,1.04
-1.05,0.40869176,3.7741163,1.05
-1.06,0.40866995,3.767209,1.06
-1.07,0.40864787,3.760301,1.07
-1.08,0.40862554,3.7533925,1.08
-1.09,0.40860295,3.7464826,1.09
-1.1,0.40858012,3.739573,1.1
-1.11,0.40855706,3.732663,1.11
-1.12,0.40853372,3.725753,1.12
-1.1300000000000001,0.40851018,3.7188432,1.1300000000000001
-1.1400000000000001,0.40848637,3.7119339,1.1400000000000001
-1.1500000000000001,0.4084623,3.705025,1.1500000000000001
-1.1600000000000001,0.40843797,3.6981165,1.1600000000000001
-1.17,0.4084134,3.69121,1.17
-1.18,0.40838856,3.6843035,1.18
-1.19,0.40836352,3.6773992,1.19
-1.2,0.4083382,3.6704955,1.2
-1.21,0.40831262,3.663594,1.21
-1.22,0.4082868,3.6566942,1.22
-1.23,0.40826076,3.649796,1.23
-1.24,0.40823442,3.6429002,1.24
-1.25,0.40820786,3.6360064,1.25
-1.26,0.40818107,3.629115,1.26
-1.27,0.408154,3.6222265,1.27
-1.28,0.4081267,3.61534,1.28
-1.29,0.40809917,3.608457,1.29
-1.3,0.4080714,3.6015773,1.3
-1.31,0.40804335,3.5947003,1.31
-1.32,0.40801507,3.587826,1.32
-1.33,0.40798658,3.580956,1.33
-1.34,0.4079578,3.5740888,1.34
-1.35,0.40792882,3.567226,1.35
-1.36,0.40789956,3.5603666,1.36
-1.37,0.40787008,3.5535111,1.37
-1.3800000000000001,0.40784034,3.54666,1.3800000000000001
-1.3900000000000001,0.4078104,3.5398126,1.3900000000000001
-1.4000000000000001,0.40778017,3.5329697,1.4000000000000001
-1.4100000000000001,0.4077497,3.5261319,1.4100000000000001
-1.42,0.40771908,3.5192974,1.42
-1.43,0.40768814,3.5124683,1.43
-1.44,0.40765703,3.5056436,1.44
-1.45,0.40762562,3.4988241,1.45
-1.46,0.40759403,3.4920096,1.46
-1.47,0.4075622,3.4852,1.47
-1.48,0.4075301,3.478396,1.48
-1.49,0.4074978,3.471597,1.49
-1.5,0.40746528,3.4648035,1.5
-1.51,0.40743253,3.4580154,1.51
-1.52,0.40739954,3.4512331,1.52
-1.53,0.40736634,3.444456,1.53
-1.54,0.4073329,3.4376855,1.54
-1.55,0.40729925,3.4309206,1.55
-1.56,0.40726537,3.4241614,1.56
-1.57,0.40723127,3.4174085,1.57
-1.58,0.40719697,3.4106617,1.58
-1.59,0.40716243,3.4039214,1.59
-1.6,0.40712768,3.3971875,1.6
-1.61,0.4070927,3.3904595,1.61
-1.62,0.40705752,3.3837385,1.62
-1.6300000000000001,0.40702212,3.377024,1.6300000000000001
-1.6400000000000001,0.40698653,3.3703165,1.6400000000000001
-1.6500000000000001,0.4069507,3.3636155,1.6500000000000001
-1.6600000000000001,0.40691465,3.3569212,1.6600000000000001
-1.6700000000000002,0.40687844,3.3502343,1.6700000000000002
-1.68,0.406842,3.3435538,1.68
-1.69,0.40680534,3.3368804,1.69
-1.7,0.4067685,3.3302145,1.7
-1.71,0.40673143,3.3235552,1.71
-1.72,0.40669417,3.316904,1.72
-1.73,0.40665668,3.31026,1.73
-1.74,0.406619,3.303623,1.74
-1.75,0.40658116,3.296994,1.75
-1.76,0.40654314,3.2903728,1.76
-1.77,0.40650487,3.2837584,1.77
-1.78,0.40646642,3.2771523,1.78
-1.79,0.40642777,3.270554,1.79
-1.8,0.40638894,3.263963,1.8
-1.81,0.4063499,3.25738,1.81
-1.82,0.40631068,3.250805,1.82
-1.83,0.4062713,3.2442381,1.83
-1.84,0.4062317,3.2376792,1.84
-1.85,0.40619192,3.2311285,1.85
-1.86,0.40615195,3.2245862,1.86
-1.87,0.4061118,3.2180517,1.87
-1.8800000000000001,0.40607145,3.2115254,1.8800000000000001
-1.8900000000000001,0.40603095,3.2050076,1.8900000000000001
-1.9000000000000001,0.40599024,3.1984982,1.9000000000000001
-1.9100000000000001,0.4059494,3.1919973,1.9100000000000001
-1.9200000000000002,0.40590832,3.185505,1.9200000000000002
-1.93,0.40586707,3.179021,1.93
-1.94,0.40582567,3.1725454,1.94
-1.95,0.40578407,3.1660788,1.95
-1.96,0.40574235,3.1596208,1.96
-1.97,0.4057004,3.1531715,1.97
-1.98,0.4056583,3.1467307,1.98
-1.99,0.40561604,3.1402988,1.99
-2.0,0.4055736,3.1338756,2.0
-2.01,0.405531,3.127462,2.01
-2.02,0.4054882,3.1210568,2.02
-2.03,0.40544528,3.1146605,2.03
-2.04,0.40540212,3.1082733,2.04
-2.05,0.40535885,3.1018949,2.05
-2.0599999999999996,0.4053154,3.095526,2.0599999999999996
-2.07,0.40527183,3.089166,2.07
-2.0799999999999996,0.40522808,3.0828152,2.0799999999999996
-2.09,0.40518412,3.0764737,2.09
-2.0999999999999996,0.40514004,3.0701408,2.0999999999999996
-2.11,0.4050958,3.063818,2.11
-2.1199999999999997,0.4050514,3.0575042,2.1199999999999997
-2.13,0.40500686,3.0511997,2.13
-2.1399999999999997,0.40496212,3.0449042,2.1399999999999997
-2.15,0.40491724,3.0386186,2.15
-2.1599999999999997,0.4048722,3.032342,2.1599999999999997
-2.17,0.40482706,3.0260754,2.17
-2.1799999999999997,0.4047817,3.019818,2.1799999999999997
-2.19,0.40473622,3.0135698,2.19
-2.1999999999999997,0.40469056,3.0073314,2.1999999999999997
-2.21,0.4046448,3.0011024,2.21
-2.2199999999999998,0.40459883,2.994883,2.2199999999999998
-2.23,0.40455276,2.9886734,2.23
-2.2399999999999998,0.40450653,2.9824736,2.2399999999999998
-2.25,0.40446013,2.9762833,2.25
-2.26,0.4044136,2.9701028,2.26
-2.27,0.40436697,2.9639318,2.27
-2.28,0.40432012,2.9577706,2.28
-2.29,0.40427315,2.9516194,2.29
-2.3,0.40422603,2.9454775,2.3
-2.31,0.40417877,2.9393454,2.31
-2.32,0.40413135,2.9332237,2.32
-2.3299999999999996,0.40408385,2.9271114,2.3299999999999996
-2.34,0.4040361,2.921009,2.34
-2.3499999999999996,0.4039883,2.914917,2.3499999999999996
-2.36,0.40394035,2.9088342,2.36
-2.3699999999999997,0.40389222,2.9027617,2.3699999999999997
-2.38,0.403844,2.8966987,2.38
-2.3899999999999997,0.4037956,2.8906462,2.3899999999999997
-2.4,0.40374708,2.8846035,2.4
-2.4099999999999997,0.4036984,2.8785708,2.4099999999999997
-2.42,0.40364963,2.8725479,2.42
-2.4299999999999997,0.4036007,2.8665352,2.4299999999999997
-2.44,0.4035516,2.8605325,2.44
-2.4499999999999997,0.4035024,2.85454,2.4499999999999997
-2.46,0.40345305,2.8485577,2.46
-2.4699999999999998,0.40340358,2.8425853,2.4699999999999998
-2.48,0.40335393,2.8366227,2.48
-2.4899999999999998,0.40330422,2.8306706,2.4899999999999998
-2.5,0.40325433,2.8247283,2.5
-2.51,0.40320432,2.8187964,2.51
-2.52,0.40315416,2.8128746,2.52
-2.53,0.4031039,2.806963,2.53
-2.54,0.40305346,2.8010616,2.54
-2.55,0.40300292,2.7951698,2.55
-2.56,0.40295225,2.7892888,2.56
-2.57,0.4029014,2.7834177,2.57
-2.5799999999999996,0.40285048,2.7775574,2.5799999999999996
-2.59,0.40279943,2.771707,2.59
-2.5999999999999996,0.40274823,2.7658663,2.5999999999999996
