psi,theta,K,h
-0.01,0.40948308,4.2460475,0.01
-0.02,0.4094794,4.191933,0.02
-0.03,0.40947616,4.151163,0.03
-0.04,0.40947288,4.11731,0.04
-0.05,0.4094696,4.0878963,0.05
-0.060000000000000005,0.40946627,4.0616484,0.060000000000000005
-0.06999999999999999,0.40946287,4.037809,0.06999999999999999
-0.08,0.4094593,4.015881,0.08
-0.09,0.4094557,3.9955182,0.09
-0.09999999999999999,0.40945187,3.9764686,0.09999999999999999
-0.11,0.40944803,3.9585397,0.11
-0.12,0.40944403,3.9415822,0.12
-0.13,0.40943995,3.9254766,0.13
-0.14,0.40943572,3.910126,0.14
-0.15000000000000002,0.40943134,3.8954504,0.15000000000000002
-0.16,0.40942687,3.8813822,0.16
-0.17,0.40942228,3.8678644,0.17
-0.18000000000000002,0.4094176,3.8548484,0.18000000000000002
-0.19,0.4094128,3.8422916,0.19
-0.2,0.40940785,3.8301568,0.2
-0.21000000000000002,0.4094028,3.818412,0.21000000000000002
-0.22,0.4093976,3.8070288,0.22
-0.23,0.40939227,3.7959814,0.23
-0.24000000000000002,0.40938687,3.7852476,0.24000000000000002
-0.25,0.4093813,3.7748053,0.25
-0.26,0.4093756,3.7646382,0.26
-0.27,0.40936983,3.7547276,0.27
-0.28,0.40936393,3.7450597,0.28
-0.29000000000000004,0.40935788,3.7356203,0.29000000000000004
-0.3,0.4093517,3.7263963,0.3
-0.31,0.4093454,3.7173762,0.31
-0.32,0.409339,3.708549,0.32
-0.33,0.40933245,3.6999054,0.33
-0.34,0.40932578,3.6914356,0.34
-0.35000000000000003,0.40931898,3.6831317,0.35000000000000003
-0.36000000000000004,0.40931207,3.6749845,0.36000000000000004
-0.37,0.409305,3.666988,0.37
-0.38,0.40929788,3.6591346,0.38
-0.39,0.40929055,3.6514175,0.39
-0.4,0.4092831,3.6438315,0.4
-0.41000000000000003,0.40927553,3.6363704,0.41000000000000003
-0.42000000000000004,0.40926784,3.6290286,0.42000000000000004
-0.43,0.40925997,3.6218019,0.43
-0.44,0.409252,3.6146846,0.44
-0.45,0.40924388,3.6076727,0.45
-0.46,0.40923566,3.6007617,0.46
-0.47000000000000003,0.40922728,3.5939476,0.47000000000000003
-0.48000000000000004,0.40921876,3.587227,0.48000000000000004
-0.49,0.4092101,3.580596,0.49
-0.5,0.4092013,3.574051,0.5
-0.51,0.40919238,3.567589,0.51
-0.52,0.40918326,3.5612068,0.52
-0.53,0.40917405,3.5549016,0.53
-0.54,0.40916467,3.5486693,0.54
-0.55,0.4091552,3.5425096,0.55
-0.56,0.40914553,3.536418,0.56
-0.5700000000000001,0.4091357,3.5303926,0.5700000000000001
-0.5800000000000001,0.40912575,3.5244317,0.5800000000000001
-0.59,0.40911564,3.5185316,0.59
-0.6,0.4091054,3.5126913,0.6
-0.61,0.40909496,3.5069087,0.61
-0.62,0.40908438,3.501181,0.62
-0.63,0.4090737,3.495507,0.63
-0.64,0.4090628,3.4898841,0.64
-0.65,0.40905178,3.4843118,0.65
-0.66,0.40904057,3.4787872,0.66
-0.67,0.40902925,3.4733093,0.67
-0.68,0.40901774,3.4678762,0.68
-0.6900000000000001,0.40900606,3.4624867,0.6900000000000001
-0.7000000000000001,0.40899426,3.4571388,0.7000000000000001
-0.7100000000000001,0.40898225,3.4518316,0.7100000000000001
-0.72,0.40897006,3.4465637,0.72
-0.73,0.40895772,3.4413338,0.73
-0.74,0.4089452,3.4361403,0.74
-0.75,0.40893257,3.4309824,0.75
-0.76,0.40891972,3.425858,0.76
-0.77,0.4089067,3.420767,0.77
-0.78,0.40889353,3.415708,0.78
-0.79,0.40888017,3.4106798,0.79
-0.8,0.40886664,3.4056814,0.8
-0.81,0.40885293,3.4007115,0.81
-0.8200000000000001,0.40883905,3.3957703,0.8200000000000001
-0.8300000000000001,0.40882498,3.390855,0.8300000000000001
-0.8400000000000001,0.40881073,3.385966,0.8400000000000001
-0.85,0.4087963,3.381102,0.85
-0.86,0.4087817,3.3762624,0.86
-0.87,0.4087669,3.3714461,0.87
-0.88,0.4087519,3.366652,0.88
-0.89,0.40873677,3.3618805,0.89
-0.9,0.4087214,3.3571293,0.9
-0.91,0.40870583,3.3523986,0.91
-0.92,0.4086901,3.3476875,0.92
-0.93,0.40867418,3.3429956,0.93
-0.9400000000000001,0.4086581,3.3383214,0.9400000000000001
-0.9500000000000001,0.4086418,3.3336647,0.9500000000000001
-0.9600000000000001,0.40862527,3.3290253,0.9600000000000001
-0.97,0.40860862,3.324402,0.97
-0.98,0.4085917,3.3197942,0.98
-0.99,0.40857458,3.3152013,0.99
-1.0,0.4085573,3.3106236,1.0
-1.01,0.4085398,3.3060596,1.01
-1.02,0.40852213,3.301509,1.02
-1.03,0.40850425,3.2969713,1.03
-1.04,0.40848616,3.2924461,1.04
-1.05,0.40846783,3.2879326,1.05
-1.06,0.40844935,3.2834308,1.06
-1.07,0.40843064,3.27894,1.07
-1.08,0.40841174,3.2744591,1.08
-1.09,0.4083926,3.269989,1.09
-1.1,0.4083733,3.2655282,1.1
-1.11,0.40835375,3.261077,1.11
-1.12,0.40833396,3.2566342,1.12
-1.1300000000000001,0.408314,3.2522001,1.1300000000000001
-1.1400000000000001,0.40829384,3.2477741,1.1400000000000001
-1.1500000000000001,0.40827343,3.2433555,1.1500000000000001
-1.1600000000000001,0.40825287,3.2389445,1.1600000000000001
-1.17,0.40823203,3.2345402,1.17
-1.18,0.408211,3.230143,1.18
-1.19,0.4081897,3.2257519,1.19
-1.2,0.40816826,3.221367,1.2
-1.21,0.40814662,3.2169876,1.21
