Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.010314765,0.6247997,11.40538
Adam,100,0.0076088984,0.024142712,4.0458765
Adam,200,0.0060290513,0.009107714,3.1056027
Adam,300,0.00566463,0.004439126,2.8767061
Adam,400,0.00566894,0.0028644875,2.8631148
Adam,500,0.0056690774,0.0020782487,2.8553212
Adam,600,0.0056656245,0.0016291043,2.8491035
Adam,700,0.005657835,0.0013603002,2.8425205
Adam,800,0.00564335,0.0012049068,2.833724
Adam,900,0.0056112213,0.0011643127,2.8172538
Adam,1000,0.0054884194,0.0013377715,2.7575874
Adam,1100,0.004045491,0.0016612398,2.039358
Adam,1200,0.00019438658,0.00056847115,0.102878
Adam,1300,6.527771e-05,0.00079250673,0.040563922
Adam,1400,3.2308333e-05,0.0007506499,0.023660665
Adam,1500,1.7272801e-05,0.00063095253,0.014945926
Adam,1600,1.0079156e-05,0.000516683,0.010206407
Adam,1700,6.5641357e-06,0.00042134544,0.007495522
Adam,1800,4.781704e-06,0.000346002,0.005850872
Adam,1900,3.789664e-06,0.00028744675,0.0047692996
Adam,2000,3.1654852e-06,0.00024200798,0.0040028226
Adam,2100,2.7273409e-06,0.0002064637,0.0034283074
Adam,2200,2.391694e-06,0.00017829993,0.0029788464
Adam,2300,2.1166832e-06,0.0001556766,0.0026151077
Adam,2400,1.8803145e-06,0.00013726704,0.0023128276
Adam,2500,1.6710864e-06,0.00012209936,0.0020565367
Adam,2600,1.4832506e-06,0.00010944644,0.0018360897
Adam,2700,1.3141124e-06,9.8760676e-05,0.001644663
Adam,2800,1.1624909e-06,8.962433e-05,0.0014774888
Adam,2900,1.0278782e-06,8.1722465e-05,0.0013311637
Adam,3000,9.0990903e-07,7.4814605e-05,0.0012031005
Adam,3100,8.0813504e-07,6.871687e-05,0.0010912362
Adam,3200,7.2186646e-07,6.329031e-05,0.0009938363
Adam,3300,6.501104e-07,5.8425652e-05,0.00090931176
Adam,3400,5.915866e-07,5.4036376e-05,0.0008361571
Adam,3500,5.4476334e-07,5.005828e-05,0.00077296444
