Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.025043253,0.6247997,18.769623
Adam,100,0.016999442,0.026679212,8.766514
Adam,200,0.0035704803,0.011723521,1.9024754
Adam,300,0.0010374285,0.0035382917,0.5540972
Adam,400,0.0010400339,0.0023851627,0.5438686
Adam,500,0.0010415685,0.0017239894,0.5380241
Adam,600,0.0010424296,0.0013089136,0.5343039
Adam,700,0.0010427554,0.001032581,0.53170353
Adam,800,0.0010426039,0.00084042724,0.5297062
Adam,900,0.0010419722,0.0007024196,0.52801025
Adam,1000,0.0010407948,0.00060105004,0.52640784
Adam,1100,0.001038928,0.00052574027,0.52472144
Adam,1200,0.0010359611,0.00047105394,0.5226911
Adam,1300,0.001023612,0.00046403098,0.5164463
Adam,1400,0.00086038455,0.0006352858,0.43654513
Adam,1500,0.00018511045,0.00031059518,0.09566118
Adam,1600,4.0812254e-05,0.00035029583,0.023909084
Adam,1700,1.2641892e-05,0.00032723963,0.009593342
Adam,1800,5.4527486e-06,0.00027033495,0.0054297238
Adam,1900,3.4491748e-06,0.00021751861,0.0038997736
Adam,2000,2.7881185e-06,0.00017646757,0.003158735
Adam,2100,2.491166e-06,0.0001458154,0.002703737
Adam,2200,2.3023197e-06,0.00012280756,0.0023792353
Adam,2300,2.1499993e-06,0.00010516395,0.0021266392
Adam,2400,2.0124176e-06,9.129627e-05,0.0019191715
Adam,2500,1.8823099e-06,8.014627e-05,0.0017426177
Adam,2600,1.7570276e-06,7.100433e-05,0.0015885571
Adam,2700,1.6355749e-06,6.338384e-05,0.0014516258
Adam,2800,1.5176649e-06,5.6940993e-05,0.0013282425
Adam,2900,1.4033375e-06,5.142672e-05,0.0012159359
Adam,3000,1.2928264e-06,4.665774e-05,0.0011129905
Adam,3100,1.1864472e-06,4.2495063e-05,0.0010181742
Adam,3200,1.0845278e-06,3.883271e-05,0.00093059096
Adam,3300,9.873987e-07,3.5587876e-05,0.00084957806
Adam,3400,8.9544244e-07,3.2693806e-05,0.0007746593
Adam,3500,8.08843e-07,3.0098678e-05,0.0007054083
Adam,3600,7.27829e-07,2.7759526e-05,0.0006415098
Adam,3700,6.5270973e-07,2.5642983e-05,0.0005827847
Adam,3800,5.8274674e-07,2.3720344e-05,0.0005285768
Adam,3900,5.188415e-07,2.196769e-05,0.00047909765
Adam,4000,4.6042743e-07,2.0364254e-05,0.00043385627
Adam,4100,4.0765434e-07,1.8894032e-05,0.00039276748
Adam,4200,3.6051958e-07,1.7542447e-05,0.00035568426
Adam,4300,3.181362e-07,1.6297272e-05,0.0003220408
Adam,4400,2.8095235e-07,1.514707e-05,0.00029194687
Adam,4500,2.493271e-07,1.4084145e-05,0.000265505
Adam,4600,2.2017898e-07,1.3097674e-05,0.00024106623
Adam,4700,1.9623545e-07,1.2184319e-05,0.0002199609
Adam,4800,1.7487642e-07,1.13341675e-05,0.00020077988
Adam,4900,1.5697476e-07,1.05446115e-05,0.0001839335
L-BFGS-B,1,1.416211e-07,9.817419e-06,0.00016898474
L-BFGS-B,2,0.000572785,5.9658246e-06,0.28645214
L-BFGS-B,3,1.4331683e-07,9.698035e-06,0.00016863877
L-BFGS-B,4,1.405857e-07,9.682785e-06,0.00016712071
L-BFGS-B,5,1.403663e-07,9.64125e-06,0.00016659564
L-BFGS-B,6,1.402272e-07,9.555262e-06,0.00016566622
L-BFGS-B,7,1.3984203e-07,9.292032e-06,0.00016284133
L-BFGS-B,8,1.3901554e-07,8.726355e-06,0.00015677132
L-BFGS-B,9,1.3641167e-07,7.7660325e-06,0.00014586616
L-BFGS-B,10,1.280292e-07,6.652518e-06,0.00013053979
L-BFGS-B,11,1.5582154e-07,5.093738e-06,0.00012884816
L-BFGS-B,12,1.1967194e-07,4.6968516e-06,0.00010680449
L-BFGS-B,13,1.1421707e-07,4.640648e-06,0.00010351502
L-BFGS-B,14,1.1714819e-07,4.41808e-06,0.0001027549
L-BFGS-B,15,1.2077092e-07,4.0756663e-06,0.00010114213
L-BFGS-B,16,1.2064483e-07,3.75677e-06,9.7890115e-05
L-BFGS-B,17,1.16177056e-07,3.425844e-06,9.234696e-05
L-BFGS-B,18,1.0440216e-07,2.839209e-06,8.059317e-05
L-BFGS-B,19,7.2135514e-08,2.1754236e-06,5.782199e-05
L-BFGS-B,20,8.089013e-08,1.6564155e-06,5.7009223e-05
L-BFGS-B,21,6.296639e-08,1.939242e-06,5.0875617e-05
L-BFGS-B,22,4.20101e-08,1.5998633e-06,3.700368e-05
L-BFGS-B,23,3.282047e-08,1.7112496e-06,3.352273e-05
L-BFGS-B,24,3.18681e-08,1.6315881e-06,3.2249933e-05
L-BFGS-B,25,3.1112805e-08,1.6131052e-06,3.1687454e-05
L-BFGS-B,26,3.069065e-08,1.5474559e-06,3.0819887e-05
L-BFGS-B,27,3.038387e-08,1.4328054e-06,2.951999e-05
L-BFGS-B,28,2.9744873e-08,1.3197433e-06,2.806987e-05
L-BFGS-B,29,2.8968588e-08,1.2600892e-06,2.7085185e-05
L-BFGS-B,30,3.455283e-08,1.1750436e-06,2.902685e-05
L-BFGS-B,31,2.901814e-08,1.2275272e-06,2.6784342e-05
L-BFGS-B,32,2.9149552e-08,1.1964402e-06,2.6539179e-05
L-BFGS-B,33,2.8954686e-08,1.1720733e-06,2.6198075e-05
L-BFGS-B,34,2.8944028e-08,1.1375688e-06,2.5847701e-05
L-BFGS-B,35,2.8857608e-08,1.1046153e-06,2.5474958e-05
L-BFGS-B,36,3.103071e-08,1.065043e-06,2.6165784e-05
L-BFGS-B,37,2.889528e-08,1.0885008e-06,2.5332647e-05
L-BFGS-B,38,2.9029641e-08,1.065262e-06,2.5167441e-05
L-BFGS-B,39,2.8879008e-08,1.0413291e-06,2.4852794e-05
L-BFGS-B,40,2.8995178e-08,1.0034727e-06,2.4532317e-05
L-BFGS-B,41,2.9259276e-08,9.528155e-07,2.4157795e-05
L-BFGS-B,42,3.911051e-08,8.450571e-07,2.8005827e-05
L-BFGS-B,43,2.947927e-08,9.288018e-07,2.4027653e-05
L-BFGS-B,44,2.9935997e-08,8.8840926e-07,2.3852092e-05
L-BFGS-B,45,3.0179297e-08,8.5642375e-07,2.3653887e-05
L-BFGS-B,46,3.0551625e-08,8.2028583e-07,2.3478671e-05
L-BFGS-B,47,3.1944648e-08,6.8559774e-07,2.2828302e-05
L-BFGS-B,48,2.9397816e-08,6.9246374e-07,2.1623546e-05
L-BFGS-B,49,2.6321464e-08,6.617277e-07,1.977801e-05
L-BFGS-B,50,2.183161e-08,5.7367834e-07,1.665259e-05
L-BFGS-B,51,1.7485203e-08,4.794899e-07,1.3537501e-05
L-BFGS-B,52,1.4297253e-08,3.646106e-07,1.0794733e-05
L-BFGS-B,53,8.686549e-09,3.9519122e-07,8.2951865e-06
L-BFGS-B,54,9.107267e-09,3.707708e-07,8.2613415e-06
L-BFGS-B,55,7.780909e-09,3.8127163e-07,7.703171e-06
L-BFGS-B,56,5.8523177e-09,3.547389e-07,6.4735477e-06
L-BFGS-B,57,5.3280704e-09,3.4599543e-07,6.12399e-06
L-BFGS-B,58,5.212655e-09,3.466707e-07,6.0730345e-06
L-BFGS-B,59,5.1696665e-09,3.4769218e-07,6.061755e-06
