Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.024420923,2.355537,35.76583
Adam,100,0.012601743,0.10104073,7.3112793
Adam,200,0.0034574203,0.030214526,2.0308554
Adam,300,9.771215e-05,0.009200475,0.14086083
Adam,400,8.200963e-05,0.0061824233,0.10282905
Adam,500,8.205641e-05,0.0048004817,0.08903302
Adam,600,8.190175e-05,0.0037923395,0.078874275
Adam,700,8.190275e-05,0.0030382888,0.071334265
Adam,800,8.197784e-05,0.0024678325,0.06566725
Adam,900,8.2084516e-05,0.0020303533,0.06134579
Adam,1000,8.220164e-05,0.0016900765,0.058001585
Adam,1100,8.231891e-05,0.0014217478,0.055376932
Adam,1200,8.243142e-05,0.0012074058,0.053289767
Adam,1300,8.253709e-05,0.0010341292,0.051609837
Adam,1400,8.2635204e-05,0.0008925058,0.05024266
Adam,1500,8.2725826e-05,0.0007755858,0.04911877
Adam,1600,8.2809274e-05,0.0006781721,0.048186358
Adam,1700,8.288612e-05,0.0005963293,0.047406353
Adam,1800,8.2956896e-05,0.0005270404,0.04674885
Adam,1900,8.302215e-05,0.00046796806,0.046190754
Adam,2000,8.3082414e-05,0.00041728132,0.04571402
Adam,2100,8.313819e-05,0.00037353305,0.045304425
Adam,2200,8.318987e-05,0.00033556795,0.044950616
Adam,2300,8.323786e-05,0.00030245612,0.044643488
Adam,2400,8.3282495e-05,0.0002734431,0.044375677
Adam,2500,8.332408e-05,0.00024791263,0.044141162
Adam,2600,8.336287e-05,0.00022535716,0.04393501
Adam,2700,8.3399136e-05,0.00020535647,0.043753136
Adam,2800,8.3433086e-05,0.00018756007,0.043592144
Adam,2900,8.346488e-05,0.00017167428,0.043449186
Adam,3000,8.34947e-05,0.00015745185,0.04332187
Adam,3100,8.352274e-05,0.00014468287,0.043208197
Adam,3200,8.354909e-05,0.00013318894,0.043106433
Adam,3300,8.357387e-05,0.0001228175,0.04301511
Adam,3400,8.359717e-05,0.00011343767,0.042932965
Adam,3500,8.361913e-05,0.000104936335,0.04285893
Adam,3600,8.3639796e-05,9.7215765e-05,0.042792056
Adam,3700,8.3659266e-05,9.019092e-05,0.042731542
