psi,theta,K,h
-0.01,0.4295689,1.0072463,0.01
-0.02,0.42956692,1.0026671,0.02
-0.03,0.42956495,0.9991677,0.03
-0.04,0.42956293,0.9962025,0.04
-0.05,0.4295609,0.99356973,0.05
-0.060000000000000005,0.42955878,0.9911686,0.060000000000000005
-0.06999999999999999,0.4295566,0.9889407,0.06999999999999999
-0.08,0.4295544,0.98684824,0.08
-0.09,0.42955217,0.9848657,0.09
-0.09999999999999999,0.42954987,0.9829742,0.09999999999999999
-0.11,0.42954755,0.98115987,0.11
-0.12,0.42954516,0.979412,0.12
-0.13,0.42954272,0.97772217,0.13
-0.14,0.42954028,0.9760833,0.14
-0.15000000000000002,0.42953774,0.97449005,0.15000000000000002
-0.16,0.42953515,0.9729376,0.16
-0.17,0.4295326,0.97142196,0.17
-0.18000000000000002,0.4295299,0.9699398,0.18000000000000002
-0.19,0.42952722,0.9684884,0.19
-0.2,0.42952442,0.967065,0.2
-0.21000000000000002,0.42952162,0.9656674,0.21000000000000002
-0.22,0.42951876,0.964294,0.22
-0.23,0.42951587,0.9629428,0.23
-0.24000000000000002,0.42951292,0.9616122,0.24000000000000002
-0.25,0.42950994,0.9603011,0.25
-0.26,0.42950687,0.9590081,0.26
-0.27,0.4295038,0.9577321,0.27
-0.28,0.42950064,0.9564722,0.28
-0.29000000000000004,0.42949742,0.9552274,0.29000000000000004
-0.3,0.4294942,0.95399684,0.3
-0.31,0.42949086,0.9527799,0.31
-0.32,0.42948753,0.95157564,0.32
-0.33,0.42948413,0.95038354,0.33
-0.34,0.42948067,0.94920295,0.34
-0.35000000000000003,0.42947719,0.9480334,0.35000000000000003
-0.36000000000000004,0.42947358,0.9468743,0.36000000000000004
-0.37,0.42946997,0.94572526,0.37
-0.38,0.4294663,0.9445856,0.38
-0.39,0.42946258,0.9434552,0.39
-0.4,0.4294588,0.94233346,0.4
-0.41000000000000003,0.42945498,0.9412201,0.41000000000000003
-0.42000000000000004,0.42945108,0.94011474,0.42000000000000004
-0.43,0.42944714,0.9390171,0.43
-0.44,0.42944312,0.9379268,0.44
-0.45,0.42943907,0.93684363,0.45
-0.46,0.42943496,0.9357671,0.46
-0.47000000000000003,0.42943078,0.93469733,0.47000000000000003
-0.48000000000000004,0.42942655,0.9336338,0.48000000000000004
-0.49,0.42942223,0.93257636,0.49
-0.5,0.4294179,0.9315247,0.5
-0.51,0.4294135,0.9304789,0.51
-0.52,0.42940903,0.9294384,0.52
-0.53,0.42940453,0.92840314,0.53
-0.54,0.4293999,0.92737305,0.54
-0.55,0.4293953,0.9263478,0.55
-0.56,0.42939055,0.92532724,0.56
-0.5700000000000001,0.4293858,0.9243114,0.5700000000000001
-0.5800000000000001,0.42938095,0.9232999,0.5800000000000001
-0.59,0.4293761,0.9222927,0.59
-0.6,0.42937112,0.9212897,0.6
-0.61,0.4293661,0.92029077,0.61
-0.62,0.42936105,0.91929567,0.62
-0.63,0.42935592,0.9183044,0.63
-0.64,0.42935067,0.91731673,0.64
-0.65,0.42934543,0.9163326,0.65
-0.66,0.42934012,0.915352,0.66
-0.67,0.42933473,0.91437465,0.67
-0.68,0.42932928,0.91340053,0.68
-0.6900000000000001,0.42932373,0.91242963,0.6900000000000001
-0.7000000000000001,0.42931813,0.91146165,0.7000000000000001
-0.7100000000000001,0.42931247,0.91049683,0.7100000000000001
-0.72,0.42930675,0.9095347,0.72
-0.73,0.42930096,0.9085755,0.73
-0.74,0.42929512,0.9076189,0.74
-0.75,0.42928922,0.90666497,0.75
-0.76,0.4292832,0.90571356,0.76
-0.77,0.42927718,0.9047647,0.77
-0.78,0.42927104,0.9038182,0.78
-0.79,0.42926484,0.9028742,0.79
-0.8,0.42925858,0.90193224,0.8
-0.81,0.42925227,0.90099275,0.81
-0.8200000000000001,0.42924586,0.90005535,0.8200000000000001
-0.8300000000000001,0.4292394,0.89912,0.8300000000000001
-0.8400000000000001,0.42923287,0.8981866,0.8400000000000001
-0.85,0.42922628,0.8972554,0.85
-0.86,0.4292196,0.89632595,0.86
-0.87,0.42921287,0.8953985,0.87
-0.88,0.42920604,0.8944729,0.88
-0.89,0.42919916,0.893549,0.89
-0.9,0.42919222,0.892627,0.9
-0.91,0.4291852,0.8917065,0.91
-0.92,0.42917812,0.8907877,0.92
-0.93,0.42917094,0.8898705,0.93
-0.9400000000000001,0.4291637,0.88895494,0.9400000000000001
-0.9500000000000001,0.4291564,0.88804084,0.9500000000000001
-0.9600000000000001,0.42914903,0.8871282,0.9600000000000001
-0.97,0.42914155,0.886217,0.97
-0.98,0.42913404,0.8853072,0.98
-0.99,0.42912644,0.8843988,0.99
-1.0,0.42911878,0.88349175,1.0
-1.01,0.42911106,0.8825859,1.01
-1.02,0.42910323,0.8816815,1.02
