psi,theta
-0.01,0.40959144
-0.02,0.40958822
-0.03,0.40958506
-0.04,0.40958187
-0.05,0.40957856
-0.060000000000000005,0.40957513
-0.06999999999999999,0.4095716
-0.08,0.40956792
-0.09,0.40956408
-0.09999999999999999,0.40956014
-0.11,0.4095561
-0.12,0.40955186
-0.13,0.40954754
-0.14,0.40954307
-0.15000000000000002,0.40953845
-0.16,0.40953374
-0.17,0.40952885
-0.18000000000000002,0.4095239
-0.19,0.40951878
-0.2,0.40951353
-0.21000000000000002,0.40950814
-0.22,0.40950263
-0.23,0.40949702
-0.24000000000000002,0.40949127
-0.25,0.4094854
-0.26,0.40947938
-0.27,0.40947324
-0.28,0.40946692
-0.29000000000000004,0.40946054
-0.3,0.409454
-0.31,0.40944734
-0.32,0.40944055
-0.33,0.4094336
-0.34,0.4094265
-0.35000000000000003,0.40941936
-0.36000000000000004,0.40941203
-0.37,0.40940452
-0.38,0.40939695
-0.39,0.4093892
-0.4,0.40938133
-0.41000000000000003,0.4093733
-0.42000000000000004,0.40936512
-0.43,0.40935683
-0.44,0.40934837
-0.45,0.4093398
-0.46,0.40933105
-0.47000000000000003,0.4093222
-0.48000000000000004,0.40931314
-0.49,0.40930396
-0.5,0.40929464
-0.51,0.40928513
-0.52,0.4092756
-0.53,0.4092658
-0.54,0.40925583
-0.55,0.4092458
-0.56,0.40923554
-0.5700000000000001,0.4092251
-0.5800000000000001,0.4092146
-0.59,0.40920386
-0.6,0.40919298
-0.61,0.40918195
-0.62,0.40917075
-0.63,0.40915936
-0.64,0.40914786
-0.65,0.40913618
-0.66,0.40912426
-0.67,0.40911227
-0.68,0.40910006
-0.6900000000000001,0.40908766
-0.7000000000000001,0.40907514
-0.7100000000000001,0.4090624
-0.72,0.4090495
-0.73,0.40903646
-0.74,0.40902317
-0.75,0.40900972
-0.76,0.4089961
-0.77,0.40898234
-0.78,0.40896836
-0.79,0.40895417
-0.8,0.40893984
-0.81,0.40892535
-0.8200000000000001,0.40891057
-0.8300000000000001,0.40889567
-0.8400000000000001,0.4088806
-0.85,0.40886527
-0.86,0.40884984
-0.87,0.40883413
-0.88,0.40881827
-0.89,0.4088022
-0.9,0.40878594
-0.91,0.40876946
-0.92,0.40875283
-0.93,0.40873593
-0.9400000000000001,0.40871888
-0.9500000000000001,0.4087016
-0.9600000000000001,0.4086842
-0.97,0.4086665
-0.98,0.4086486
-0.99,0.40863055
-1.0,0.40861225
-1.01,0.40859377
-1.02,0.408575
-1.03,0.40855613
-1.04,0.408537
-1.05,0.40851766
-1.06,0.4084981
-1.07,0.40847835
-1.08,0.40845838
-1.09,0.40843818
-1.1,0.40841776
-1.11,0.40839714
-1.12,0.40837628
-1.1300000000000001,0.40835524
-1.1400000000000001,0.40833396
-1.1500000000000001,0.40831244
-1.1600000000000001,0.40829074
-1.17,0.40826875
-1.18,0.40824664
-1.19,0.40822423
-1.2,0.40820163
-1.21,0.4081788
-1.22,0.40815574
-1.23,0.40813246
