psi,theta,K,h
-0.01,0.4095986,0.24177286,0.01
-0.02,0.40959775,0.23093587,0.02
-0.03,0.40959716,0.22061275,0.03
-0.04,0.40959668,0.21069936,0.04
-0.05,0.40959626,0.2012118,0.05
-0.060000000000000005,0.4095959,0.19217436,0.060000000000000005
-0.06999999999999999,0.40959555,0.18360157,0.06999999999999999
-0.08,0.40959525,0.17549661,0.08
-0.09,0.40959492,0.16785313,0.09
-0.09999999999999999,0.40959466,0.16065802,0.09999999999999999
-0.11,0.4095944,0.15389329,0.11
-0.12,0.40959412,0.14753814,0.12
-0.13,0.40959388,0.14157008,0.13
-0.14,0.40959364,0.13596603,0.14
-0.15000000000000002,0.40959337,0.13070305,0.15000000000000002
-0.16,0.40959314,0.12575865,0.16
-0.17,0.40959293,0.12111131,0.17
-0.18000000000000002,0.40959275,0.116740525,0.18000000000000002
-0.19,0.40959248,0.11262699,0.19
-0.2,0.40959227,0.108752586,0.2
-0.21000000000000002,0.40959203,0.10510046,0.21000000000000002
-0.22,0.40959185,0.10165489,0.22
-0.23,0.40959165,0.09840135,0.23
-0.24000000000000002,0.4095914,0.095326394,0.24000000000000002
-0.25,0.4095912,0.092417575,0.25
-0.26,0.409591,0.08966342,0.26
-0.27,0.40959078,0.08705334,0.27
-0.28,0.4095906,0.084577575,0.28
-0.29000000000000004,0.40959036,0.08222711,0.29000000000000004
-0.3,0.40959013,0.07999362,0.3
-0.31,0.40958995,0.077869475,0.31
-0.32,0.4095897,0.07584755,0.32
-0.33,0.4095895,0.07392135,0.33
-0.34,0.40958926,0.07208482,0.34
-0.35000000000000003,0.40958905,0.07033238,0.35000000000000003
-0.36000000000000004,0.4095888,0.06865884,0.36000000000000004
-0.37,0.4095886,0.06705944,0.37
-0.38,0.40958834,0.06552974,0.38
-0.39,0.4095881,0.06406563,0.39
-0.4,0.40958786,0.06266325,0.4
-0.41000000000000003,0.40958762,0.06131911,0.41000000000000003
-0.42000000000000004,0.40958738,0.06002988,0.42000000000000004
-0.43,0.40958712,0.058792513,0.43
-0.44,0.40958685,0.057604134,0.44
-0.45,0.4095866,0.056462083,0.45
-0.46,0.4095863,0.055363864,0.46
-0.47000000000000003,0.409586,0.054307196,0.47000000000000003
-0.48000000000000004,0.40958574,0.053289868,0.48000000000000004
-0.49,0.40958542,0.052309845,0.49
-0.5,0.40958512,0.051365297,0.5
-0.51,0.40958476,0.050454374,0.51
-0.52,0.40958446,0.049575455,0.52
-0.53,0.4095841,0.04872693,0.53
-0.54,0.40958375,0.047907382,0.54
-0.55,0.4095834,0.047115408,0.55
-0.56,0.40958303,0.046349704,0.56
-0.5700000000000001,0.4095826,0.045609057,0.5700000000000001
-0.5800000000000001,0.4095822,0.044892333,0.5800000000000001
-0.59,0.40958178,0.044198424,0.59
-0.6,0.40958136,0.043526325,0.6
-0.61,0.4095809,0.04287507,0.61
-0.62,0.40958047,0.042243738,0.62
-0.63,0.40957996,0.04163148,0.63
-0.64,0.40957946,0.04103748,0.64
-0.65,0.40957892,0.040460978,0.65
-0.66,0.40957838,0.039901234,0.66
-0.67,0.4095778,0.039357565,0.67
-0.68,0.40957722,0.038829323,0.68
-0.6900000000000001,0.4095766,0.03831586,0.6900000000000001
-0.7000000000000001,0.409576,0.037816625,0.7000000000000001
-0.7100000000000001,0.4095753,0.037331037,0.7100000000000001
-0.72,0.40957463,0.03685856,0.72
-0.73,0.4095739,0.036398724,0.73
-0.74,0.40957314,0.035950996,0.74
-0.75,0.40957236,0.035514973,0.75
-0.76,0.4095716,0.035090193,0.76
-0.77,0.40957075,0.03467623,0.77
-0.78,0.40956986,0.034272708,0.78
-0.79,0.40956894,0.03387925,0.79
-0.8,0.409568,0.0334955,0.8
-0.81,0.40956703,0.03312112,0.81
-0.8200000000000001,0.409566,0.03275576,0.8200000000000001
-0.8300000000000001,0.40956497,0.03239911,0.8300000000000001
-0.8400000000000001,0.40956384,0.032050896,0.8400000000000001
-0.85,0.4095627,0.03171082,0.85
-0.86,0.4095615,0.031378604,0.86
-0.87,0.40956026,0.031053985,0.87
-0.88,0.409559,0.030736726,0.88
-0.89,0.40955767,0.03042658,0.89
-0.9,0.40955627,0.030123316,0.9
-0.91,0.40955484,0.029826708,0.91
-0.92,0.40955335,0.02953656,0.92
-0.93,0.40955186,0.02925266,0.93
-0.9400000000000001,0.40955025,0.02897481,0.9400000000000001
-0.9500000000000001,0.40954858,0.028702835,0.9500000000000001
-0.9600000000000001,0.40954688,0.028436545,0.9600000000000001
-0.97,0.40954512,0.028175782,0.97
-0.98,0.4095433,0.027920358,0.98
-0.99,0.4095414,0.027670132,0.99
-1.0,0.40953946,0.027424943,1.0
-1.01,0.40953746,0.02718465,1.01
-1.02,0.4095354,0.026949117,1.02
-1.03,0.40953326,0.026718184,1.03
-1.04,0.40953106,0.026491731,1.04
-1.05,0.4095288,0.026269665,1.05
-1.06,0.4095264,0.026051804,1.06
-1.07,0.40952402,0.025838075,1.07
-1.08,0.40952158,0.025628343,1.08
-1.09,0.40951902,0.025422517,1.09
-1.1,0.4095164,0.02522048,1.1
-1.11,0.4095137,0.02502214,1.11
-1.12,0.40951097,0.024827378,1.12
-1.1300000000000001,0.40950814,0.024636112,1.1300000000000001
-1.1400000000000001,0.40950522,0.024448246,1.1400000000000001
-1.1500000000000001,0.40950227,0.024263706,1.1500000000000001
-1.1600000000000001,0.40949923,0.024082404,1.1600000000000001
-1.17,0.40949613,0.02390424,1.17
-1.18,0.40949294,0.023729153,1.18
-1.19,0.4094897,0.02355704,1.19
-1.2,0.40948635,0.023387859,1.2
-1.21,0.40948293,0.023221511,1.21
-1.22,0.40947947,0.023057945,1.22
-1.23,0.40947592,0.022897093,1.23
-1.24,0.40947235,0.022738881,1.24
-1.25,0.40946862,0.022583235,1.25
-1.26,0.40946487,0.0224301,1.26
-1.27,0.40946102,0.022279428,1.27
-1.28,0.40945715,0.022131182,1.28
-1.29,0.40945318,0.021985237,1.29
-1.3,0.40944916,0.021841608,1.3
-1.31,0.40944505,0.021700205,1.31
-1.32,0.40944085,0.021560986,1.32
