psi,theta,K,h
-0.01,0.4298522,1.0345236,0.01
-0.02,0.42985046,1.0328668,0.02
-0.03,0.42984873,1.031401,0.03
-0.04,0.42984688,1.030018,0.04
-0.05,0.42984492,1.0286785,0.05
-0.060000000000000005,0.4298429,1.0273634,0.060000000000000005
-0.06999999999999999,0.42984077,1.026062,0.06999999999999999
-0.08,0.42983857,1.0247678,0.08
-0.09,0.42983624,1.0234764,0.09
-0.09999999999999999,0.4298339,1.0221846,0.09999999999999999
-0.11,0.42983145,1.0208907,0.11
-0.12,0.42982888,1.0195931,0.12
-0.13,0.42982632,1.0182906,0.13
-0.14,0.42982364,1.0169826,0.14
-0.15000000000000002,0.4298209,1.0156682,0.15000000000000002
-0.16,0.4298181,1.0143471,0.16
-0.17,0.42981517,1.0130191,0.17
-0.18000000000000002,0.42981225,1.0116837,0.18000000000000002
-0.19,0.42980927,1.010341,0.19
-0.2,0.42980617,1.0089909,0.2
-0.21000000000000002,0.42980307,1.0076332,0.21000000000000002
-0.22,0.42979988,1.0062679,0.22
-0.23,0.42979664,1.004895,0.23
-0.24000000000000002,0.42979333,1.0035145,0.24000000000000002
-0.25,0.42978996,1.0021266,0.25
-0.26,0.42978653,1.0007312,0.26
-0.27,0.42978308,0.9993285,0.27
-0.28,0.4297795,0.9979184,0.28
-0.29000000000000004,0.42977595,0.99650127,0.29000000000000004
-0.3,0.42977226,0.995077,0.3
-0.31,0.42976856,0.9936458,0.31
-0.32,0.4297648,0.9922077,0.32
-0.33,0.42976096,0.9907628,0.33
-0.34,0.42975706,0.9893116,0.34
-0.35000000000000003,0.4297531,0.9878536,0.35000000000000003
-0.36000000000000004,0.4297491,0.98638934,0.36000000000000004
-0.37,0.42974505,0.9849189,0.37
-0.38,0.4297409,0.98344237,0.38
-0.39,0.42973667,0.9819598,0.39
-0.4,0.42973244,0.98047143,0.4
-0.41000000000000003,0.42972815,0.9789772,0.41000000000000003
-0.42000000000000004,0.42972374,0.97747755,0.42000000000000004
-0.43,0.4297193,0.9759725,0.43
-0.44,0.42971483,0.9744619,0.44
-0.45,0.42971027,0.9729462,0.45
-0.46,0.42970562,0.9714254,0.46
-0.47000000000000003,0.42970097,0.96989965,0.47000000000000003
-0.48000000000000004,0.4296962,0.96836907,0.48000000000000004
-0.49,0.42969137,0.9668339,0.49
-0.5,0.42968646,0.965294,0.5
-0.51,0.42968154,0.9637497,0.51
-0.52,0.4296765,0.9622011,0.52
