Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.026417436,2.355537,36.764088
Adam,100,0.014389166,0.1021026,8.215609
Adam,200,0.0038557865,0.030304594,2.2309391
Adam,300,5.624111e-05,0.008654607,0.11466663
Adam,400,3.268043e-05,0.0057726773,0.07406698
Adam,500,3.2846536e-05,0.004532932,0.061752588
Adam,600,3.2559306e-05,0.0036208697,0.05248835
Adam,700,3.2434928e-05,0.0029263562,0.045481026
Adam,800,3.240311e-05,0.0023931975,0.04013353
Adam,900,3.2419422e-05,0.0019795166,0.03600488
Adam,1000,3.245998e-05,0.0016547143,0.03277713
Adam,1100,3.2511856e-05,0.0013966276,0.030222204
Adam,1200,3.256805e-05,0.0011891726,0.02817575
Adam,1300,3.2624772e-05,0.0010205974,0.02651836
Adam,1400,3.2679985e-05,0.0008822225,0.025162218
Adam,1500,3.273272e-05,0.0007675709,0.02404207
Adam,1600,3.278252e-05,0.0006717562,0.023108821
Adam,1700,3.282922e-05,0.00059104746,0.022325084
Adam,1800,3.28729e-05,0.00052256754,0.021662125
Adam,1900,3.2913675e-05,0.0004640742,0.021097578
Adam,2000,3.2951724e-05,0.0004138028,0.02061389
Adam,2100,3.298724e-05,0.00037035166,0.020197134
Adam,2200,3.3020387e-05,0.0003325985,0.01983618
Adam,2300,3.3051383e-05,0.00029963677,0.01952206
Adam,2400,3.3080403e-05,0.00027072933,0.019247495
Adam,2500,3.3107583e-05,0.0002452716,0.019006507
Adam,2600,3.3133096e-05,0.000222765,0.018794198
Adam,2700,3.3157063e-05,0.00020279623,0.018606493
Adam,2800,3.3179596e-05,0.00018501915,0.01843999
Adam,2900,3.3200813e-05,0.00016914391,0.018291844
Adam,3000,3.322083e-05,0.00015492547,0.018159669
Adam,3100,3.3239732e-05,0.00014215612,0.018041428
Adam,3200,3.3257562e-05,0.0001306588,0.01793537
Adam,3300,3.3274446e-05,0.00012028198,0.017840043
Adam,3400,3.329043e-05,0.00011089536,0.01775417
Adam,3500,3.330556e-05,0.000102386315,0.017676644
Adam,3600,3.3319902e-05,9.465768e-05,0.017606528
Adam,3700,3.3333512e-05,8.7624576e-05,0.017543001
Adam,3800,3.3346416e-05,8.121332e-05,0.017485341
Adam,3900,3.3358672e-05,7.535913e-05,0.017432926
Adam,4000,3.3370306e-05,7.000523e-05,0.017385205
Adam,4100,3.338136e-05,6.5101725e-05,0.017341696
Adam,4200,3.339186e-05,6.060438e-05,0.017301975
Adam,4300,3.3401815e-05,5.647423e-05,0.01726565
Adam,4400,3.3411274e-05,5.267676e-05,0.017232405
Adam,4500,3.342027e-05,4.9180886e-05,0.017201945
Adam,4600,3.34288e-05,4.5959318e-05,0.017173994
Adam,4700,3.3436874e-05,4.298722e-05,0.01714831
Adam,4800,3.344453e-05,4.0242892e-05,0.017124692
Adam,4900,3.3451754e-05,3.7706362e-05,0.017102942
L-BFGS-B,1,3.345854e-05,3.538279e-05,0.017083097
L-BFGS-B,2,0.0037608698,4.516159e-05,1.8808864
L-BFGS-B,3,3.3461336e-05,3.5052853e-05,0.017081197
L-BFGS-B,4,3.3462984e-05,3.4623383e-05,0.017077725
L-BFGS-B,5,3.347071e-05,3.2954333e-05,0.0170649
L-BFGS-B,6,3.3537595e-05,1.8599832e-05,0.016954796
L-BFGS-B,7,3.354617e-05,1.0696224e-05,0.016880047
L-BFGS-B,8,3.3548346e-05,6.280342e-06,0.016836975
L-BFGS-B,9,3.3559703e-05,4.5994075e-06,0.016825845
L-BFGS-B,10,3.3568045e-05,3.7769244e-06,0.016821792
L-BFGS-B,11,3.35677e-05,3.3358883e-06,0.016817208
L-BFGS-B,12,3.356058e-05,2.7804165e-06,0.016808094
L-BFGS-B,13,3.3538894e-05,2.5926674e-06,0.016795373
L-BFGS-B,14,3.341714e-05,4.416235e-06,0.016752731
L-BFGS-B,15,3.2878183e-05,2.0418138e-05,0.016643273
L-BFGS-B,16,7.1028626e-05,2.3456209e-05,0.035748877
L-BFGS-B,17,3.2368323e-05,2.991279e-05,0.01648329
L-BFGS-B,18,9.405206e-05,2.0124726e-05,0.04722728
L-BFGS-B,19,3.2409316e-05,3.0844323e-05,0.016513102
L-BFGS-B,20,3.227795e-05,3.0647512e-05,0.01644545
L-BFGS-B,21,3.175648e-05,3.0356314e-05,0.016181802
L-BFGS-B,22,2.9883071e-05,2.692673e-05,0.015210804
L-BFGS-B,23,0.00011097639,1.7286073e-05,0.055661056
L-BFGS-B,24,2.9458544e-05,2.5715986e-05,0.014986432
L-BFGS-B,25,2.854427e-05,2.428562e-05,0.014514991
L-BFGS-B,26,2.1163147e-05,6.200049e-05,0.011201578
L-BFGS-B,27,2.619347e-05,3.667709e-05,0.013463506
L-BFGS-B,28,1.8799965e-05,1.9868188e-05,0.009598664
L-BFGS-B,29,0.1558262,4.2039659e-16,77.9131
L-BFGS-B,30,1.878021e-05,1.9681273e-05,0.009586918
L-BFGS-B,31,1.8483923e-05,1.7469447e-05,0.009416656
L-BFGS-B,32,1.5686319e-05,4.3597745e-05,0.008279136
L-BFGS-B,33,1.4842188e-05,3.556243e-05,0.007776718
L-BFGS-B,34,1.3947529e-05,4.505129e-05,0.0074242773
L-BFGS-B,35,1.1538988e-05,6.290268e-05,0.006398521
L-BFGS-B,36,1.0461223e-05,3.594971e-05,0.005590108
L-BFGS-B,37,9.778373e-06,3.88534e-05,0.0052777203
L-BFGS-B,38,9.42606e-06,3.6836085e-05,0.005081391
L-BFGS-B,39,1.27763515e-05,1.9677647e-05,0.006584952
L-BFGS-B,40,8.1161725e-06,2.8140728e-05,0.004339494
L-BFGS-B,41,7.4051986e-06,3.0876385e-05,0.0040113633
L-BFGS-B,42,6.2981067e-06,4.2054802e-05,0.0035696013
L-BFGS-B,43,4.6607543e-06,5.4979293e-05,0.0028801702
L-BFGS-B,44,4.1984085e-06,6.7166955e-05,0.002770874
L-BFGS-B,45,4.126065e-06,6.0641567e-05,0.002669448
L-BFGS-B,46,3.5415062e-06,6.506688e-05,0.002421422
L-BFGS-B,47,3.4361394e-06,6.355286e-05,0.0023535984
L-BFGS-B,48,2.3375576e-06,6.0500992e-05,0.0017737886
