Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.011840043,0.6247997,12.168018
Adam,100,0.008259223,0.024580395,4.3754153
Adam,200,0.005455701,0.009799386,2.8258445
Adam,300,0.0047467123,0.0044765403,2.4181216
Adam,400,0.0047509624,0.002866728,2.4041483
Adam,500,0.0047508157,0.0020667478,2.3960755
Adam,600,0.004746912,0.0016130557,2.3895864
Adam,700,0.0047380906,0.0013447277,2.3824925
Adam,800,0.0047189384,0.0012101361,2.3715706
Adam,900,0.0045969994,0.0015367969,2.3138676
Adam,1000,0.0019288235,0.00079285353,0.97234035
Adam,1100,0.00017208599,0.0005035235,0.09107823
Adam,1200,6.322356e-05,0.0006073629,0.03768541
Adam,1300,2.9223163e-05,0.00055624795,0.02017406
Adam,1400,1.5809055e-05,0.00047108126,0.01261534
Adam,1500,1.0374529e-05,0.00039486302,0.0091358945
Adam,1600,8.005177e-06,0.00033323772,0.0073349653
Adam,1700,6.744384e-06,0.00028416613,0.006213853
Adam,1800,5.872688e-06,0.00024488446,0.0053851884
Adam,1900,5.153502e-06,0.00021319395,0.0047086906
Adam,2000,4.5184447e-06,0.00018737758,0.004132998
Adam,2100,3.949747e-06,0.00016599959,0.0036348696
Adam,2200,3.442996e-06,0.00014795785,0.0032010765
Adam,2300,2.9956855e-06,0.00013249696,0.0028228122
Adam,2400,2.6039936e-06,0.00011910427,0.0024930395
Adam,2500,2.2622396e-06,0.00010741651,0.0022052848
Adam,2600,1.9635563e-06,9.716608e-05,0.0019534389
Adam,2700,1.7010126e-06,8.8141955e-05,0.0017319259
Adam,2800,1.4686548e-06,8.0168444e-05,0.0015360118
Adam,2900,1.2621126e-06,7.309828e-05,0.0013620391
Adam,3000,1.0785493e-06,6.6807224e-05,0.0012073469
Adam,3100,9.1628283e-07,6.118471e-05,0.0010699886
Adam,3200,7.7428956e-07,5.613697e-05,0.00094851444
Adam,3300,6.518069e-07,5.1587795e-05,0.0008417814
Adam,3400,5.4797465e-07,4.7468566e-05,0.000748673
Adam,3500,4.6168668e-07,4.372465e-05,0.00066808984
Adam,3600,3.9151982e-07,4.0312454e-05,0.0005988845
Adam,3700,3.35745e-07,3.7194262e-05,0.0005398151
Adam,3800,2.9239962e-07,3.4338915e-05,0.00048958894
Adam,3900,2.5941293e-07,3.172337e-05,0.0004469402
Adam,4000,2.3473366e-07,2.9325998e-05,0.00041062682
Adam,4100,2.1645477e-07,2.7130467e-05,0.00037953205
Adam,4200,2.0301108e-07,2.512173e-05,0.00035272285
Adam,4300,1.9318048e-07,2.3290298e-05,0.00032949322
Adam,4400,1.8592522e-07,2.1626327e-05,0.00030922587
Adam,4500,1.7986328e-07,2.011832e-05,0.00029111485
Adam,4600,1.7463734e-07,1.8747232e-05,0.00027479097
Adam,4700,1.7646049e-07,1.7500095e-05,0.0002632312
Adam,4800,1.6508675e-07,1.6358033e-05,0.0002461237
Adam,4900,1.6292609e-07,1.531389e-05,0.00023460193
L-BFGS-B,1,1.5603717e-07,1.43647985e-05,0.00022166656
L-BFGS-B,2,0.030776374,6.7296793e-07,15.388194
L-BFGS-B,3,1.5604697e-07,1.4359898e-05,0.00022162247
