psi,theta,K,h
-0.01,0.40966254,4.403306,0.01
-0.02,0.40966135,4.3972216,0.02
-0.03,0.40966028,4.392113,0.03
-0.04,0.40965915,4.3874855,0.04
-0.05,0.40965798,4.3831525,0.05
-0.060000000000000005,0.4096567,4.379019,0.060000000000000005
-0.06999999999999999,0.40965533,4.3750296,0.06999999999999999
-0.08,0.40965387,4.371148,0.08
-0.09,0.40965226,4.3673506,0.09
-0.09999999999999999,0.40965056,4.3636165,0.09999999999999999
-0.11,0.40964872,4.359934,0.11
-0.12,0.40964678,4.356291,0.12
-0.13,0.40964472,4.352679,0.13
-0.14,0.4096425,4.3490915,0.14
-0.15000000000000002,0.4096402,4.345522,0.15000000000000002
-0.16,0.4096377,4.341965,0.16
-0.17,0.40963513,4.338417,0.17
-0.18000000000000002,0.40963235,4.3348737,0.18000000000000002
-0.19,0.40962946,4.331332,0.19
-0.2,0.40962645,4.327789,0.2
-0.21000000000000002,0.40962332,4.3242416,0.21000000000000002
-0.22,0.40962,4.320688,0.22
-0.23,0.4096166,4.317125,0.23
-0.24000000000000002,0.40961295,4.3135514,0.24000000000000002
-0.25,0.40960923,4.3099656,0.25
-0.26,0.40960538,4.306365,0.26
-0.27,0.40960133,4.302749,0.27
-0.28,0.40959713,4.2991157,0.28
-0.29000000000000004,0.4095928,4.2954636,0.29000000000000004
-0.3,0.40958834,4.2917914,0.3
-0.31,0.4095837,4.2880983,0.31
-0.32,0.4095789,4.2843833,0.32
-0.33,0.40957397,4.2806444,0.33
-0.34,0.40956885,4.2768817,0.34
-0.35000000000000003,0.4095636,4.2730937,0.35000000000000003
-0.36000000000000004,0.40955818,4.269279,0.36000000000000004
-0.37,0.40955257,4.265438,0.37
-0.38,0.4095468,4.26157,0.38
-0.39,0.4095409,4.2576723,0.39
-0.4,0.40953475,4.2537465,0.4
-0.41000000000000003,0.4095285,4.24979,0.41000000000000003
-0.42000000000000004,0.40952206,4.2458043,0.42000000000000004
-0.43,0.40951544,4.2417874,0.43
-0.44,0.40950868,4.2377396,0.44
-0.45,0.4095017,4.2336593,0.45
-0.46,0.40949455,4.229547,0.46
-0.47000000000000003,0.40948725,4.225402,0.47000000000000003
-0.48000000000000004,0.40947974,4.2212234,0.48000000000000004
-0.49,0.40947205,4.217012,0.49
-0.5,0.40946412,4.212767,0.5
-0.51,0.4094561,4.208488,0.51
-0.52,0.4094478,4.204175,0.52
-0.53,0.40943936,4.199827,0.53
-0.54,0.40943074,4.1954446,0.54
-0.55,0.4094219,4.1910276,0.55
-0.56,0.4094128,4.186576,0.56
-0.5700000000000001,0.40940362,4.1820893,0.5700000000000001
-0.5800000000000001,0.40939415,4.177567,0.5800000000000001
-0.59,0.4093845,4.17301,0.59
-0.6,0.40937465,4.168418,0.6
-0.61,0.40936458,4.163791,0.61
-0.62,0.40935427,4.159128,0.62
-0.63,0.40934378,4.1544313,0.63
-0.64,0.40933305,4.149699,0.64
-0.65,0.40932214,4.1449323,0.65
-0.66,0.40931097,4.1401305,0.66
-0.67,0.40929955,4.135294,0.67
-0.68,0.40928793,4.1304226,0.68
-0.6900000000000001,0.4092761,4.1255174,0.6900000000000001
-0.7000000000000001,0.40926403,4.1205783,0.7000000000000001
-0.7100000000000001,0.4092517,4.115605,0.7100000000000001
-0.72,0.40923917,4.1105976,0.72
-0.73,0.40922636,4.1055574,0.73
-0.74,0.40921336,4.100484,0.74
-0.75,0.40920007,4.0953774,0.75
-0.76,0.40918657,4.090238,0.76
-0.77,0.4091728,4.0850663,0.77
-0.78,0.4091588,4.0798626,0.78
-0.79,0.40914452,4.074627,0.79
-0.8,0.40913004,4.06936,0.8
-0.81,0.40911523,4.0640616,0.81
-0.8200000000000001,0.40910023,4.0587325,0.8200000000000001
-0.8300000000000001,0.40908492,4.0533733,0.8300000000000001
-0.8400000000000001,0.40906936,4.0479836,0.8400000000000001
-0.85,0.4090535,4.042564,0.85
-0.86,0.40903747,4.037115,0.86
-0.87,0.4090211,4.031637,0.87
-0.88,0.4090045,4.02613,0.88
-0.89,0.4089876,4.020596,0.89
-0.9,0.40897042,4.015033,0.9
-0.91,0.408953,4.0094433,0.91
-0.92,0.4089353,4.003825,0.92
-0.93,0.40891728,3.998181,0.93
-0.9400000000000001,0.408899,3.9925108,0.9400000000000001
-0.9500000000000001,0.40888047,3.9868143,0.9500000000000001
-0.9600000000000001,0.40886164,3.9810922,0.9600000000000001
-0.97,0.4088425,3.975345,0.97
-0.98,0.4088231,3.9695733,0.98
-0.99,0.40880346,3.9637768,0.99
-1.0,0.40878347,3.9579566,1.0
-1.01,0.40876323,3.952113,1.01
-1.02,0.4087427,3.946246,1.02
-1.03,0.40872186,3.9403565,1.03
-1.04,0.40870076,3.9344444,1.04
-1.05,0.40867937,3.9285107,1.05
-1.06,0.40865767,3.922555,1.06
-1.07,0.4086357,3.9165783,1.07
-1.08,0.40861344,3.9105806,1.08
-1.09,0.4085909,3.9045632,1.09
-1.1,0.40856808,3.898525,1.1
-1.11,0.40854496,3.892468,1.11
-1.12,0.40852156,3.8863912,1.12
-1.1300000000000001,0.40849787,3.8802958,1.1300000000000001
-1.1400000000000001,0.4084739,3.8741817,1.1400000000000001
-1.1500000000000001,0.40844965,3.8680494,1.1500000000000001
-1.1600000000000001,0.40842506,3.8619,1.1600000000000001
-1.17,0.40840027,3.8557327,1.17
-1.18,0.40837514,3.8495486,1.18
-1.19,0.40834975,3.843348,1.19
-1.2,0.40832406,3.8371308,1.2
-1.21,0.40829813,3.8308985,1.21
-1.22,0.40827188,3.8246498,1.22
-1.23,0.40824535,3.8183863,1.23
-1.24,0.40821856,3.8121078,1.24
-1.25,0.4081915,3.8058152,1.25
-1.26,0.40816417,3.7995076,1.26
-1.27,0.4081366,3.7931871,1.27
-1.28,0.4081087,3.7868528,1.28
-1.29,0.40808058,3.7805054,1.29
-1.3,0.40805215,3.7741446,1.3
-1.31,0.40802348,3.767772,1.31
-1.32,0.40799457,3.7613864,1.32
-1.33,0.40796536,3.7549894,1.33
-1.34,0.40793592,3.7485812,1.34
-1.35,0.40790623,3.7421608,1.35
-1.36,0.40787625,3.7357302,1.36
-1.37,0.40784606,3.7292886,1.37
-1.3800000000000001,0.40781558,3.7228367,1.3800000000000001
-1.3900000000000001,0.4077849,3.7163746,1.3900000000000001
-1.4000000000000001,0.40775394,3.7099028,1.4000000000000001
-1.4100000000000001,0.40772277,3.7034216,1.4100000000000001
-1.42,0.40769136,3.696931,1.42
-1.43,0.40765968,3.6904316,1.43
-1.44,0.40762776,3.6839232,1.44
-1.45,0.40759563,3.6774068,1.45
-1.46,0.40756327,3.6708822,1.46
-1.47,0.4075307,3.6643493,1.47
-1.48,0.40749788,3.6578093,1.48
-1.49,0.40746486,3.6512618,1.49
-1.5,0.40743154,3.6447072,1.5
-1.51,0.4073981,3.638146,1.51
-1.52,0.4073644,3.6315777,1.52
-1.53,0.4073305,3.6250036,1.53
-1.54,0.4072964,3.6184232,1.54
-1.55,0.4072621,3.611837,1.55
-1.56,0.40722758,3.6052449,1.56
-1.57,0.40719283,3.5986476,1.57
-1.58,0.4071579,3.592045,1.58
-1.59,0.4071228,3.5854378,1.59
-1.6,0.40708745,3.578826,1.6
-1.61,0.40705192,3.5722096,1.61
-1.62,0.4070162,3.565589,1.62
