psi,theta,K,h
-0.01,0.40972692,0.23699778,0.01
-0.02,0.40972596,0.22253591,0.02
-0.03,0.40972525,0.20876561,0.03
-0.04,0.4097246,0.19572464,0.04
-0.05,0.40972397,0.18350081,0.05
-0.060000000000000005,0.4097234,0.17213863,0.060000000000000005
-0.06999999999999999,0.40972283,0.16164061,0.06999999999999999
-0.08,0.40972227,0.15197997,0.08
-0.09,0.40972176,0.14311178,0.09
-0.09999999999999999,0.4097212,0.1349817,0.09999999999999999
-0.11,0.4097207,0.12753148,0.11
-0.12,0.40972012,0.1207028,0.12
-0.13,0.40971962,0.11443947,0.13
-0.14,0.40971905,0.10868875,0.14
-0.15000000000000002,0.4097185,0.10340189,0.15000000000000002
-0.16,0.40971795,0.098534405,0.16
-0.17,0.40971738,0.094045974,0.17
-0.18000000000000002,0.4097168,0.08990025,0.18000000000000002
-0.19,0.4097162,0.08606461,0.19
-0.2,0.4097156,0.082509786,0.2
-0.21000000000000002,0.40971497,0.07920962,0.21000000000000002
-0.22,0.40971434,0.07614064,0.22
-0.23,0.4097137,0.07328193,0.23
-0.24000000000000002,0.40971303,0.07061472,0.24000000000000002
-0.25,0.40971234,0.068122186,0.25
-0.26,0.40971166,0.06578927,0.26
-0.27,0.4097109,0.06360243,0.27
-0.28,0.40971017,0.061549522,0.28
-0.29000000000000004,0.40970945,0.05961957,0.29000000000000004
-0.3,0.40970868,0.057802692,0.3
-0.31,0.40970784,0.056089986,0.31
-0.32,0.409707,0.054473404,0.32
-0.33,0.40970618,0.05294561,0.33
-0.34,0.40970534,0.0515,0.34
-0.35000000000000003,0.40970445,0.050130542,0.35000000000000003
-0.36000000000000004,0.40970355,0.048831753,0.36000000000000004
-0.37,0.40970263,0.047598664,0.37
-0.38,0.40970165,0.04642668,0.38
-0.39,0.4097007,0.045311656,0.39
-0.4,0.4096997,0.044249773,0.4
-0.41000000000000003,0.40969867,0.04323754,0.41000000000000003
-0.42000000000000004,0.4096976,0.042271733,0.42000000000000004
-0.43,0.40969652,0.041349385,0.43
-0.44,0.4096954,0.040467788,0.44
-0.45,0.40969425,0.039624467,0.45
-0.46,0.40969306,0.038817063,0.46
-0.47000000000000003,0.40969187,0.038043473,0.47000000000000003
-0.48000000000000004,0.40969068,0.0373017,0.48000000000000004
-0.49,0.40968943,0.0365899,0.49
-0.5,0.40968812,0.035906386,0.5
-0.51,0.4096868,0.035249606,0.51
-0.52,0.40968543,0.03461803,0.52
-0.53,0.40968406,0.03401034,0.53
-0.54,0.40968263,0.033425245,0.54
-0.55,0.4096812,0.03286157,0.55
-0.56,0.4096797,0.03231821,0.56
-0.5700000000000001,0.40967822,0.03179411,0.5700000000000001
-0.5800000000000001,0.40967664,0.03128832,0.5800000000000001
-0.59,0.40967506,0.030799894,0.59
-0.6,0.40967345,0.030328026,0.6
-0.61,0.40967178,0.029871935,0.61
-0.62,0.4096701,0.029430823,0.62
-0.63,0.4096684,0.029004015,0.63
-0.64,0.4096666,0.028590828,0.64
-0.65,0.4096648,0.028190667,0.65
-0.66,0.40966296,0.027802927,0.66
-0.67,0.4096611,0.027427081,0.67
-0.68,0.40965915,0.02706257,0.68
-0.6900000000000001,0.4096572,0.026708925,0.6900000000000001
-0.7000000000000001,0.40965524,0.026365701,0.7000000000000001
-0.7100000000000001,0.4096532,0.026032418,0.7100000000000001
-0.72,0.4096511,0.025708696,0.72
-0.73,0.40964898,0.025394127,0.73
-0.74,0.40964687,0.02508832,0.74
-0.75,0.40964466,0.024790952,0.75
-0.76,0.40964243,0.024501657,0.76
-0.77,0.40964016,0.024220167,0.77
-0.78,0.40963784,0.023946136,0.78
-0.79,0.40963548,0.0236793,0.79
-0.8,0.4096331,0.02341937,0.8
-0.81,0.40963066,0.023166092,0.81
-0.8200000000000001,0.40962815,0.022919238,0.8200000000000001
-0.8300000000000001,0.40962562,0.022678543,0.8300000000000001
-0.8400000000000001,0.40962306,0.022443807,0.8400000000000001
-0.85,0.40962043,0.022214804,0.85
-0.86,0.40961778,0.021991342,0.86
-0.87,0.40961507,0.021773204,0.87
-0.88,0.40961236,0.021560226,0.88
-0.89,0.40960956,0.021352222,0.89
-0.9,0.4096067,0.021149047,0.9
-0.91,0.40960386,0.020950504,0.91
-0.92,0.4096009,0.020756448,0.92
-0.93,0.40959796,0.02056674,0.93
-0.9400000000000001,0.40959492,0.020381222,0.9400000000000001
-0.9500000000000001,0.40959188,0.02019978,0.9500000000000001
-0.9600000000000001,0.40958875,0.020022275,0.9600000000000001
-0.97,0.40958562,0.019848574,0.97
-0.98,0.40958244,0.019678563,0.98
-0.99,0.40957922,0.019512115,0.99
-1.0,0.40957594,0.019349169,1.0
-1.01,0.4095726,0.019189565,1.01
-1.02,0.4095692,0.019033236,1.02
-1.03,0.4095658,0.018880045,1.03
-1.04,0.40956235,0.018729925,1.04
-1.05,0.40955883,0.018582795,1.05
-1.06,0.4095553,0.01843856,1.06
-1.07,0.40955168,0.018297119,1.07
-1.08,0.40954804,0.018158402,1.08
-1.09,0.40954435,0.018022345,1.09
-1.1,0.40954062,0.017888868,1.1
-1.11,0.40953687,0.017757893,1.11
-1.12,0.40953302,0.017629344,1.12
-1.1300000000000001,0.40952915,0.017503174,1.1300000000000001
