Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.010618814,0.6247997,11.5574045
Adam,100,0.0077779014,0.024193568,4.130886
Adam,200,0.006037634,0.009198096,3.110798
Adam,300,0.0056265,0.0044413684,2.8576636
Adam,400,0.0056308755,0.0028617424,2.8440552
Adam,500,0.0056310585,0.0020744395,2.8362737
Adam,600,0.005627685,0.0016251489,2.830094
Adam,700,0.00562002,0.0013562555,2.8235724
Adam,800,0.0056057,0.001200949,2.8148594
Adam,900,0.0055719665,0.0011687811,2.797671
Adam,1000,0.0054261535,0.0014119099,2.727196
Adam,1100,0.0030819445,0.0013098303,1.5540706
Adam,1200,0.0001437783,0.0005499198,0.07738835
Adam,1300,5.454736e-05,0.0007220175,0.034493856
Adam,1400,2.600277e-05,0.00066725875,0.019673973
Adam,1500,1.33663225e-05,0.0005607123,0.012290284
Adam,1600,7.5953913e-06,0.00045952722,0.008392968
Adam,1700,5.000594e-06,0.0003760913,0.00626121
Adam,1800,3.7955892e-06,0.00031047562,0.005002551
Adam,1900,3.1571328e-06,0.0002597619,0.0041761855
Adam,2000,2.7488275e-06,0.00022069033,0.0035813171
Adam,2100,2.4391845e-06,0.00019029301,0.0031225225
Adam,2200,2.1765343e-06,0.00016622314,0.0027504987
Adam,2300,1.940522e-06,0.00014677465,0.0024380074
Adam,2400,1.7235269e-06,0.00013075072,0.0021692705
Adam,2500,1.5231553e-06,0.00011731395,0.0019347172
Adam,2600,1.3390389e-06,0.00010586767,0.0017281962
Adam,2700,1.171492e-06,9.598524e-05,0.0015455985
Adam,2800,1.0208631e-06,8.735421e-05,0.0013839736
Adam,2900,8.873395e-07,7.973875e-05,0.0012410572
Adam,3000,7.707921e-07,7.296563e-05,0.0011150524
Adam,3100,6.707148e-07,6.6898654e-05,0.001004344
Adam,3200,5.8623397e-07,6.1437786e-05,0.0009074948
Adam,3300,5.1615297e-07,5.650112e-05,0.0008230877
Adam,3400,4.590135e-07,5.202535e-05,0.00074976025
Adam,3500,4.131916e-07,4.7956677e-05,0.00068616256
Adam,3600,3.769944e-07,4.4255128e-05,0.00063104846
Adam,3700,3.4874338e-07,4.088281e-05,0.0005831998
Adam,3800,3.2686583e-07,3.7808903e-05,0.00054152193
Adam,3900,3.0994008e-07,3.5003934e-05,0.0005050094
Adam,4000,2.9672847e-07,3.2444757e-05,0.0004728118
Adam,4100,2.8619385e-07,3.0105582e-05,0.00044415274
Adam,4200,2.777482e-07,2.7973112e-05,0.00041860522
Adam,4300,2.7016276e-07,2.603573e-05,0.0003954387
Adam,4400,2.6335223e-07,2.4274272e-05,0.00037441883
Adam,4500,2.567499e-07,2.2668875e-05,0.0003550637
Adam,4600,2.50123e-07,2.1205457e-05,0.00033711607
Adam,4700,2.4330697e-07,1.9868401e-05,0.00032033748
Adam,4800,2.6453728e-07,1.862897e-05,0.00031855836
Adam,4900,2.2881491e-07,1.751412e-05,0.00028954865
L-BFGS-B,1,2.2545268e-07,1.6479598e-05,0.0002775223
L-BFGS-B,2,0.015317075,0.00056017266,7.6641393
L-BFGS-B,3,5.112731e-07,1.654954e-05,0.00042113193
L-BFGS-B,4,2.2113376e-07,1.6487069e-05,0.00027543757
L-BFGS-B,5,2.2111685e-07,1.6486467e-05,0.0002754231
L-BFGS-B,6,2.210583e-07,1.6483757e-05,0.0002753667
L-BFGS-B,7,2.2086793e-07,1.6473214e-05,0.0002751661
L-BFGS-B,8,2.1967023e-07,1.6366152e-05,0.00027349664
L-BFGS-B,9,2.1794501e-07,1.6100143e-05,0.00026997394
L-BFGS-B,10,2.1493733e-07,1.541183e-05,0.00026158697
L-BFGS-B,11,2.0979934e-07,1.4100639e-05,0.00024590606
L-BFGS-B,12,2.0048014e-07,1.2061029e-05,0.00022085037
L-BFGS-B,13,1.9522317e-07,1.009937e-05,0.0001986053
L-BFGS-B,14,1.9863076e-07,9.209892e-06,0.00019141429
L-BFGS-B,15,2.0439762e-07,8.820717e-06,0.00019040599
L-BFGS-B,16,2.0784948e-07,8.528619e-06,0.00018921093
L-BFGS-B,17,2.1920054e-07,7.49944e-06,0.00018459468
L-BFGS-B,18,2.2754672e-07,6.4899646e-06,0.00017867301
L-BFGS-B,19,2.3473856e-07,5.4343923e-06,0.00017171321
L-BFGS-B,20,2.3449492e-07,4.9495266e-06,0.00016674273
L-BFGS-B,21,2.3531977e-07,4.505322e-06,0.00016271311
L-BFGS-B,22,2.2605519e-07,4.589163e-06,0.00015891923
L-BFGS-B,23,2.0914263e-07,4.8278607e-06,0.00015284991
L-BFGS-B,24,1.7356453e-07,6.519657e-06,0.00015197883
L-BFGS-B,25,1.8169094e-07,5.392865e-06,0.00014477412
L-BFGS-B,26,1.6327162e-07,5.809146e-06,0.00013972727
L-BFGS-B,27,1.7000856e-07,5.3516064e-06,0.00013852035
L-BFGS-B,28,1.6468836e-07,5.4911925e-06,0.00013725611
L-BFGS-B,29,1.5976077e-07,5.606477e-06,0.00013594516
L-BFGS-B,30,1.4307201e-07,5.8606024e-06,0.00013014203
L-BFGS-B,31,1.1826261e-07,5.9263493e-06,0.000118394804
L-BFGS-B,32,9.954014e-08,5.307057e-06,0.00010284064
L-BFGS-B,33,8.25342e-08,4.9716637e-06,9.098374e-05
L-BFGS-B,34,9.108366e-08,3.6633437e-06,8.217526e-05
L-BFGS-B,35,7.366875e-08,3.834249e-06,7.517687e-05
L-BFGS-B,36,7.371804e-08,3.6233773e-06,7.309279e-05
L-BFGS-B,37,6.3141286e-08,3.275152e-06,6.432216e-05
L-BFGS-B,38,6.54354e-08,2.7141189e-06,5.985889e-05
L-BFGS-B,39,6.096284e-08,2.5428444e-06,5.5909863e-05
L-BFGS-B,40,6.6187155e-08,2.0682628e-06,5.3776203e-05
L-BFGS-B,41,5.866181e-08,2.067728e-06,5.0008188e-05
L-BFGS-B,42,6.0294184e-08,1.8813364e-06,4.8960457e-05
L-BFGS-B,43,6.125184e-08,1.7369184e-06,4.7995105e-05
L-BFGS-B,44,6.1166155e-08,1.6886097e-06,4.7469173e-05
L-BFGS-B,45,6.2639096e-08,1.5884198e-06,4.7203746e-05
L-BFGS-B,46,6.280302e-08,1.5701243e-06,4.7102752e-05
L-BFGS-B,47,6.310956e-08,1.5475877e-06,4.7030655e-05
L-BFGS-B,48,6.352559e-08,1.5189828e-06,4.6952624e-05
L-BFGS-B,49,6.331076e-08,1.511749e-06,4.6772868e-05
L-BFGS-B,50,6.294555e-08,1.5002483e-06,4.647526e-05
L-BFGS-B,51,6.164076e-08,1.5540112e-06,4.6360496e-05
L-BFGS-B,52,6.103481e-08,1.5768231e-06,4.6285637e-05
L-BFGS-B,53,6.0775314e-08,1.5876687e-06,4.6264344e-05
L-BFGS-B,54,6.072437e-08,1.5881161e-06,4.6243345e-05
L-BFGS-B,55,6.04398e-08,1.5801294e-06,4.6021196e-05
L-BFGS-B,56,6.010363e-08,1.5612418e-06,4.5664234e-05
L-BFGS-B,57,5.9343503e-08,1.5003737e-06,4.467549e-05
L-BFGS-B,58,5.7914253e-08,1.3805462e-06,4.276259e-05
L-BFGS-B,59,5.5107552e-08,1.2294137e-06,3.9847913e-05
L-BFGS-B,60,3.8987656e-07,7.3356165e-07,0.0002022739
L-BFGS-B,61,5.5265392e-08,1.1637524e-06,3.927022e-05
L-BFGS-B,62,5.1134805e-08,1.0540095e-06,3.61075e-05
L-BFGS-B,63,5.035713e-08,1.0305538e-06,3.5484103e-05
L-BFGS-B,64,5.0587744e-08,1.0108541e-06,3.5402412e-05
L-BFGS-B,65,5.0470703e-08,1.0126872e-06,3.5362224e-05
L-BFGS-B,66,5.020268e-08,1.0179597e-06,3.5280937e-05
L-BFGS-B,67,4.969612e-08,1.0360743e-06,3.5208803e-05
L-BFGS-B,68,4.8636114e-08,1.0751532e-06,3.506959e-05
L-BFGS-B,69,4.7529063e-08,1.1152721e-06,3.491725e-05
L-BFGS-B,70,4.628681e-08,1.164957e-06,3.4792974e-05
L-BFGS-B,71,4.6048324e-08,1.1795715e-06,3.4819877e-05
L-BFGS-B,72,4.6072422e-08,1.1713361e-06,3.4749573e-05
L-BFGS-B,73,4.6101388e-08,1.167966e-06,3.4730354e-05
L-BFGS-B,74,4.6046637e-08,1.1703045e-06,3.4726363e-05
L-BFGS-B,75,4.6059288e-08,1.1685472e-06,3.4715114e-05
L-BFGS-B,76,4.6123535e-08,1.162809e-06,3.468986e-05
L-BFGS-B,77,4.6259082e-08,1.1502838e-06,3.463238e-05
L-BFGS-B,78,4.648321e-08,1.1253683e-06,3.4495286e-05
L-BFGS-B,79,4.6710472e-08,1.0848474e-06,3.420371e-05
L-BFGS-B,80,4.6824336e-08,1.022645e-06,3.363862e-05
L-BFGS-B,81,4.7171667e-08,9.015067e-07,3.26009e-05
L-BFGS-B,82,5.1428643e-08,7.125482e-07,3.2839805e-05
L-BFGS-B,83,4.7870696e-08,8.021985e-07,3.1957334e-05
L-BFGS-B,84,4.8548777e-08,7.512289e-07,3.1786676e-05
L-BFGS-B,85,4.725118e-08,7.792625e-07,3.1418218e-05
L-BFGS-B,86,4.694687e-08,7.2131246e-07,3.068656e-05
L-BFGS-B,87,4.909602e-08,6.342251e-07,3.089026e-05
L-BFGS-B,88,4.6906766e-08,6.7836385e-07,3.0237023e-05
L-BFGS-B,89,4.5080377e-08,6.6873986e-07,2.9227587e-05
L-BFGS-B,90,4.4256073e-08,6.160512e-07,2.8288548e-05
L-BFGS-B,91,4.3858147e-08,6.0309816e-07,2.7960055e-05
L-BFGS-B,92,4.422929e-08,5.8422125e-07,2.7956856e-05
L-BFGS-B,93,4.3692065e-08,5.93492e-07,2.7780952e-05
L-BFGS-B,94,4.7705527e-08,5.255117e-07,2.910788e-05
L-BFGS-B,95,4.3721627e-08,5.705906e-07,2.7566719e-05
L-BFGS-B,96,4.38987e-08,5.537848e-07,2.7487198e-05
L-BFGS-B,97,4.367078e-08,5.4855553e-07,2.7320946e-05
L-BFGS-B,98,4.378804e-08,5.3728513e-07,2.7266871e-05
L-BFGS-B,99,4.384393e-08,5.3029873e-07,2.7224953e-05
L-BFGS-B,100,4.4065178e-08,5.160977e-07,2.7193566e-05
L-BFGS-B,101,4.3971458e-08,5.184083e-07,2.7169812e-05
L-BFGS-B,102,4.3999908e-08,5.1472995e-07,2.7147255e-05
L-BFGS-B,103,4.4088296e-08,5.072315e-07,2.7116463e-05
L-BFGS-B,104,4.431341e-08,4.8713997e-07,2.7028103e-05
L-BFGS-B,105,4.4648193e-08,4.5448752e-07,2.6868973e-05
L-BFGS-B,106,4.4732094e-08,4.205623e-07,2.657167e-05
L-BFGS-B,107,4.615299e-08,3.6819355e-07,2.6758433e-05
L-BFGS-B,108,4.479712e-08,3.955755e-07,2.6354315e-05
L-BFGS-B,109,4.438057e-08,3.358574e-07,2.554886e-05
L-BFGS-B,110,4.395328e-08,3.2233285e-07,2.5199968e-05
L-BFGS-B,111,5.350319e-08,2.821354e-07,2.957295e-05
L-BFGS-B,112,4.394117e-08,3.1724778e-07,2.5143063e-05
L-BFGS-B,113,4.3757815e-08,3.1015279e-07,2.4980436e-05
L-BFGS-B,114,4.368067e-08,3.0964705e-07,2.4936808e-05
L-BFGS-B,115,4.374161e-08,3.0019498e-07,2.4872756e-05
L-BFGS-B,116,4.384096e-08,2.9018742e-07,2.4822353e-05
L-BFGS-B,117,4.3951545e-08,2.773754e-07,2.4749526e-05
L-BFGS-B,118,4.408976e-08,2.6019708e-07,2.4646852e-05
L-BFGS-B,119,4.4513012e-08,2.3429669e-07,2.4599474e-05
L-BFGS-B,120,4.748453e-08,2.0140538e-07,2.5756319e-05
L-BFGS-B,121,4.4527475e-08,2.2622018e-07,2.452594e-05
L-BFGS-B,122,4.457726e-08,2.255339e-07,2.454397e-05
L-BFGS-B,123,4.4409322e-08,2.2586215e-07,2.4463283e-05
L-BFGS-B,124,4.430276e-08,2.2628697e-07,2.441425e-05
L-BFGS-B,125,4.3893785e-08,2.3253115e-07,2.4272205e-05
L-BFGS-B,126,4.397654e-08,2.2371017e-07,2.4225374e-05
L-BFGS-B,127,4.3848296e-08,2.2778629e-07,2.420201e-05
L-BFGS-B,128,4.3482363e-08,2.3160787e-07,2.405726e-05
L-BFGS-B,129,4.3381007e-08,2.2553847e-07,2.3945888e-05
