psi,theta,K,h
-0.01,0.42991292,1.0228791,0.01
-0.02,0.42991084,1.0181836,0.02
-0.03,0.4299085,1.0143685,0.03
-0.04,0.42990607,1.0109954,0.04
-0.05,0.4299035,1.0079001,0.05
-0.060000000000000005,0.42990074,1.0050001,0.060000000000000005
-0.06999999999999999,0.4298979,1.0022471,0.06999999999999999
-0.08,0.42989498,0.9996099,0.08
-0.09,0.42989194,0.9970671,0.09
-0.09999999999999999,0.42988878,0.99460304,0.09999999999999999
-0.11,0.42988557,0.99220616,0.11
-0.12,0.4298823,0.9898674,0.12
-0.13,0.4298789,0.9875795,0.13
-0.14,0.42987537,0.9853371,0.14
-0.15000000000000002,0.42987186,0.983135,0.15000000000000002
-0.16,0.42986822,0.9809696,0.16
-0.17,0.42986447,0.97883743,0.17
-0.18000000000000002,0.42986065,0.9767356,0.18000000000000002
-0.19,0.42985684,0.97466177,0.19
-0.2,0.4298529,0.9726138,0.2
-0.21000000000000002,0.42984885,0.9705898,0.21000000000000002
-0.22,0.4298448,0.96858823,0.22
-0.23,0.42984068,0.9666076,0.23
-0.24000000000000002,0.42983645,0.96464646,0.24000000000000002
-0.25,0.42983216,0.962704,0.25
-0.26,0.4298278,0.9607787,0.26
-0.27,0.42982334,0.9588701,0.27
-0.28,0.42981887,0.9569772,0.28
-0.29000000000000004,0.42981428,0.95509905,0.29000000000000004
-0.3,0.4298097,0.95323515,0.3
-0.31,0.42980498,0.95138484,0.31
-0.32,0.4298002,0.94954735,0.32
-0.33,0.42979538,0.9477223,0.33
-0.34,0.42979047,0.9459092,0.34
-0.35000000000000003,0.42978555,0.94410753,0.35000000000000003
-0.36000000000000004,0.42978048,0.9423168,0.36000000000000004
-0.37,0.42977536,0.9405367,0.37
-0.38,0.4297702,0.9387668,0.38
-0.39,0.429765,0.93700665,0.39
-0.4,0.42975962,0.9352562,0.4
-0.41000000000000003,0.42975426,0.93351495,0.41000000000000003
-0.42000000000000004,0.4297488,0.9317826,0.42000000000000004
-0.43,0.4297433,0.93005884,0.43
-0.44,0.4297377,0.9283436,0.44
-0.45,0.42973205,0.9266364,0.45
-0.46,0.4297263,0.9249373,0.46
-0.47000000000000003,0.42972052,0.92324597,0.47000000000000003
-0.48000000000000004,0.42971468,0.92156214,0.48000000000000004
-0.49,0.42970872,0.9198855,0.49
-0.5,0.42970273,0.91821617,0.5
-0.51,0.42969665,0.9165538,0.51
-0.52,0.42969054,0.91489834,0.52
-0.53,0.4296843,0.91324943,0.53
-0.54,0.42967802,0.911607,0.54
-0.55,0.42967165,0.90997106,0.55
-0.56,0.42966524,0.90834147,0.56
-0.5700000000000001,0.42965874,0.9067179,0.5700000000000001
-0.5800000000000001,0.42965215,0.90510035,0.5800000000000001
-0.59,0.42964554,0.90348864,0.59
-0.6,0.42963883,0.90188277,0.6
-0.61,0.429632,0.90028256,0.61
-0.62,0.42962515,0.8986879,0.62
-0.63,0.42961824,0.8970987,0.63
-0.64,0.42961124,0.8955149,0.64
-0.65,0.42960417,0.8939364,0.65
-0.66,0.42959702,0.8923631,0.66
-0.67,0.42958978,0.8907948,0.67
-0.68,0.4295825,0.88923174,0.68
-0.6900000000000001,0.42957515,0.88767356,0.6900000000000001
-0.7000000000000001,0.4295677,0.88612026,0.7000000000000001
-0.7100000000000001,0.42956018,0.8845718,0.7100000000000001
-0.72,0.42955256,0.88302803,0.72
-0.73,0.4295449,0.8814889,0.73
-0.74,0.42953718,0.8799545,0.74
-0.75,0.42952937,0.8784247,0.75
-0.76,0.42952144,0.8768993,0.76
-0.77,0.4295135,0.8753783,0.77
-0.78,0.42950547,0.87386185,0.78
