psi,theta,K,h
-0.01,0.40988743,4.285279,0.01
-0.02,0.40988436,4.2385597,0.02
-0.03,0.40988111,4.20406,0.03
-0.04,0.40987766,4.1757493,0.04
-0.05,0.40987396,4.1513224,0.05
-0.060000000000000005,0.4098701,4.129609,0.060000000000000005
-0.06999999999999999,0.40986606,4.1099215,0.06999999999999999
-0.08,0.4098618,4.091813,0.08
-0.09,0.40985742,4.0749784,0.09
-0.09999999999999999,0.40985286,4.059195,0.09999999999999999
-0.11,0.40984815,4.044297,0.11
-0.12,0.40984327,4.0301566,0.12
-0.13,0.40983826,4.016672,0.13
-0.14,0.409833,4.003762,0.14
-0.15000000000000002,0.40982768,3.9913592,0.15000000000000002
-0.16,0.40982223,3.9794095,0.16
-0.17,0.4098166,3.9678657,0.17
-0.18000000000000002,0.4098108,3.9566877,0.18000000000000002
-0.19,0.4098049,3.9458423,0.19
-0.2,0.40979886,3.9353004,0.2
-0.21000000000000002,0.40979266,3.925035,0.21000000000000002
-0.22,0.40978634,3.9150257,0.22
-0.23,0.4097799,3.9052515,0.23
-0.24000000000000002,0.40977323,3.8956947,0.24000000000000002
-0.25,0.4097665,3.8863401,0.25
-0.26,0.40975958,3.8771744,0.26
-0.27,0.40975252,3.8681834,0.27
-0.28,0.4097453,3.8593576,0.28
-0.29000000000000004,0.409738,3.8506851,0.29000000000000004
-0.3,0.40973052,3.8421571,0.3
-0.31,0.40972286,3.8337653,0.31
-0.32,0.4097151,3.8255017,0.32
-0.33,0.4097072,3.817359,0.33
-0.34,0.40969914,3.809331,0.34
-0.35000000000000003,0.40969092,3.8014107,0.35000000000000003
-0.36000000000000004,0.40968254,3.7935934,0.36000000000000004
-0.37,0.40967402,3.785874,0.37
-0.38,0.40966535,3.7782466,0.38
-0.39,0.40965652,3.7707078,0.39
-0.4,0.40964755,3.7632532,0.4
-0.41000000000000003,0.40963843,3.7558784,0.41000000000000003
-0.42000000000000004,0.40962917,3.74858,0.42000000000000004
-0.43,0.40961972,3.7413547,0.43
-0.44,0.4096101,3.7341993,0.44
-0.45,0.40960032,3.7271109,0.45
-0.46,0.40959042,3.720086,0.46
-0.47000000000000003,0.40958032,3.7131236,0.47000000000000003
-0.48000000000000004,0.4095701,3.7062194,0.48000000000000004
-0.49,0.40955967,3.6993716,0.49
-0.5,0.40954912,3.692578,0.5
-0.51,0.40953833,3.6858375,0.51
-0.52,0.40952742,3.6791465,0.52
-0.53,0.40951633,3.6725037,0.53
-0.54,0.40950513,3.6659076,0.54
-0.55,0.40949368,3.6593566,0.55
-0.56,0.4094821,3.6528485,0.56
-0.5700000000000001,0.40947032,3.6463823,0.5700000000000001
-0.5800000000000001,0.40945834,3.6399565,0.5800000000000001
-0.59,0.4094462,3.6335697,0.59
-0.6,0.40943396,3.62722,0.6
-0.61,0.40942144,3.620907,0.61
-0.62,0.40940878,3.6146293,0.62
-0.63,0.40939587,3.608385,0.63
-0.64,0.40938285,3.6021738,0.64
-0.65,0.40936962,3.595994,0.65
-0.66,0.40935624,3.5898454,0.66
-0.67,0.40934265,3.583727,0.67
-0.68,0.40932882,3.5776374,0.68
-0.6900000000000001,0.40931487,3.5715754,0.6900000000000001
-0.7000000000000001,0.40930066,3.5655408,0.7000000000000001
-0.7100000000000001,0.40928632,3.5595329,0.7100000000000001
-0.72,0.40927178,3.5535505,0.72
-0.73,0.409257,3.5475929,0.73
-0.74,0.409242,3.5416598,0.74
-0.75,0.4092269,3.53575,0.75
-0.76,0.40921152,3.529863,0.76
-0.77,0.40919596,3.5239983,0.77
-0.78,0.4091802,3.5181553,0.78
-0.79,0.40916425,3.5123332,0.79
-0.8,0.40914807,3.5065317,0.8
-0.81,0.4091317,3.500749,0.81
-0.8200000000000001,0.40911514,3.4949872,0.8200000000000001
-0.8300000000000001,0.40909833,3.4892437,0.8300000000000001
-0.8400000000000001,0.40908134,3.4835186,0.8400000000000001
-0.85,0.40906417,3.4778116,0.85
-0.86,0.4090467,3.4721215,0.86
-0.87,0.40902907,3.466449,0.87
-0.88,0.40901124,3.4607933,0.88
-0.89,0.40899318,3.4551532,0.89
-0.9,0.40897492,3.4495292,0.9
-0.91,0.40895644,3.4439206,0.91
-0.92,0.4089377,3.4383268,0.92
-0.93,0.4089188,3.4327483,0.93
-0.9400000000000001,0.40889964,3.4271834,0.9400000000000001
-0.9500000000000001,0.4088803,3.4216328,0.9500000000000001
-0.9600000000000001,0.40886068,3.4160964,0.9600000000000001
-0.97,0.4088409,3.4105732,0.97
-0.98,0.40882087,3.405063,0.98
-0.99,0.4088006,3.399566,0.99
-1.0,0.40878016,3.3940809,1.0
-1.01,0.40875942,3.3886085,1.01
-1.02,0.4087385,3.3831477,1.02
-1.03,0.4087174,3.3776991,1.03
-1.04,0.408696,3.3722615,1.04
-1.05,0.40867442,3.3668356,1.05
-1.06,0.40865254,3.3614204,1.06
-1.07,0.4086305,3.356016,1.07
-1.08,0.40860823,3.3506222,1.08
-1.09,0.4085857,3.345239,1.09
-1.1,0.40856296,3.3398657,1.1
-1.11,0.40853998,3.3345027,1.11
-1.12,0.40851676,3.329149,1.12
-1.1300000000000001,0.40849334,3.323805,1.1300000000000001
-1.1400000000000001,0.40846968,3.3184705,1.1400000000000001
-1.1500000000000001,0.40844578,3.3131456,1.1500000000000001
-1.1600000000000001,0.40842164,3.3078291,1.1600000000000001
-1.17,0.40839726,3.3025217,1.17
-1.18,0.40837267,3.2972236,1.18
-1.19,0.40834785,3.2919335,1.19
-1.2,0.40832275,3.2866516,1.2
-1.21,0.40829748,3.2813787,1.21
-1.22,0.40827197,3.2761135,1.22
-1.23,0.4082462,3.2708569,1.23
-1.24,0.40822017,3.2656074,1.24
