Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.022887938,0.6247997,17.691967
Adam,100,0.015316728,0.0259191,7.917555
Adam,200,0.003963177,0.011498427,2.0965729
Adam,300,0.001594222,0.0037421868,0.8345329
Adam,400,0.0015973161,0.002505089,0.82370895
Adam,500,0.0015991572,0.0018064462,0.81764305
Adam,600,0.0016000841,0.0013740414,0.8137825
Adam,700,0.0016002819,0.0010890961,0.81103194
Adam,800,0.0015998054,0.0008928113,0.80883086
Adam,900,0.0015986131,0.00075345417,0.80684114
Adam,1000,0.0015965482,0.0006529576,0.80480367
Adam,1100,0.0015932193,0.00058146357,0.8024243
Adam,1200,0.0015794153,0.0005914241,0.7956219
Adam,1300,0.001447403,0.0007586955,0.73128843
Adam,1400,0.00071474235,0.00055794034,0.3629506
Adam,1500,0.00013963124,0.0005052609,0.07486823
Adam,1600,5.411626e-05,0.00050333346,0.032091465
Adam,1700,2.2778677e-05,0.0004202501,0.015591839
Adam,1800,9.540841e-06,0.0003367548,0.008137968
Adam,1900,4.2559604e-06,0.00027175416,0.0048455214
Adam,2000,2.2665267e-06,0.00022259464,0.0033592097
Adam,2100,1.5140714e-06,0.00018493847,0.0026064203
Adam,2200,1.1897638e-06,0.00015572492,0.0021521312
Adam,2300,1.0135739e-06,0.0001328947,0.0018357339
Adam,2400,8.95822e-07,0.000114874434,0.0015966553
Adam,2500,8.0642354e-07,0.0001004187,0.0014073988
Adam,2600,7.3349435e-07,8.860551e-05,0.0012528023
Adam,2700,6.712937e-07,7.878899e-05,0.0011235367
Adam,2800,6.165967e-07,7.0515256e-05,0.0010134509
Adam,2900,5.6743573e-07,6.34567e-05,0.0009182849
Adam,3000,5.2254376e-07,5.737393e-05,0.00083501113
Adam,3100,4.810785e-07,5.2087205e-05,0.00076141127
Adam,3200,4.4249066e-07,4.7457102e-05,0.00069581636
Adam,3300,4.0640896e-07,4.337691e-05,0.00063697353
Adam,3400,3.725831e-07,3.9758743e-05,0.00058387895
Adam,3500,3.4085429e-07,3.6534642e-05,0.0005357736
Adam,3600,3.1111625e-07,3.3648146e-05,0.0004920396
Adam,3700,2.8329836e-07,3.105304e-05,0.0004521796
Adam,3800,2.5735233e-07,2.8711105e-05,0.00041578722
Adam,3900,2.3324661e-07,2.6590043e-05,0.00038252372
Adam,4000,2.109514e-07,2.4664518e-05,0.0003521209
Adam,4100,1.9044161e-07,2.291061e-05,0.00032432692
Adam,4200,1.7168051e-07,2.1309268e-05,0.00029893295
Adam,4300,1.5464029e-07,1.9844363e-05,0.00027576377
Adam,4400,1.3927085e-07,1.8501185e-05,0.00025464728
Adam,4500,1.2551824e-07,1.7267135e-05,0.00023543047
Adam,4600,1.1331569e-07,1.613197e-05,0.00021797753
Adam,4700,1.0258437e-07,1.5086031e-05,0.0002021525
Adam,4800,9.323574e-08,1.4121014e-05,0.00018782802
Adam,4900,8.516803e-08,1.3229422e-05,0.00017487822
L-BFGS-B,1,7.8338196e-08,1.241296e-05,0.0001632987
L-BFGS-B,2,0.005976862,6.5096e-06,2.988496
L-BFGS-B,3,7.839441e-08,1.2384877e-05,0.00016304596
L-BFGS-B,4,7.808489e-08,1.2351826e-05,0.0001625607
L-BFGS-B,5,7.7711455e-08,1.2221493e-05,0.00016107065
L-BFGS-B,6,7.7491954e-08,1.1797887e-05,0.00015672484
L-BFGS-B,7,8.106559e-08,1.0902873e-05,0.00014956153
L-BFGS-B,8,8.302952e-08,1.00368e-05,0.00014188275
L-BFGS-B,9,8.450511e-08,8.786988e-06,0.00013012244
L-BFGS-B,10,8.00965e-08,7.0740275e-06,0.00011078852
L-BFGS-B,11,6.544031e-08,5.580294e-06,8.85231e-05
L-BFGS-B,12,4.5865722e-08,4.6045398e-06,6.897826e-05
L-BFGS-B,13,4.41395e-08,4.3751575e-06,6.5821325e-05
L-BFGS-B,14,4.600898e-08,4.229844e-06,6.530293e-05
L-BFGS-B,15,4.776978e-08,4.0605787e-06,6.4490676e-05
L-BFGS-B,16,4.809276e-08,3.747917e-06,6.1525556e-05
L-BFGS-B,17,4.6876867e-08,3.272469e-06,5.6163124e-05
L-BFGS-B,18,4.5458734e-08,3.1277766e-06,5.4007134e-05
L-BFGS-B,19,4.4959208e-08,3.1259722e-06,5.3739328e-05
L-BFGS-B,20,4.4427587e-08,3.1489888e-06,5.370368e-05
L-BFGS-B,21,4.3766878e-08,3.1786146e-06,5.3669584e-05
L-BFGS-B,22,4.3218197e-08,3.2027465e-06,5.3636562e-05
L-BFGS-B,23,4.2645166e-08,3.226067e-06,5.3583255e-05
L-BFGS-B,24,4.1859646e-08,3.2520436e-06,5.3450258e-05
L-BFGS-B,25,4.0801122e-08,3.2695684e-06,5.3096242e-05
L-BFGS-B,26,3.9716618e-08,3.2361559e-06,5.2219868e-05
L-BFGS-B,27,3.943338e-08,3.0640201e-06,5.0356888e-05
L-BFGS-B,28,4.0064624e-08,2.7279495e-06,4.7311805e-05
L-BFGS-B,29,4.0791445e-08,2.3143346e-06,4.353907e-05
L-BFGS-B,30,4.3187768e-08,1.9289828e-06,4.088371e-05
L-BFGS-B,31,4.2361627e-08,1.663753e-06,3.7818343e-05
L-BFGS-B,32,4.5079815e-08,1.4017879e-06,3.6557787e-05
L-BFGS-B,33,4.1728683e-08,1.5229003e-06,3.6093345e-05
L-BFGS-B,34,4.3674756e-08,1.3692683e-06,3.553006e-05
L-BFGS-B,35,4.0638522e-08,1.442331e-06,3.4742574e-05
L-BFGS-B,36,4.086259e-08,1.3926273e-06,3.435757e-05
L-BFGS-B,37,4.2086025e-08,1.2885633e-06,3.392865e-05
L-BFGS-B,38,4.1858275e-08,1.2744784e-06,3.367392e-05
L-BFGS-B,39,4.2566043e-08,1.20993e-06,3.3382323e-05
L-BFGS-B,40,4.3168047e-08,1.1661056e-06,3.324508e-05
L-BFGS-B,41,4.388997e-08,1.1248832e-06,3.3193817e-05
L-BFGS-B,42,4.4149427e-08,1.1108054e-06,3.318277e-05
L-BFGS-B,43,4.421923e-08,1.106094e-06,3.3170556e-05
L-BFGS-B,44,4.421801e-08,1.1059661e-06,3.3168668e-05
L-BFGS-B,45,4.4216325e-08,1.1036185e-06,3.3144348e-05
L-BFGS-B,46,4.4233854e-08,1.0958976e-06,3.3075903e-05
L-BFGS-B,47,4.4213706e-08,1.0827695e-06,3.293455e-05
L-BFGS-B,48,4.401577e-08,1.0563955e-06,3.257184e-05
L-BFGS-B,49,4.2975458e-08,1.0283053e-06,3.177078e-05
L-BFGS-B,50,8.530836e-08,9.340154e-07,5.199433e-05
L-BFGS-B,51,4.290295e-08,1.004227e-06,3.1493742e-05
L-BFGS-B,52,4.0986375e-08,9.5333365e-07,3.0026524e-05
L-BFGS-B,53,3.6621316e-08,9.618154e-07,2.7928812e-05
L-BFGS-B,54,3.0109547e-08,9.4045134e-07,2.4459287e-05
L-BFGS-B,55,2.7129028e-08,9.721929e-07,2.3286444e-05
L-BFGS-B,56,2.5713897e-08,9.724268e-07,2.2581216e-05
L-BFGS-B,57,2.3795065e-08,9.947853e-07,2.1845386e-05
L-BFGS-B,58,2.1422078e-08,1.0193279e-06,2.0904317e-05
L-BFGS-B,59,2.0257186e-08,1.0420895e-06,2.0549487e-05
L-BFGS-B,60,1.8161602e-08,1.1100902e-06,2.0181702e-05
L-BFGS-B,61,1.715174e-08,1.1418995e-06,1.9994866e-05
L-BFGS-B,62,1.6433646e-08,1.1636765e-06,1.9853589e-05
L-BFGS-B,63,1.590147e-08,1.1797167e-06,1.9747902e-05
L-BFGS-B,64,1.5820575e-08,1.1790136e-06,1.9700423e-05
L-BFGS-B,65,1.5491297e-08,1.191024e-06,1.965589e-05
L-BFGS-B,66,1.4523812e-08,1.2260391e-06,1.9522296e-05
L-BFGS-B,67,1.3768984e-08,1.2493176e-06,1.9377669e-05
L-BFGS-B,68,1.275168e-08,1.2781526e-06,1.9157365e-05
L-BFGS-B,69,1.2750188e-08,1.2547646e-06,1.892274e-05
L-BFGS-B,70,1.2909282e-08,1.2211548e-06,1.866619e-05
L-BFGS-B,71,1.5117651e-08,1.1684424e-06,1.9243249e-05
L-BFGS-B,72,1.3083272e-08,1.202134e-06,1.8562976e-05
L-BFGS-B,73,1.5104645e-08,1.1025878e-06,1.8578201e-05
L-BFGS-B,74,1.3916113e-08,1.1492021e-06,1.8450079e-05
L-BFGS-B,75,1.3966309e-08,1.1426988e-06,1.8410143e-05
L-BFGS-B,76,1.4319377e-08,1.1186431e-06,1.834612e-05
L-BFGS-B,77,1.4145899e-08,1.1200275e-06,1.8273224e-05
L-BFGS-B,78,1.4223092e-08,1.1102961e-06,1.8214507e-05
L-BFGS-B,79,1.4091311e-08,1.1124214e-06,1.8169869e-05
L-BFGS-B,80,1.3743962e-08,1.1268302e-06,1.8140283e-05
L-BFGS-B,81,1.3440238e-08,1.1400513e-06,1.812063e-05
L-BFGS-B,82,1.35936205e-08,1.1308932e-06,1.8105742e-05
L-BFGS-B,83,1.3711545e-08,1.1234393e-06,1.8090166e-05
L-BFGS-B,84,1.4207393e-08,1.0960943e-06,1.8064638e-05
L-BFGS-B,85,1.3902171e-08,1.1107072e-06,1.8058157e-05
L-BFGS-B,86,1.4465029e-08,1.0815822e-06,1.8048337e-05
L-BFGS-B,87,1.4082583e-08,1.0989963e-06,1.8031255e-05
L-BFGS-B,88,1.4560237e-08,1.069073e-06,1.7970848e-05
L-BFGS-B,89,1.4835444e-08,1.0457518e-06,1.787524e-05
L-BFGS-B,90,2.4020087e-08,9.551895e-07,2.156194e-05
L-BFGS-B,91,1.510877e-08,1.024938e-06,1.7803764e-05
L-BFGS-B,92,1.6254214e-08,9.756806e-07,1.7883913e-05
L-BFGS-B,93,1.5398728e-08,1.0013987e-06,1.7713352e-05
