Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.010300067,0.6247997,11.398031
Adam,100,0.0076004365,0.024140453,4.041623
Adam,200,0.0060278075,0.00910357,3.1049395
Adam,300,0.0056654722,0.0044390857,2.877127
Adam,400,0.0056697787,0.0028646733,2.8635361
Adam,500,0.0056699156,0.0020784608,2.8557425
Adam,600,0.005666457,0.0016293109,2.8495216
Adam,700,0.0056586615,0.0013604965,2.8429356
Adam,800,0.0056441645,0.0012050979,2.8341331
Adam,900,0.005612104,0.0011641138,2.8176932
Adam,1000,0.005489995,0.0013360642,2.7583582
Adam,1100,0.004077723,0.0016760346,2.0556216
Adam,1200,0.00019732655,0.000572251,0.10438578
Adam,1300,6.5345244e-05,0.0007998183,0.040670805
Adam,1400,3.2227337e-05,0.00075881364,0.023701806
Adam,1500,1.7202943e-05,0.0006376507,0.014977979
Adam,1600,1.0063307e-05,0.0005214568,0.010246222
Adam,1700,6.6033617e-06,0.00042443772,0.007546058
Adam,1800,4.8563425e-06,0.00034779301,0.0059061013
Adam,1900,3.884183e-06,0.00028842638,0.0048263553
Adam,2000,3.2681537e-06,0.00024253655,0.0040594423
Adam,2100,2.830186e-06,0.00020676799,0.003482773
Adam,2200,2.4897786e-06,0.00017850942,0.0030299835
Adam,2300,2.207177e-06,0.000155862,0.0026622084
Adam,2400,1.961779e-06,0.00013746688,0.0023555583
Adam,2500,1.742952e-06,0.0001223315,0.002094791
Adam,2600,1.5454417e-06,0.00010971732,0.0018698941
Adam,2700,1.3668172e-06,9.9068464e-05,0.0016740932
Adam,2800,1.2060653e-06,8.996643e-05,0.0015026969
Adam,2900,1.0627895e-06,8.209341e-05,0.0013523288
Adam,3000,9.367453e-07,7.520902e-05,0.0012204628
Adam,3100,8.2760704e-07,6.912919e-05,0.0011050955
Adam,3200,7.3479737e-07,6.371461e-05,0.0010045448
Adam,3300,6.57409e-07,5.8854388e-05,0.00091724837
Adam,3400,5.942128e-07,5.4463846e-05,0.0008417449
Adam,3500,5.436797e-07,5.0478335e-05,0.0007766232
Adam,3600,5.040767e-07,4.6846668e-05,0.000720505
Adam,3700,4.73562e-07,4.3528154e-05,0.00067206257
Adam,3800,4.5030737e-07,4.048862e-05,0.0006300399
Adam,3900,4.3259425e-07,3.770265e-05,0.0005933236
Adam,4000,4.1888876e-07,3.5146993e-05,0.0005609143
Adam,4100,4.0789823e-07,3.2801065e-05,0.00053195975
Adam,4200,3.985755e-07,3.0647603e-05,0.0005057638
Adam,4300,3.9015015e-07,2.8673332e-05,0.00048180838
Adam,4400,3.8191797e-07,2.6865377e-05,0.00045961275
Adam,4500,3.7341758e-07,2.5207659e-05,0.00043878538
Adam,4600,3.649536e-07,2.3681885e-05,0.00041929565
Adam,4700,3.5444762e-07,2.2281241e-05,0.00040003622
Adam,4800,3.436843e-07,2.0988815e-05,0.0003817303
Adam,4900,3.3206686e-07,1.9790494e-05,0.00036393836
L-BFGS-B,1,3.1956557e-07,1.8692584e-05,0.00034670864
L-BFGS-B,2,0.0059412406,7.100832e-06,2.9706914
L-BFGS-B,3,3.2095963e-07,1.8684572e-05,0.00034732552
L-BFGS-B,4,3.194952e-07,1.8691278e-05,0.00034666038
