psi,theta,K,h
-0.01,0.41016337,4.143007,0.01
-0.02,0.4101591,4.080003,0.02
-0.03,0.41015422,4.0343843,0.03
-0.04,0.41014892,3.9974532,0.04
-0.05,0.41014314,3.965956,0.05
-0.060000000000000005,0.41013697,3.9382594,0.060000000000000005
-0.06999999999999999,0.41013044,3.913406,0.06999999999999999
-0.08,0.41012362,3.8907793,0.08
-0.09,0.4101165,3.8699548,0.09
-0.09999999999999999,0.41010907,3.850626,0.09999999999999999
-0.11,0.4101014,3.8325622,0.11
-0.12,0.4100935,3.8155866,0.12
-0.13,0.4100852,3.7995577,0.13
-0.14,0.4100768,3.7843623,0.14
-0.15000000000000002,0.41006815,3.769908,0.15000000000000002
-0.16,0.41005927,3.756116,0.16
-0.17,0.41005015,3.742922,0.17
-0.18000000000000002,0.41004083,3.7302704,0.18000000000000002
-0.19,0.41003126,3.718113,0.19
-0.2,0.41002154,3.7064083,0.2
-0.21000000000000002,0.41001162,3.6951206,0.21000000000000002
-0.22,0.41000146,3.6842175,0.22
-0.23,0.40999112,3.6736712,0.23
-0.24000000000000002,0.4099806,3.663456,0.24000000000000002
-0.25,0.40996987,3.6535504,0.25
-0.26,0.40995893,3.6439333,0.26
-0.27,0.40994787,3.634587,0.27
-0.28,0.4099366,3.6254954,0.28
-0.29000000000000004,0.4099251,3.6166427,0.29000000000000004
-0.3,0.40991354,3.6080155,0.3
-0.31,0.40990174,3.599601,0.31
-0.32,0.4098897,3.591389,0.32
-0.33,0.4098776,3.583367,0.33
-0.34,0.40986523,3.5755265,0.34
-0.35000000000000003,0.40985274,3.5678587,0.35000000000000003
-0.36000000000000004,0.40984005,3.560354,0.36000000000000004
-0.37,0.4098272,3.5530057,0.37
-0.38,0.40981418,3.5458062,0.38
-0.39,0.409801,3.5387487,0.39
-0.4,0.4097877,3.5318263,0.4
-0.41000000000000003,0.40977418,3.5250342,0.41000000000000003
-0.42000000000000004,0.40976053,3.518366,0.42000000000000004
-0.43,0.4097467,3.5118167,0.43
-0.44,0.40973264,3.5053818,0.44
-0.45,0.4097185,3.4990559,0.45
-0.46,0.4097042,3.4928348,0.46
-0.47000000000000003,0.4096897,3.486715,0.47000000000000003
-0.48000000000000004,0.40967503,3.4806921,0.48000000000000004
-0.49,0.40966025,3.4747627,0.49
-0.5,0.40964526,3.4689229,0.5
-0.51,0.40963012,3.4631693,0.51
