psi,theta,K,h
-0.01,0.40988922,4.4207463,0.01
-0.02,0.4098867,4.420518,0.02
-0.03,0.40988392,4.420257,0.03
-0.04,0.40988082,4.419963,0.04
-0.05,0.40987757,4.4196343,0.05
-0.060000000000000005,0.40987408,4.419272,0.060000000000000005
-0.06999999999999999,0.40987042,4.4188747,0.06999999999999999
-0.08,0.40986654,4.4184427,0.08
-0.09,0.40986255,4.4179764,0.09
-0.09999999999999999,0.40985835,4.417475,0.09999999999999999
-0.11,0.409854,4.4169383,0.11
-0.12,0.40984946,4.416366,0.12
-0.13,0.40984482,4.415758,0.13
-0.14,0.40984,4.4151144,0.14
-0.15000000000000002,0.40983504,4.414434,0.15000000000000002
-0.16,0.4098299,4.4137163,0.16
-0.17,0.40982467,4.4129624,0.17
-0.18000000000000002,0.40981925,4.4121714,0.18000000000000002
-0.19,0.4098137,4.4113426,0.19
-0.2,0.40980798,4.410476,0.2
-0.21000000000000002,0.40980217,4.4095716,0.21000000000000002
-0.22,0.4097962,4.4086285,0.22
-0.23,0.4097901,4.407647,0.23
-0.24000000000000002,0.40978378,4.4066267,0.24000000000000002
-0.25,0.40977734,4.405567,0.25
-0.26,0.4097708,4.4044676,0.26
-0.27,0.4097641,4.4033284,0.27
-0.28,0.40975726,4.40215,0.28
-0.29000000000000004,0.40975025,4.400931,0.29000000000000004
-0.3,0.40974307,4.3996716,0.3
-0.31,0.4097358,4.3983707,0.31
-0.32,0.40972835,4.3970294,0.32
-0.33,0.40972078,4.3956466,0.33
-0.34,0.40971303,4.3942223,0.34
-0.35000000000000003,0.40970513,4.392757,0.35000000000000003
-0.36000000000000004,0.40969706,4.391249,0.36000000000000004
-0.37,0.4096889,4.3896995,0.37
-0.38,0.40968052,4.388107,0.38
-0.39,0.40967202,4.386472,0.39
-0.4,0.40966332,4.3847947,0.4
-0.41000000000000003,0.40965453,4.3830748,0.41000000000000003
-0.42000000000000004,0.40964556,4.381311,0.42000000000000004
-0.43,0.40963638,4.3795037,0.43
-0.44,0.40962708,4.377653,0.44
-0.45,0.4096176,4.3757596,0.45
-0.46,0.40960795,4.3738213,0.46
-0.47000000000000003,0.40959814,4.371839,0.47000000000000003
-0.48000000000000004,0.4095882,4.3698134,0.48000000000000004
-0.49,0.40957803,4.3677425,0.49
-0.5,0.4095677,4.365628,0.5
-0.51,0.40955722,4.3634677,0.51
-0.52,0.40954655,4.3612633,0.52
-0.53,0.40953577,4.359014,0.53
-0.54,0.40952474,4.35672,0.54
-0.55,0.40951353,4.35438,0.55
-0.56,0.4095022,4.3519955,0.56
-0.5700000000000001,0.40949064,4.3495655,0.5700000000000001
-0.5800000000000001,0.40947893,4.3470893,0.5800000000000001
-0.59,0.409467,4.3445683,0.59
-0.6,0.40945494,4.3420014,0.6
-0.61,0.40944266,4.3393884,0.61
-0.62,0.4094302,4.33673,0.62
-0.63,0.40941754,4.3340254,0.63
-0.64,0.4094047,4.3312745,0.64
-0.65,0.40939167,4.328478,0.65
-0.66,0.40937844,4.3256354,0.66
-0.67,0.409365,4.3227463,0.67
-0.68,0.4093514,4.319811,0.68
-0.6900000000000001,0.40933764,4.316829,0.6900000000000001
-0.7000000000000001,0.40932363,4.313802,0.7000000000000001
-0.7100000000000001,0.40930942,4.310727,0.7100000000000001
-0.72,0.409295,4.307606,0.72
-0.73,0.4092804,4.304439,0.73
-0.74,0.40926558,4.3012257,0.74
-0.75,0.40925056,4.2979655,0.75
-0.76,0.40923533,4.294659,0.76
-0.77,0.40921986,4.291306,0.77
-0.78,0.40920424,4.287906,0.78
-0.79,0.40918842,4.2844605,0.79
-0.8,0.40917236,4.280968,0.8
-0.81,0.40915608,4.277429,0.81
-0.8200000000000001,0.40913963,4.2738442,0.8200000000000001
-0.8300000000000001,0.4091229,4.2702127,0.8300000000000001
-0.8400000000000001,0.40910602,4.2665343,0.8400000000000001
-0.85,0.40908888,4.2628098,0.85
-0.86,0.4090715,4.2590394,0.86
-0.87,0.40905398,4.255223,0.87
-0.88,0.40903622,4.25136,0.88
-0.89,0.4090182,4.2474504,0.89
-0.9,0.40899995,4.243495,0.9
-0.91,0.4089815,4.2394943,0.91
-0.92,0.40896285,4.2354474,0.92
-0.93,0.40894395,4.2313547,0.93
-0.9400000000000001,0.40892488,4.2272162,0.9400000000000001
-0.9500000000000001,0.4089055,4.223032,0.9500000000000001
-0.9600000000000001,0.40888596,4.2188025,0.9600000000000001
-0.97,0.4088661,4.2145267,0.97
-0.98,0.4088461,4.2102065,0.98
-0.99,0.40882587,4.2058406,0.99
-1.0,0.4088054,4.2014294,1.0
-1.01,0.4087847,4.196974,1.01
-1.02,0.40876377,4.192473,1.02
-1.03,0.40874255,4.1879277,1.03
-1.04,0.40872115,4.183337,1.04
-1.05,0.4086995,4.178703,1.05
-1.06,0.40867764,4.1740236,1.06
-1.07,0.40865555,4.1693006,1.07
-1.08,0.4086332,4.1645336,1.08
-1.09,0.40861064,4.1597223,1.09
-1.1,0.4085878,4.1548676,1.1
-1.11,0.40856478,4.149969,1.11
-1.12,0.4085415,4.1450276,1.12
-1.1300000000000001,0.40851796,4.1400423,1.1300000000000001
-1.1400000000000001,0.40849423,4.1350145,1.1400000000000001
-1.1500000000000001,0.40847024,4.1299434,1.1500000000000001
-1.1600000000000001,0.408446,4.12483,1.1600000000000001
-1.17,0.40842158,4.1196737,1.17
-1.18,0.40839687,4.1144757,1.18
-1.19,0.4083719,4.1092353,1.19
-1.2,0.4083467,4.103953,1.2
-1.21,0.40832132,4.0986285,1.21
-1.22,0.4082957,4.0932636,1.22
-1.23,0.40826976,4.087857,1.23
-1.24,0.40824366,4.082409,1.24
-1.25,0.4082173,4.0769205,1.25
-1.26,0.40819067,4.071391,1.26
-1.27,0.40816385,4.0658216,1.27
-1.28,0.40813676,4.0602117,1.28
-1.29,0.40810943,4.0545626,1.29
-1.3,0.40808192,4.0488734,1.3
-1.31,0.4080541,4.0431447,1.31
-1.32,0.4080261,4.037377,1.32
-1.33,0.4079978,4.03157,1.33
-1.34,0.40796933,4.025725,1.34
-1.35,0.40794057,4.019841,1.35
-1.36,0.4079116,4.013919,1.36
-1.37,0.4078824,4.0079594,1.37
-1.3800000000000001,0.40785295,4.001962,1.3800000000000001
-1.3900000000000001,0.40782326,3.9959273,1.3900000000000001
-1.4000000000000001,0.40779334,3.9898558,1.4000000000000001
-1.4100000000000001,0.40776318,3.983747,1.4100000000000001
-1.42,0.40773284,3.9776018,1.42
-1.43,0.4077022,3.9714203,1.43
-1.44,0.40767136,3.965203,1.44
-1.45,0.40764028,3.9589503,1.45
-1.46,0.407609,3.952662,1.46
-1.47,0.40757743,3.9463382,1.47
-1.48,0.40754566,3.9399805,1.48
-1.49,0.40751368,3.9335873,1.49
-1.5,0.40748143,3.9271603,1.5
-1.51,0.40744895,3.9206996,1.51
-1.52,0.40741628,3.914205,1.52
-1.53,0.40738338,3.9076774,1.53
-1.54,0.40735024,3.9011168,1.54
-1.55,0.40731683,3.8945239,1.55
-1.56,0.40728325,3.8878975,1.56
-1.57,0.40724945,3.8812397,1.57
-1.58,0.4072154,3.8745506,1.58
-1.59,0.40718114,3.8678296,1.59
