Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.025086328,2.355537,36.098534
Adam,100,0.01317007,0.101327404,7.598309
Adam,200,0.0035910264,0.03023512,2.0978644
Adam,300,8.283457e-05,0.009017901,0.1315963
Adam,400,6.4787906e-05,0.0060484703,0.092878655
Adam,500,6.4874024e-05,0.004714887,0.07958588
Adam,600,6.4684406e-05,0.0037384452,0.06972665
Adam,700,6.465256e-05,0.0030037707,0.06236399
Adam,800,6.4699925e-05,0.002445319,0.056803152
Adam,900,6.4783395e-05,0.0020154195,0.05254589
Adam,1000,6.4881155e-05,0.0016800216,0.049240794
Adam,1100,6.4982036e-05,0.0014148863,0.046639882
Adam,1200,6.508061e-05,0.0012026697,0.044567004
Adam,1300,6.517424e-05,0.0010308239,0.042895358
Adam,1400,6.526193e-05,0.0008901746,0.04153271
Adam,1500,6.534338e-05,0.0007739228,0.040410917
Adam,1600,6.5418746e-05,0.0006769698,0.03947907
Adam,1700,6.548839e-05,0.0005954449,0.038698643
Adam,1800,6.555275e-05,0.00052637496,0.038040124
Adam,1900,6.561223e-05,0.00046745205,0.037480634
Adam,2000,6.566728e-05,0.00041686604,0.0370023
Adam,2100,6.571827e-05,0.00037318387,0.036590975
Adam,2200,6.576564e-05,0.00033526012,0.036235422
Adam,2300,6.580967e-05,0.00030217227,0.035926558
Adam,2400,6.585069e-05,0.00027317088,0.035657056
Adam,2500,6.588895e-05,0.00024764324,0.035420906
Adam,2600,6.592469e-05,0.00022508451,0.03521319
Adam,2700,6.595812e-05,0.00020507647,0.035029825
Adam,2800,6.598947e-05,0.0001872699,0.034867436
Adam,2900,6.6018896e-05,0.00017137236,0.03472317
Adam,3000,6.604645e-05,0.00015713707,0.034594595
Adam,3100,6.607242e-05,0.00014435468,0.034479756
Adam,3200,6.609683e-05,0.00013284721,0.034376886
Adam,3300,6.611984e-05,0.0001224623,0.034284543
Adam,3400,6.614151e-05,0.0001130692,0.034201447
Adam,3500,6.616193e-05,0.00010455506,0.034126516
Adam,3600,6.6181165e-05,9.682208e-05,0.034058806
Adam,3700,6.619936e-05,8.978538e-05,0.033997536
Adam,3800,6.621648e-05,8.337119e-05,0.033941954
Adam,3900,6.623264e-05,7.751452e-05,0.033891466
Adam,4000,6.62479e-05,7.2158764e-05,0.03384554
Adam,4100,6.626223e-05,6.725381e-05,0.033803653
Adam,4200,6.6275745e-05,6.275586e-05,0.03376543
Adam,4300,6.6288456e-05,5.862537e-05,0.03373048
Adam,4400,6.6300374e-05,5.482844e-05,0.033698473
Adam,4500,6.6311564e-05,5.1333856e-05,0.03366912
Adam,4600,6.632195e-05,4.8114438e-05,0.033642117
Adam,4700,6.633171e-05,4.514599e-05,0.033617318
Adam,4800,6.634073e-05,4.2406416e-05,0.033594433
Adam,4900,6.634911e-05,3.987589e-05,0.033573315
L-BFGS-B,1,6.6356675e-05,3.7559617e-05,0.03355393
L-BFGS-B,2,0.0034227911,4.951992e-05,1.7118908
L-BFGS-B,3,6.6359986e-05,3.7188052e-05,0.033551876
L-BFGS-B,4,6.6361776e-05,3.672178e-05,0.033548106
L-BFGS-B,5,6.636982e-05,3.4911776e-05,0.03353403
L-BFGS-B,6,6.644024e-05,1.833513e-05,0.03340347
L-BFGS-B,7,6.644465e-05,1.0634982e-05,0.033328675
L-BFGS-B,8,6.644967e-05,6.5266545e-06,0.033290103
L-BFGS-B,9,6.645792e-05,4.916804e-06,0.033278126
L-BFGS-B,10,6.646128e-05,4.168212e-06,0.033272322
L-BFGS-B,11,6.5898086e-05,4.626899e-06,0.03299531
L-BFGS-B,12,7.4924676e-05,1.30759145e-05,0.037593096
L-BFGS-B,13,6.4644664e-05,7.4320865e-06,0.03239665
L-BFGS-B,14,6.4155174e-05,9.899461e-06,0.032176584
L-BFGS-B,15,6.414386e-05,8.889087e-06,0.03216082
L-BFGS-B,16,6.408391e-05,9.376438e-06,0.03213572
L-BFGS-B,17,0.0017492302,3.5765177e-05,0.8749727
L-BFGS-B,18,6.421935e-05,1.0520034e-05,0.032214876
L-BFGS-B,19,6.403729e-05,9.752695e-06,0.03211617
L-BFGS-B,20,6.242025e-05,1.3669708e-05,0.031346824
L-BFGS-B,21,5.8907033e-05,0.00023444189,0.031797934
L-BFGS-B,22,5.9485814e-05,5.3440504e-05,0.030277314
L-BFGS-B,23,6.2737265e-05,7.033388e-05,0.03207197
L-BFGS-B,24,5.5145156e-05,6.440123e-05,0.02821659
