psi,theta,K,h
-0.01,0.40959018,4.2001333,0.01
-0.02,0.40958828,4.173356,0.02
-0.03,0.40958655,4.1545043,0.03
-0.04,0.40958488,4.1394243,0.04
-0.05,0.40958315,4.126626,0.05
-0.060000000000000005,0.40958142,4.1153817,0.060000000000000005
-0.06999999999999999,0.40957958,4.105275,0.06999999999999999
-0.08,0.40957767,4.096043,0.08
-0.09,0.4095757,4.0875063,0.09
-0.09999999999999999,0.4095736,4.079538,0.09999999999999999
-0.11,0.4095714,4.072044,0.11
-0.12,0.40956914,4.0649524,0.12
-0.13,0.40956676,4.0582066,0.13
-0.14,0.40956426,4.051761,0.14
-0.15000000000000002,0.40956163,4.04558,0.15000000000000002
-0.16,0.40955892,4.039632,0.16
-0.17,0.40955606,4.033892,0.17
-0.18000000000000002,0.40955305,4.028339,0.18000000000000002
-0.19,0.40954995,4.0229545,0.19
-0.2,0.40954673,4.0177217,0.2
-0.21000000000000002,0.4095434,4.012628,0.21000000000000002
-0.22,0.40953988,4.0076604,0.22
-0.23,0.40953627,4.002809,0.23
-0.24000000000000002,0.4095325,3.9980636,0.24000000000000002
-0.25,0.4095286,3.9934163,0.25
-0.26,0.40952456,3.9888597,0.26
-0.27,0.4095204,3.9843867,0.27
-0.28,0.40951604,3.9799914,0.28
-0.29000000000000004,0.40951157,3.975668,0.29000000000000004
-0.3,0.40950698,3.9714115,0.3
-0.31,0.4095022,3.9672174,0.31
-0.32,0.4094973,3.9630816,0.32
-0.33,0.40949225,3.9589999,0.33
-0.34,0.409487,3.9549694,0.34
-0.35000000000000003,0.40948164,3.9509854,0.35000000000000003
-0.36000000000000004,0.4094761,3.9470465,0.36000000000000004
-0.37,0.4094704,3.9431489,0.37
-0.38,0.40946457,3.9392903,0.38
-0.39,0.40945855,3.9354677,0.39
-0.4,0.40945235,3.9316795,0.4
-0.41000000000000003,0.40944603,3.9279234,0.41000000000000003
-0.42000000000000004,0.4094395,3.924197,0.42000000000000004
-0.43,0.40943283,3.9204988,0.43
-0.44,0.40942597,3.9168265,0.44
-0.45,0.40941894,3.9131792,0.45
-0.46,0.40941167,3.9095547,0.46
-0.47000000000000003,0.40940434,3.9059517,0.47000000000000003
-0.48000000000000004,0.40939677,3.9023685,0.48000000000000004
-0.49,0.40938902,3.898805,0.49
-0.5,0.4093811,3.8952584,0.5
-0.51,0.409373,3.891728,0.51
-0.52,0.40936467,3.8882127,0.52
-0.53,0.40935618,3.8847117,0.53
-0.54,0.40934753,3.8812234,0.54
-0.55,0.40933865,3.8777473,0.55
-0.56,0.40932953,3.8742824,0.56
-0.5700000000000001,0.40932027,3.8708272,0.5700000000000001
-0.5800000000000001,0.40931082,3.867382,0.5800000000000001
-0.59,0.40930116,3.8639448,0.59
-0.6,0.40929127,3.8605156,0.6
-0.61,0.4092812,3.857093,0.61
-0.62,0.40927094,3.8536766,0.62
-0.63,0.40926042,3.850266,0.63
-0.64,0.40924972,3.8468597,0.64
-0.65,0.40923882,3.8434584,0.65
-0.66,0.4092277,3.84006,0.66
-0.67,0.40921634,3.836665,0.67
-0.68,0.40920478,3.833272,0.68
-0.6900000000000001,0.40919298,3.8298812,0.6900000000000001
-0.7000000000000001,0.409181,3.8264916,0.7000000000000001
-0.7100000000000001,0.40916875,3.8231025,0.7100000000000001
-0.72,0.4091563,3.8197138,0.72
-0.73,0.40914363,3.816325,0.73
-0.74,0.4091307,3.8129356,0.74
-0.75,0.40911755,3.8095448,0.75
-0.76,0.40910423,3.8061528,0.76
-0.77,0.40909058,3.8027587,0.77
-0.78,0.40907675,3.7993622,0.78
-0.79,0.40906268,3.7959628,0.79
-0.8,0.40904832,3.7925603,0.8
-0.81,0.40903378,3.7891545,0.81
-0.8200000000000001,0.409019,3.7857444,0.8200000000000001
-0.8300000000000001,0.4090039,3.7823303,0.8300000000000001
-0.8400000000000001,0.40898862,3.7789118,0.8400000000000001
-0.85,0.4089731,3.7754881,0.85
-0.86,0.4089573,3.7720592,0.86
-0.87,0.4089413,3.7686245,0.87
-0.88,0.408925,3.7651846,0.88
-0.89,0.4089085,3.7617385,0.89
-0.9,0.40889168,3.7582855,0.9
-0.91,0.40887463,3.7548263,0.91
-0.92,0.40885735,3.7513602,0.92
-0.93,0.40883982,3.7478864,0.93
-0.9400000000000001,0.408822,3.7444055,0.9400000000000001
-0.9500000000000001,0.40880394,3.7409167,0.9500000000000001
-0.9600000000000001,0.40878564,3.73742,0.9600000000000001
-0.97,0.40876704,3.7339153,0.97
-0.98,0.4087482,3.7304022,0.98
-0.99,0.4087291,3.7268806,0.99
-1.0,0.4087097,3.72335,1.0
-1.01,0.40869012,3.7198105,1.01
-1.02,0.40867025,3.7162614,1.02
-1.03,0.4086501,3.7127035,1.03
-1.04,0.40862972,3.7091358,1.04
-1.05,0.40860903,3.705558,1.05
-1.06,0.4085881,3.7019703,1.06
-1.07,0.40856695,3.6983728,1.07
-1.08,0.4085455,3.6947646,1.08
-1.09,0.4085238,3.6911461,1.09
-1.1,0.4085018,3.6875172,1.1
-1.11,0.40847957,3.6838775,1.11
-1.12,0.40845704,3.6802268,1.12
-1.1300000000000001,0.40843427,3.676565,1.1300000000000001
-1.1400000000000001,0.40841126,3.6728923,1.1400000000000001
-1.1500000000000001,0.40838796,3.6692078,1.1500000000000001
-1.1600000000000001,0.40836444,3.6655126,1.1600000000000001
-1.17,0.40834063,3.6618052,1.17
-1.18,0.40831658,3.658086,1.18
-1.19,0.40829223,3.6543553,1.19
-1.2,0.40826768,3.6506128,1.2
-1.21,0.40824282,3.6468582,1.21
-1.22,0.40821773,3.6430917,1.22
-1.23,0.40819234,3.6393125,1.23
-1.24,0.40816677,3.6355212,1.24
-1.25,0.40814087,3.6317174,1.25
-1.26,0.40811473,3.6279018,1.26
-1.27,0.4080884,3.6240726,1.27
-1.28,0.40806177,3.6202314,1.28
-1.29,0.40803486,3.6163774,1.29
-1.3,0.40800774,3.6125104,1.3
-1.31,0.40798038,3.6086307,1.31
-1.32,0.4079528,3.6047378,1.32
-1.33,0.4079249,3.6008322,1.33
-1.34,0.40789676,3.5969136,1.34
-1.35,0.4078684,3.5929816,1.35
-1.36,0.4078398,3.589037,1.36
-1.37,0.407811,3.5850785,1.37
-1.3800000000000001,0.4077819,3.5811067,1.3800000000000001
-1.3900000000000001,0.40775257,3.577122,1.3900000000000001
-1.4000000000000001,0.40772295,3.5731242,1.4000000000000001
-1.4100000000000001,0.4076932,3.5691128,1.4100000000000001
-1.42,0.40766317,3.5650878,1.42
-1.43,0.4076329,3.5610497,1.43
-1.44,0.40760237,3.556998,1.44
-1.45,0.40757167,3.5529325,1.45
-1.46,0.4075407,3.5488539,1.46
-1.47,0.4075095,3.5447621,1.47
-1.48,0.4074781,3.5406566,1.48
-1.49,0.40744644,3.5365372,1.49
-1.5,0.40741456,3.5324044,1.5
-1.51,0.4073825,3.528258,1.51
-1.52,0.40735018,3.5240984,1.52
-1.53,0.40731767,3.519925,1.53
-1.54,0.40728492,3.5157382,1.54
-1.55,0.40725195,3.5115378,1.55
-1.56,0.40721875,3.5073237,1.56
-1.57,0.40718538,3.5030963,1.57
-1.58,0.40715176,3.4988556,1.58
-1.59,0.40711796,3.4946012,1.59
-1.6,0.40708396,3.4903333,1.6
-1.61,0.4070497,3.486052,1.61
-1.62,0.40701526,3.4817576,1.62
-1.6300000000000001,0.40698063,3.4774494,1.6300000000000001
-1.6400000000000001,0.40694577,3.4731283,1.6400000000000001
-1.6500000000000001,0.40691072,3.4687939,1.6500000000000001
-1.6600000000000001,0.4068755,3.4644458,1.6600000000000001
-1.6700000000000002,0.40684003,3.460085,1.6700000000000002
-1.68,0.40680438,3.4557104,1.68
-1.69,0.40676853,3.4513233,1.69
-1.7,0.4067325,3.446923,1.7
-1.71,0.40669626,3.442509,1.71
-1.72,0.40665984,3.4380827,1.72
-1.73,0.4066232,3.4336433,1.73
-1.74,0.4065864,3.4291906,1.74
-1.75,0.4065494,3.4247255,1.75
-1.76,0.4065122,3.4202478,1.76
-1.77,0.40647486,3.4157572,1.77
-1.78,0.40643728,3.4112537,1.78
-1.79,0.40639955,3.4067378,1.79
-1.8,0.40636158,3.4022093,1.8
-1.81,0.4063235,3.3976686,1.81
-1.82,0.40628517,3.3931155,1.82
-1.83,0.40624672,3.38855,1.83
-1.84,0.4062081,3.3839722,1.84
-1.85,0.40616924,3.3793824,1.85
-1.86,0.4061302,3.3747804,1.86
-1.87,0.40609103,3.3701668,1.87
-1.8800000000000001,0.40605164,3.3655412,1.8800000000000001
-1.8900000000000001,0.40601212,3.360904,1.8900000000000001
-1.9000000000000001,0.40597242,3.3562543,1.9000000000000001
-1.9100000000000001,0.40593252,3.3515935,1.9100000000000001
-1.9200000000000002,0.40589246,3.3469214,1.9200000000000002
-1.93,0.40585223,3.3422375,1.93
-1.94,0.40581185,3.3375423,1.94
-1.95,0.40577126,3.332836,1.95
-1.96,0.40573055,3.3281183,1.96
-1.97,0.40568963,3.3233898,1.97
-1.98,0.40564853,3.3186507,1.98
-1.99,0.40560734,3.3139002,1.99
-2.0,0.40556592,3.309139,2.0
-2.01,0.40552437,3.3043673,2.01
-2.02,0.40548262,3.2995849,2.02
-2.03,0.40544075,3.2947924,2.03
-2.04,0.40539867,3.2899895,2.04
-2.05,0.40535647,3.2851763,2.05
-2.0599999999999996,0.40531406,3.2803528,2.0599999999999996
-2.07,0.4052715,3.2755198,2.07
-2.0799999999999996,0.40522882,3.2706769,2.0799999999999996
-2.09,0.40518594,3.2658243,2.09
-2.0999999999999996,0.4051429,3.2609615,2.0999999999999996
-2.11,0.40509975,3.2560897,2.11
-2.1199999999999997,0.40505642,3.2512085,2.1199999999999997
-2.13,0.4050129,3.2463179,2.13
-2.1399999999999997,0.40496925,3.241418,2.1399999999999997
-2.15,0.4049254,3.2365096,2.15
-2.1599999999999997,0.40488145,3.2315922,2.1599999999999997
-2.17,0.4048373,3.2266657,2.17
-2.1799999999999997,0.40479302,3.2217307,2.1799999999999997
-2.19,0.4047486,3.2167876,2.19
-2.1999999999999997,0.40470397,3.2118354,2.1999999999999997
-2.21,0.40465927,3.2068753,2.21
-2.2199999999999998,0.40461436,3.201907,2.2199999999999998
-2.23,0.40456927,3.196931,2.23
-2.2399999999999998,0.40452406,3.1919467,2.2399999999999998
-2.25,0.40447873,3.1869547,2.25
-2.26,0.4044332,3.1819553,2.26
-2.27,0.4043875,3.1769483,2.27
-2.28,0.4043417,3.1719341,2.28
-2.29,0.40429574,3.1669126,2.29
-2.3,0.4042496,3.1618843,2.3
-2.31,0.40420336,3.1568484,2.31
-2.32,0.40415692,3.1518064,2.32
-2.3299999999999996,0.40411034,3.1467576,2.3299999999999996
-2.34,0.4040636,3.141702,2.34
-2.3499999999999996,0.40401673,3.1366403,2.3499999999999996
-2.36,0.4039697,3.1315718,2.36
-2.3699999999999997,0.40392256,3.1264977,2.3699999999999997
-2.38,0.40387523,3.1214175,2.38
-2.3899999999999997,0.40382776,3.1163313,2.3899999999999997
-2.4,0.40378016,3.1112392,2.4
-2.4099999999999997,0.40373236,3.1061418,2.4099999999999997
-2.42,0.40368447,3.1010394,2.42
-2.4299999999999997,0.40363637,3.0959313,2.4299999999999997
-2.44,0.40358818,3.090818,2.44
-2.4499999999999997,0.4035398,3.0856998,2.4499999999999997
-2.46,0.40349132,3.0805764,2.46
-2.4699999999999998,0.40344262,3.0754488,2.4699999999999998
-2.48,0.40339383,3.0703163,2.48
-2.4899999999999998,0.4033449,3.0651796,2.4899999999999998
-2.5,0.40329581,3.0600383,2.5
-2.51,0.40324658,3.0548928,2.51
-2.52,0.40319717,3.0497434,2.52
-2.53,0.40314764,3.0445902,2.53
-2.54,0.403098,3.039433,2.54
-2.55,0.40304816,3.0342724,2.55
-2.56,0.40299815,3.029108,2.56
-2.57,0.40294805,3.0239406,2.57
-2.5799999999999996,0.40289778,3.0187697,2.5799999999999996
-2.59,0.40284735,3.0135963,2.59
-2.5999999999999996,0.40279683,3.0084195,2.5999999999999996
-2.61,0.40274614,3.0032399,2.61
-2.6199999999999997,0.4026953,2.9980576,2.6199999999999997
-2.63,0.40264434,2.9928725,2.63
-2.6399999999999997,0.40259323,2.987686,2.6399999999999997
-2.65,0.40254194,2.9824963,2.65
-2.6599999999999997,0.40249053,2.977305,2.6599999999999997
-2.67,0.40243897,2.9721115,2.67
-2.6799999999999997,0.40238726,2.9669163,2.6799999999999997
-2.69,0.40233544,2.9617193,2.69
-2.6999999999999997,0.40228343,2.9565208,2.6999999999999997
-2.71,0.40223134,2.9513206,2.71
-2.7199999999999998,0.40217906,2.9461193,2.7199999999999998
-2.73,0.40212667,2.9409165,2.73
-2.7399999999999998,0.4020741,2.9357133,2.7399999999999998
-2.75,0.4020214,2.9305089,2.75
-2.76,0.40196854,2.9253037,2.76
-2.77,0.40191555,2.920098,2.77
-2.78,0.40186244,2.9148917,2.78
-2.79,0.40180922,2.9096851,2.79
-2.8,0.4017558,2.904478,2.8
-2.81,0.40170223,2.8992712,2.81
-2.82,0.40164858,2.894064,2.82
-2.8299999999999996,0.40159476,2.8888571,2.8299999999999996
-2.84,0.40154082,2.88365,2.84
-2.8499999999999996,0.4014867,2.8784442,2.8499999999999996
-2.86,0.40143245,2.8732383,2.86
-2.8699999999999997,0.4013781,2.8680332,2.8699999999999997
-2.88,0.40132356,2.8628287,2.88
-2.8899999999999997,0.4012689,2.8576252,2.8899999999999997
-2.9,0.40121412,2.8524227,2.9
-2.9099999999999997,0.4011592,2.8472211,2.9099999999999997
-2.92,0.40110412,2.842021,2.92
-2.9299999999999997,0.4010489,2.8368223,2.9299999999999997
-2.94,0.40099356,2.831625,2.94
-2.9499999999999997,0.40093803,2.8264294,2.9499999999999997
-2.96,0.40088245,2.8212354,2.96
-2.9699999999999998,0.4008267,2.8160431,2.9699999999999998
-2.98,0.40077078,2.810853,2.98
-2.9899999999999998,0.40071476,2.8056648,2.9899999999999998
-3.0,0.40065858,2.8004792,3.0
-3.01,0.40060228,2.7952957,3.01
-3.02,0.40054584,2.7901142,3.02
-3.03,0.40048924,2.7849357,3.03
-3.04,0.40043253,2.7797594,3.04
-3.05,0.40037566,2.7745862,3.05
-3.06,0.40031868,2.7694159,3.06
-3.07,0.40026158,2.7642484,3.07
-3.08,0.4002043,2.7590837,3.08
-3.09,0.4001469,2.7539227,3.09
-3.0999999999999996,0.40008938,2.748765,3.0999999999999996
-3.11,0.40003175,2.7436101,3.11
-3.1199999999999997,0.39997396,2.738459,3.1199999999999997
-3.13,0.39991602,2.7333114,3.13
-3.1399999999999997,0.39985794,2.728168,3.1399999999999997
-3.15,0.39979976,2.723028,3.15
-3.1599999999999997,0.39974144,2.7178922,3.1599999999999997
-3.17,0.399683,2.71276,3.17
-3.1799999999999997,0.39962438,2.707632,3.1799999999999997
-3.19,0.3995657,2.7025082,3.19
-3.1999999999999997,0.3995068,2.6973886,3.1999999999999997
-3.21,0.39944783,2.6922739,3.21
-3.2199999999999998,0.3993887,2.687163,3.2199999999999998
-3.23,0.39932948,2.6820571,3.23
-3.2399999999999998,0.3992701,2.676956,3.2399999999999998
-3.25,0.3992106,2.6718597,3.25
-3.26,0.39915094,2.6667676,3.26
-3.27,0.39909118,2.6616812,3.27
-3.28,0.39903128,2.6565995,3.28
-3.29,0.39897126,2.6515229,3.29
-3.3,0.39891112,2.6464515,3.3
-3.31,0.39885083,2.6413856,3.31
-3.32,0.39879042,2.6363251,3.32
-3.33,0.39872986,2.63127,3.33
-3.34,0.39866918,2.6262202,3.34
-3.3499999999999996,0.3986084,2.621176,3.3499999999999996
-3.36,0.39854747,2.616138,3.36
-3.3699999999999997,0.39848644,2.6111054,3.3699999999999997
-3.38,0.39842525,2.6060786,3.38
-3.3899999999999997,0.39836392,2.6010582,3.3899999999999997
-3.4,0.3983025,2.5960436,3.4
-3.4099999999999997,0.39824092,2.5910351,3.4099999999999997
-3.42,0.39817926,2.586033,3.42
-3.4299999999999997,0.39811742,2.581037,3.4299999999999997
-3.44,0.3980555,2.5760474,3.44
-3.4499999999999997,0.39799345,2.5710645,3.4499999999999997
-3.46,0.39793128,2.5660875,3.46
-3.4699999999999998,0.397869,2.5611172,3.4699999999999998
-3.48,0.39780653,2.5561538,3.48
-3.4899999999999998,0.39774394,2.551197,3.4899999999999998
-3.5,0.3976813,2.5462468,3.5
-3.51,0.3976185,2.5413039,3.51
-3.52,0.3975556,2.5363677,3.52
-3.53,0.39749253,2.531438,3.53
-3.54,0.39742935,2.526516,3.54
-3.55,0.39736605,2.521601,3.55
-3.56,0.39730266,2.5166926,3.56
-3.57,0.39723915,2.511792,3.57
-3.58,0.3971755,2.5068984,3.58
-3.59,0.39711165,2.5020125,3.59
-3.5999999999999996,0.3970478,2.4971337,3.5999999999999996
-3.61,0.39698377,2.4922624,3.61
-3.6199999999999997,0.3969196,2.4873989,3.6199999999999997
-3.63,0.39685538,2.4825423,3.63
-3.6399999999999997,0.396791,2.477694,3.6399999999999997
-3.65,0.39672652,2.4728532,3.65
-3.6599999999999997,0.3966619,2.4680202,3.6599999999999997
-3.67,0.39659715,2.4631948,3.67
-3.6799999999999997,0.39653233,2.4583774,3.6799999999999997
-3.69,0.39646736,2.453568,3.69
-3.6999999999999997,0.3964023,2.4487667,3.6999999999999997
-3.71,0.3963371,2.443973,3.71
-3.7199999999999998,0.39627177,2.439188,3.7199999999999998
-3.73,0.39620632,2.4344106,3.73
-3.7399999999999998,0.3961408,2.4296415,3.7399999999999998
-3.75,0.39607513,2.4248805,3.75
-3.76,0.39600933,2.4201279,3.76
-3.77,0.39594343,2.4153836,3.77
-3.78,0.39587742,2.4106474,3.78
-3.79,0.39581132,2.40592,3.79
-3.8,0.39574504,2.4012005,3.8
-3.81,0.3956787,2.39649,3.81
-3.82,0.39561224,2.391788,3.82
-3.83,0.39554566,2.3870943,3.83
-3.84,0.39547896,2.3824093,3.84
-3.8499999999999996,0.39541215,2.377733,3.8499999999999996
-3.86,0.39534524,2.3730652,3.86
-3.8699999999999997,0.39527822,2.3684063,3.8699999999999997
-3.88,0.39521107,2.3637557,3.88
-3.8899999999999997,0.3951438,2.3591144,3.8899999999999997
-3.9,0.39507645,2.3544817,3.9
-3.9099999999999997,0.39500898,2.3498578,3.9099999999999997
-3.92,0.3949414,2.345243,3.92
-3.9299999999999997,0.39487374,2.340637,3.9299999999999997
-3.94,0.3948059,2.33604,3.94
-3.9499999999999997,0.39473796,2.3314521,3.9499999999999997
-3.96,0.39466995,2.3268733,3.96
-3.9699999999999998,0.39460182,2.3223035,3.9699999999999998
-3.98,0.39453357,2.3177426,3.98
-3.9899999999999998,0.3944652,2.313191,3.9899999999999998
-4.0,0.39439675,2.3086483,4.0
-4.01,0.39432818,2.3041148,4.01
-4.02,0.3942595,2.2995908,4.02
-4.03,0.39419073,2.2950757,4.03
-4.04,0.3941219,2.29057,4.04
-4.05,0.39405286,2.2860734,4.05
-4.06,0.39398378,2.2815864,4.06
-4.07,0.39391458,2.2771084,4.07
-4.08,0.39384526,2.2726402,4.08
-4.09,0.39377582,2.2681806,4.09
-4.1,0.39370632,2.2637312,4.1
-4.109999999999999,0.3936367,2.259291,4.109999999999999
-4.12,0.39356694,2.25486,4.12
-4.13,0.3934971,2.2504387,4.13
-4.14,0.3934272,2.2460268,4.14
-4.1499999999999995,0.39335716,2.2416239,4.1499999999999995
-4.16,0.393287,2.2372313,4.16
-4.17,0.3932168,2.2328477,4.17
-4.18,0.3931464,2.228474,4.18
-4.1899999999999995,0.39307594,2.2241096,4.1899999999999995
-4.2,0.39300543,2.2197552,4.2
-4.21,0.39293474,2.2154095,4.21
-4.22,0.392864,2.211074,4.22
-4.2299999999999995,0.39279312,2.2067485,4.2299999999999995
-4.24,0.39272216,2.2024324,4.24
-4.25,0.3926511,2.1981256,4.25
-4.26,0.39257994,2.1938286,4.26
-4.27,0.3925087,2.1895413,4.27
-4.28,0.39243734,2.1852636,4.28
-4.29,0.39236587,2.180996,4.29
-4.3,0.39229435,2.1767375,4.3
-4.31,0.3922227,2.1724894,4.31
-4.32,0.39215094,2.1682506,4.32
-4.33,0.3920791,2.1640217,4.33
-4.34,0.39200717,2.1598024,4.34
-4.35,0.3919351,2.1555932,4.35
-4.36,0.391863,2.1513934,4.36
-4.37,0.39179075,2.1472037,4.37
-4.38,0.3917184,2.1430233,4.38
-4.39,0.39164597,2.138853,4.39
-4.3999999999999995,0.39157343,2.1346924,4.3999999999999995
-4.41,0.39150086,2.1305418,4.41
-4.42,0.3914281,2.1264007,4.42
-4.43,0.39135534,2.1222699,4.43
-4.4399999999999995,0.3912824,2.1181483,4.4399999999999995
-4.45,0.39120942,2.1140368,4.45
-4.46,0.39113632,2.109935,4.46
-4.47,0.39106312,2.1058433,4.47
-4.4799999999999995,0.39098984,2.101761,4.4799999999999995
-4.49,0.39091653,2.0976894,4.49
-4.5,0.39084303,2.0936267,4.5
-4.51,0.39076948,2.089574,4.51
-4.52,0.3906958,2.0855312,4.52
-4.53,0.39062208,2.0814986,4.53
-4.54,0.39054826,2.0774755,4.54
-4.55,0.39047435,2.0734622,4.55
-4.56,0.3904003,2.0694592,4.56
-4.57,0.39032623,2.0654655,4.57
-4.58,0.39025205,2.0614817,4.58
-4.59,0.3901778,2.057508,4.59
-4.6,0.3901034,2.0535438,4.6
-4.61,0.3900289,2.0495896,4.61
-4.62,0.38995433,2.0456452,4.62
-4.63,0.3898797,2.0417106,4.63
-4.64,0.389805,2.037786,4.64
-4.6499999999999995,0.3897302,2.0338712,4.6499999999999995
-4.66,0.3896553,2.0299659,4.66
-4.67,0.38958028,2.0260706,4.67
-4.68,0.3895052,2.022185,4.68
-4.6899999999999995,0.38943005,2.0183094,4.6899999999999995
-4.7,0.3893548,2.0144434,4.7
-4.71,0.38927943,2.0105872,4.71
-4.72,0.38920403,2.0067408,4.72
-4.7299999999999995,0.3891285,2.0029042,4.7299999999999995
-4.74,0.38905293,1.9990773,4.74
-4.75,0.38897723,1.9952601,4.75
-4.76,0.38890147,1.9914527,4.76
-4.77,0.3888256,1.9876554,4.77
-4.78,0.3887497,1.9838674,4.78
-4.79,0.38867366,1.9800892,4.79
-4.8,0.38859755,1.9763207,4.8
-4.81,0.38852137,1.972562,4.81
