psi,theta,K,h
-0.01,0.4299314,1.0268159,0.01
-0.02,0.4299289,1.0238278,0.02
-0.03,0.42992628,1.0213541,0.03
-0.04,0.42992347,1.01913,0.04
-0.05,0.4299206,1.0170577,0.05
-0.060000000000000005,0.4299176,1.0150887,0.060000000000000005
-0.06999999999999999,0.42991453,1.0131949,0.06999999999999999
-0.08,0.42991135,1.0113587,0.08
-0.09,0.42990804,1.0095677,0.09
-0.09999999999999999,0.42990467,1.0078133,0.09999999999999999
-0.11,0.42990124,1.0060893,0.11
-0.12,0.42989773,1.0043906,0.12
-0.13,0.4298941,1.0027132,0.13
-0.14,0.4298904,1.0010545,0.14
-0.15000000000000002,0.42988664,0.99941176,0.15000000000000002
-0.16,0.42988276,0.99778306,0.16
-0.17,0.4298789,0.99616677,0.17
-0.18000000000000002,0.4298749,0.99456143,0.18000000000000002
-0.19,0.42987084,0.9929658,0.19
-0.2,0.42986667,0.991379,0.2
-0.21000000000000002,0.4298625,0.9898001,0.21000000000000002
-0.22,0.4298582,0.9882284,0.22
-0.23,0.42985386,0.9866632,0.23
-0.24000000000000002,0.42984945,0.985104,0.24000000000000002
-0.25,0.42984492,0.9835502,0.25
-0.26,0.4298404,0.9820014,0.26
-0.27,0.42983574,0.98045737,0.27
-0.28,0.42983103,0.9789176,0.28
-0.29000000000000004,0.42982626,0.9773818,0.29000000000000004
-0.3,0.42982143,0.97584975,0.3
-0.31,0.42981648,0.97432125,0.31
-0.32,0.42981148,0.972796,0.32
-0.33,0.42980644,0.97127396,0.33
-0.34,0.42980134,0.9697547,0.34
-0.35000000000000003,0.42979613,0.96823823,0.35000000000000003
-0.36000000000000004,0.42979085,0.9667244,0.36000000000000004
-0.37,0.42978552,0.9652132,0.37
-0.38,0.42978007,0.96370435,0.38
-0.39,0.42977464,0.96219766,0.39
-0.4,0.42976904,0.9606933,0.4
-0.41000000000000003,0.42976344,0.9591912,0.41000000000000003
-0.42000000000000004,0.42975777,0.957691,0.42000000000000004
-0.43,0.429752,0.9561928,0.43
-0.44,0.42974615,0.95469666,0.44
-0.45,0.42974022,0.95320225,0.45
-0.46,0.42973423,0.95170975,0.46
-0.47000000000000003,0.4297282,0.9502191,0.47000000000000003
-0.48000000000000004,0.42972207,0.94873023,0.48000000000000004
-0.49,0.42971587,0.947243,0.49
-0.5,0.4297096,0.94575757,0.5
-0.51,0.42970327,0.9442737,0.51
-0.52,0.4296969,0.9427917,0.52
-0.53,0.42969036,0.94131106,0.53
-0.54,0.4296838,0.9398322,0.54
-0.55,0.4296772,0.9383549,0.55
-0.56,0.42967048,0.9368792,0.56
-0.5700000000000001,0.42966372,0.93540514,0.5700000000000001
-0.5800000000000001,0.42965686,0.93393254,0.5800000000000001
-0.59,0.42964998,0.9324616,0.59
-0.6,0.42964298,0.93099225,0.6
-0.61,0.42963594,0.92952436,0.61
-0.62,0.4296288,0.92805815,0.62
-0.63,0.42962155,0.92659336,0.63
-0.64,0.42961425,0.9251302,0.64
-0.65,0.4296069,0.9236686,0.65
-0.66,0.42959952,0.92220855,0.66
-0.67,0.429592,0.9207501,0.67
-0.68,0.4295844,0.9192932,0.68
-0.6900000000000001,0.42957678,0.91783786,0.6900000000000001
-0.7000000000000001,0.429569,0.9163841,0.7000000000000001
-0.7100000000000001,0.42956126,0.9149319,0.7100000000000001
-0.72,0.42955333,0.9134813,0.72
-0.73,0.42954546,0.9120323,0.73
-0.74,0.42953748,0.91058505,0.74
-0.75,0.42952937,0.9091392,0.75
-0.76,0.42952117,0.9076951,0.76
-0.77,0.42951292,0.9062526,0.77
-0.78,0.42950463,0.90481174,0.78
-0.79,0.42949626,0.90337247,0.79
-0.8,0.42948782,0.901935,0.8
-0.81,0.42947927,0.90049905,0.81
-0.8200000000000001,0.4294707,0.89906484,0.8200000000000001
-0.8300000000000001,0.42946202,0.8976323,0.8300000000000001
-0.8400000000000001,0.42945325,0.8962015,0.8400000000000001
-0.85,0.42944446,0.89477235,0.85
-0.86,0.42943555,0.893345,0.86
-0.87,0.42942655,0.8919193,0.87
-0.88,0.42941755,0.8904954,0.88
-0.89,0.42940843,0.88907325,0.89
-0.9,0.42939922,0.8876529,0.9
-0.91,0.42938995,0.88623416,0.91
-0.92,0.42938066,0.88481736,0.92
-0.93,0.42937124,0.8834023,0.93
-0.9400000000000001,0.42936176,0.88198906,0.9400000000000001
-0.9500000000000001,0.42935222,0.8805776,0.9500000000000001
-0.9600000000000001,0.4293426,0.879168,0.9600000000000001
-0.97,0.4293329,0.8777602,0.97
-0.98,0.42932317,0.8763543,0.98
-0.99,0.4293133,0.87495023,0.99
-1.0,0.42930335,0.87354803,1.0
-1.01,0.4292934,0.87214774,1.01
-1.02,0.42928338,0.87074924,1.02
-1.03,0.42927325,0.86935276,1.03
-1.04,0.42926306,0.8679581,1.04
-1.05,0.42925274,0.86656547,1.05
-1.06,0.42924243,0.86517465,1.06
-1.07,0.429232,0.8637858,1.07
-1.08,0.4292215,0.862399,1.08
-1.09,0.42921096,0.86101407,1.09
-1.1,0.42920035,0.85963106,1.1
-1.11,0.42918965,0.8582502,1.11
-1.12,0.4291789,0.8568712,1.12
-1.1300000000000001,0.42916805,0.8554942,1.1300000000000001
-1.1400000000000001,0.42915714,0.85411924,1.1400000000000001
-1.1500000000000001,0.42914617,0.85274637,1.1500000000000001
-1.1600000000000001,0.4291351,0.8513754,1.1600000000000001
-1.17,0.429124,0.8500066,1.17
-1.18,0.42911282,0.8486397,1.18
-1.19,0.42910156,0.8472749,1.19
-1.2,0.42909026,0.84591216,1.2
-1.21,0.42907882,0.8445515,1.21
-1.22,0.42906737,0.8431929,1.22
-1.23,0.42905587,0.84183645,1.23
-1.24,0.42904425,0.840482,1.24
-1.25,0.42903262,0.8391297,1.25
-1.26,0.42902085,0.8377796,1.26
-1.27,0.42900902,0.83643144,1.27
-1.28,0.42899716,0.83508545,1.28
-1.29,0.42898524,0.83374166,1.29
-1.3,0.4289732,0.8324,1.3
-1.31,0.42896116,0.8310604,1.31
-1.32,0.428949,0.82972306,1.32
-1.33,0.42893678,0.82838786,1.33
-1.34,0.4289245,0.8270548,1.34
-1.35,0.42891216,0.82572395,1.35
-1.36,0.42889977,0.82439524,1.36
-1.37,0.4288873,0.82306874,1.37
-1.3800000000000001,0.42887476,0.82174444,1.3800000000000001
-1.3900000000000001,0.42886212,0.8204223,1.3900000000000001
-1.4000000000000001,0.42884946,0.8191024,1.4000000000000001
-1.4100000000000001,0.42883673,0.8177847,1.4100000000000001
-1.42,0.42882395,0.81646925,1.42
-1.43,0.42881107,0.8151559,1.43
-1.44,0.42879817,0.81384486,1.44
-1.45,0.42878515,0.81253606,1.45
-1.46,0.4287721,0.8112295,1.46
-1.47,0.42875898,0.8099252,1.47
-1.48,0.42874578,0.80862314,1.48
-1.49,0.4287325,0.8073233,1.49
-1.5,0.42871922,0.80602574,1.5
-1.51,0.42870587,0.8047305,1.51
-1.52,0.4286924,0.8034375,1.52
-1.53,0.42867887,0.80214673,1.53
-1.54,0.4286653,0.8008581,1.54
-1.55,0.4286517,0.79957193,1.55
-1.56,0.42863804,0.79828805,1.56
-1.57,0.42862427,0.7970064,1.57
-1.58,0.42861044,0.795727,1.58
-1.59,0.42859662,0.79445,1.59
-1.6,0.42858267,0.7931752,1.6
-1.61,0.4285687,0.79190284,1.61
-1.62,0.42855465,0.79063267,1.62
-1.6300000000000001,0.42854056,0.7893649,1.6300000000000001
-1.6400000000000001,0.4285264,0.7880993,1.6400000000000001
-1.6500000000000001,0.42851216,0.7868361,1.6500000000000001
-1.6600000000000001,0.42849785,0.7855753,1.6600000000000001
-1.6700000000000002,0.4284835,0.7843166,1.6700000000000002
-1.68,0.42846906,0.7830605,1.68
-1.69,0.42845464,0.7818065,1.69
-1.7,0.4284401,0.7805549,1.7
-1.71,0.42842552,0.77930564,1.71
-1.72,0.4284109,0.77805865,1.72
-1.73,0.4283962,0.7768141,1.73
-1.74,0.42838144,0.7755719,1.74
-1.75,0.42836666,0.7743319,1.75
-1.76,0.42835176,0.7730944,1.76
-1.77,0.42833686,0.77185917,1.77
-1.78,0.42832184,0.77062625,1.78
-1.79,0.42830682,0.7693957,1.79
-1.8,0.42829177,0.76816756,1.8
-1.81,0.4282766,0.7669417,1.81
-1.82,0.4282614,0.76571816,1.82
