psi,theta,K,h
-0.01,0.4096809,0.22976519,0.01
-0.02,0.40968037,0.21944514,0.02
-0.03,0.40968,0.2111983,0.03
-0.04,0.4096797,0.20411608,0.04
-0.05,0.4096794,0.19783515,0.05
-0.060000000000000005,0.4096791,0.19216098,0.060000000000000005
-0.06999999999999999,0.40967882,0.18697233,0.06999999999999999
-0.08,0.40967855,0.18218637,0.08
-0.09,0.40967834,0.17774267,0.09
-0.09999999999999999,0.40967804,0.17359531,0.09999999999999999
-0.11,0.4096778,0.16970803,0.11
-0.12,0.4096775,0.1660515,0.12
-0.13,0.40967724,0.16260153,0.13
-0.14,0.40967703,0.15933782,0.14
-0.15000000000000002,0.40967673,0.15624312,0.15000000000000002
-0.16,0.4096765,0.1533025,0.16
-0.17,0.4096762,0.1505031,0.17
-0.18000000000000002,0.4096759,0.14783356,0.18000000000000002
-0.19,0.4096756,0.14528392,0.19
-0.2,0.40967533,0.14284532,0.2
-0.21000000000000002,0.40967503,0.14050983,0.21000000000000002
-0.22,0.40967473,0.13827035,0.22
-0.23,0.40967444,0.13612047,0.23
-0.24000000000000002,0.4096741,0.13405441,0.24000000000000002
-0.25,0.40967378,0.13206689,0.25
-0.26,0.40967345,0.13015313,0.26
-0.27,0.40967312,0.12830876,0.27
-0.28,0.40967277,0.12652977,0.28
-0.29000000000000004,0.40967244,0.12481244,0.29000000000000004
-0.3,0.40967208,0.12315338,0.3
-0.31,0.4096717,0.12154948,0.31
-0.32,0.4096713,0.119997814,0.32
-0.33,0.40967092,0.11849569,0.33
-0.34,0.40967053,0.11704063,0.34
-0.35000000000000003,0.4096701,0.115630284,0.35000000000000003
-0.36000000000000004,0.4096697,0.114262514,0.36000000000000004
-0.37,0.40966925,0.11293528,0.37
-0.38,0.4096688,0.111646704,0.38
-0.39,0.40966833,0.11039502,0.39
-0.4,0.40966785,0.109178565,0.4
-0.41000000000000003,0.40966737,0.107995786,0.41000000000000003
-0.42000000000000004,0.4096669,0.106845215,0.42000000000000004
-0.43,0.4096664,0.1057255,0.43
-0.44,0.40966582,0.10463533,0.44
-0.45,0.40966532,0.10357349,0.45
-0.46,0.40966472,0.10253883,0.46
-0.47000000000000003,0.40966415,0.10153026,0.47000000000000003
-0.48000000000000004,0.40966356,0.10054676,0.48000000000000004
-0.49,0.40966296,0.09958735,0.49
-0.5,0.4096623,0.098651126,0.5
-0.51,0.40966165,0.09773721,0.51
-0.52,0.409661,0.09684475,0.52
-0.53,0.4096603,0.09597298,0.53
-0.54,0.40965956,0.09512115,0.54
-0.55,0.40965885,0.09428855,0.55
-0.56,0.40965807,0.09347452,0.56
-0.5700000000000001,0.40965733,0.09267838,0.5700000000000001
-0.5800000000000001,0.40965652,0.09189954,0.5800000000000001
-0.59,0.4096557,0.09113741,0.59
-0.6,0.40965483,0.090391435,0.6
-0.61,0.40965396,0.08966109,0.61
-0.62,0.40965307,0.08894585,0.62
-0.63,0.4096521,0.08824524,0.63
-0.64,0.40965116,0.08755878,0.64
-0.65,0.40965015,0.08688607,0.65
-0.66,0.40964913,0.08622661,0.66
-0.67,0.40964806,0.08558006,0.67
-0.68,0.409647,0.08494599,0.68
-0.6900000000000001,0.40964586,0.08432403,0.6900000000000001
-0.7000000000000001,0.40964472,0.08371384,0.7000000000000001
