Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.025754439,2.355537,36.43259
Adam,100,0.0137864025,0.10172145,7.9104156
Adam,200,0.0037326496,0.03027376,2.1690624
Adam,300,8.010603e-05,0.008838975,0.12844276
Adam,400,5.9544127e-05,0.0059155193,0.088927254
Adam,500,5.97118e-05,0.0046295086,0.07615098
Adam,600,5.9511967e-05,0.0036851515,0.0666075
Adam,700,5.9467326e-05,0.0029702678,0.059436344
Adam,800,5.9503822e-05,0.0024241358,0.05399327
Adam,900,5.957847e-05,0.0020020283,0.04980952
Adam,1000,5.96691e-05,0.0016716371,0.046550922
Adam,1100,5.9764247e-05,0.001409764,0.043979764
Adam,1200,5.9858092e-05,0.0011996939,0.041925985
Adam,1300,5.9947866e-05,0.0010292717,0.04026665
Adam,1400,6.0032275e-05,0.0008895702,0.03891184
Adam,1500,6.0110997e-05,0.00077394774,0.037794977
Adam,1600,6.018401e-05,0.00067740906,0.036866095
Adam,1700,6.0251612e-05,0.0005961517,0.036087323
Adam,1800,6.0314163e-05,0.0005272478,0.03542956
Adam,1900,6.0372087e-05,0.00046842167,0.03487026
Adam,2000,6.0425748e-05,0.00041788386,0.034391712
Adam,2100,6.0475537e-05,0.0003742166,0.033979934
Adam,2200,6.052179e-05,0.000336285,0.033623744
Adam,2300,6.0564802e-05,0.00030317376,0.03331414
Adam,2400,6.0604958e-05,0.0002741387,0.03304387
Adam,2500,6.064238e-05,0.00024857084,0.032806896
Adam,2600,6.0677376e-05,0.000225968,0.03259837
Adam,2700,6.0710143e-05,0.0002059138,0.03241421
Adam,2800,6.0740866e-05,0.00018806041,0.032251038
Adam,2900,6.076968e-05,0.0001721163,0.032106
Adam,3000,6.079675e-05,0.00015783517,0.031976726
Adam,3100,6.082223e-05,0.00014500835,0.031861197
Adam,3200,6.084621e-05,0.00013345802,0.031757686
Adam,3300,6.0868784e-05,0.00012303206,0.031664714
Adam,3400,6.0890095e-05,0.00011359972,0.031581044
Adam,3500,6.091016e-05,0.000105048195,0.031505562
