psi,theta,K,h
-0.01,0.40969545,0.22244129,0.01
-0.02,0.40969402,0.20649824,0.02
-0.03,0.40969276,0.19339588,0.03
-0.04,0.40969157,0.18213174,0.04
-0.05,0.40969047,0.17225477,0.05
-0.060000000000000005,0.40968934,0.16349056,0.060000000000000005
-0.06999999999999999,0.40968817,0.15564758,0.06999999999999999
-0.08,0.40968704,0.14858207,0.08
-0.09,0.40968597,0.14218155,0.09
-0.09999999999999999,0.40968478,0.13635547,0.09999999999999999
-0.11,0.40968361,0.13102975,0.11
-0.12,0.40968245,0.1261427,0.12
-0.13,0.4096813,0.12164256,0.13
-0.14,0.40968007,0.11748548,0.14
-0.15000000000000002,0.40967885,0.11363397,0.15000000000000002
-0.16,0.40967762,0.110055804,0.16
-0.17,0.40967637,0.106723145,0.17
-0.18000000000000002,0.40967506,0.10361175,0.18000000000000002
-0.19,0.4096738,0.1007005,0.19
-0.2,0.4096725,0.0979708,0.2
-0.21000000000000002,0.40967116,0.09540632,0.21000000000000002
-0.22,0.40966985,0.09299261,0.22
-0.23,0.40966845,0.090716794,0.23
-0.24000000000000002,0.40966707,0.08856748,0.24000000000000002
-0.25,0.40966567,0.08653443,0.25
-0.26,0.4096642,0.08460854,0.26
-0.27,0.40966278,0.082781516,0.27
-0.28,0.4096613,0.08104602,0.28
-0.29000000000000004,0.40965983,0.079395324,0.29000000000000004
-0.3,0.4096583,0.07782336,0.3
-0.31,0.40965676,0.07632467,0.31
-0.32,0.40965524,0.07489422,0.32
-0.33,0.40965366,0.073527455,0.33
-0.34,0.40965202,0.07222019,0.34
-0.35000000000000003,0.40965042,0.07096867,0.35000000000000003
-0.36000000000000004,0.40964872,0.069769345,0.36000000000000004
-0.37,0.40964708,0.06861903,0.37
-0.38,0.40964538,0.06751478,0.38
-0.39,0.40964365,0.06645384,0.39
-0.4,0.40964192,0.06543372,0.4
-0.41000000000000003,0.40964007,0.06445209,0.41000000000000003
-0.42000000000000004,0.4096383,0.063506804,0.42000000000000004
-0.43,0.40963644,0.06259586,0.43
-0.44,0.4096346,0.061717425,0.44
-0.45,0.4096327,0.06086976,0.45
-0.46,0.40963078,0.060051274,0.46
-0.47000000000000003,0.4096288,0.05926046,0.47000000000000003
-0.48000000000000004,0.40962684,0.05849595,0.48000000000000004
-0.49,0.40962487,0.05775641,0.49
-0.5,0.4096228,0.05704066,0.5
-0.51,0.4096207,0.05634751,0.51
-0.52,0.40961862,0.055675965,0.52
-0.53,0.4096165,0.055024948,0.53
-0.54,0.40961432,0.05439357,0.54
-0.55,0.40961215,0.053780902,0.55
-0.56,0.4096099,0.05318616,0.56
-0.5700000000000001,0.40960765,0.05260853,0.5700000000000001
-0.5800000000000001,0.40960535,0.052047286,0.5800000000000001
-0.59,0.40960303,0.051501714,0.59
-0.6,0.40960065,0.05097119,0.6
-0.61,0.40959823,0.050455056,0.61
-0.62,0.40959582,0.04995273,0.62
-0.63,0.40959334,0.049463682,0.63
-0.64,0.40959084,0.048987377,0.64
-0.65,0.40958828,0.048523307,0.65
-0.66,0.4095857,0.048070982,0.66
-0.67,0.4095831,0.047629993,0.67
-0.68,0.4095804,0.047199883,0.68
-0.6900000000000001,0.40957773,0.046780266,0.6900000000000001
-0.7000000000000001,0.40957505,0.046370726,0.7000000000000001
-0.7100000000000001,0.40957227,0.045970924,0.7100000000000001
-0.72,0.40956944,0.045580495,0.72
-0.73,0.40956658,0.04519913,0.73
-0.74,0.40956372,0.044826493,0.74
-0.75,0.4095608,0.044462293,0.75
-0.76,0.40955782,0.044106223,0.76
-0.77,0.40955484,0.043758016,0.77
-0.78,0.4095518,0.04341743,0.78
-0.79,0.4095487,0.043084174,0.79
-0.8,0.40954557,0.042758033,0.8
-0.81,0.4095424,0.042438775,0.81
-0.8200000000000001,0.40953922,0.042126197,0.8200000000000001
-0.8300000000000001,0.40953597,0.04182004,0.8300000000000001
-0.8400000000000001,0.40953267,0.04152015,0.8400000000000001
-0.85,0.40952933,0.041226305,0.85
-0.86,0.409526,0.040938314,0.86
-0.87,0.4095226,0.040656038,0.87
-0.88,0.4095191,0.04037926,0.88
-0.89,0.40951562,0.04010785,0.89
-0.9,0.4095121,0.03984163,0.9
-0.91,0.40950856,0.039580464,0.91
-0.92,0.40950495,0.039324187,0.92
-0.93,0.40950128,0.03907269,0.93
-0.9400000000000001,0.40949762,0.038825795,0.9400000000000001
-0.9500000000000001,0.40949386,0.038583413,0.9500000000000001
-0.9600000000000001,0.40949008,0.038345397,0.9600000000000001
-0.97,0.40948626,0.038111623,0.97
-0.98,0.40948242,0.037881993,0.98
-0.99,0.40947852,0.037656385,0.99
-1.0,0.4094746,0.03743469,1.0
-1.01,0.40947065,0.037216805,1.01
-1.02,0.40946662,0.037002634,1.02
-1.03,0.4094626,0.03679208,1.03
-1.04,0.40945852,0.036585055,1.04
-1.05,0.40945435,0.03638144,1.05
-1.06,0.4094502,0.03618119,1.06
-1.07,0.409446,0.03598419,1.07
-1.08,0.40944177,0.035790373,1.08
-1.09,0.4094375,0.03559965,1.09
-1.1,0.4094332,0.035411954,1.1
-1.11,0.40942886,0.035227213,1.11
-1.12,0.4094245,0.035045344,1.12
-1.1300000000000001,0.4094201,0.034866292,1.1300000000000001
-1.1400000000000001,0.40941563,0.034689985,1.1400000000000001
-1.1500000000000001,0.40941113,0.034516357,1.1500000000000001
-1.1600000000000001,0.40940663,0.03434535,1.1600000000000001
-1.17,0.4094021,0.034176905,1.17
-1.18,0.4093975,0.03401096,1.18
-1.19,0.4093929,0.033847444,1.19
-1.2,0.40938824,0.033686303,1.2
-1.21,0.40938354,0.03352751,1.21
-1.22,0.4093789,0.033370987,1.22
-1.23,0.40937412,0.033216707,1.23
-1.24,0.40936935,0.0330646,1.24
-1.25,0.40936452,0.032914635,1.25
-1.26,0.4093597,0.032766752,1.26
-1.27,0.40935487,0.032620914,1.27
-1.28,0.40934998,0.032477085,1.28
-1.29,0.40934506,0.032335203,1.29
-1.3,0.40934014,0.032195248,1.3
-1.31,0.40933514,0.03205715,1.31
-1.32,0.40933013,0.031920884,1.32
-1.33,0.4093251,0.03178646,1.33
-1.34,0.40932006,0.031653766,1.34
-1.35,0.40931493,0.031522814,1.35
-1.36,0.40930983,0.031393543,1.36
-1.37,0.4093047,0.03126594,1.37
-1.3800000000000001,0.40929955,0.031139957,1.3800000000000001
-1.3900000000000001,0.40929434,0.03101556,1.3900000000000001
-1.4000000000000001,0.40928915,0.030892752,1.4000000000000001
-1.4100000000000001,0.40928388,0.030771472,1.4100000000000001
-1.42,0.4092787,0.030651677,1.42
-1.43,0.40927336,0.030533371,1.43
-1.44,0.40926808,0.030416515,1.44
-1.45,0.40926275,0.030301053,1.45
-1.46,0.4092574,0.030187009,1.46
-1.47,0.40925202,0.03007433,1.47
-1.48,0.40924662,0.02996299,1.48
-1.49,0.4092412,0.029852951,1.49
-1.5,0.40923578,0.029744208,1.5
-1.51,0.40923032,0.02963675,1.51
-1.52,0.40922484,0.029530533,1.52
-1.53,0.40921932,0.029425532,1.53
-1.54,0.40921384,0.029321747,1.54
-1.55,0.4092083,0.029219124,1.55
-1.56,0.4092027,0.02911768,1.56
-1.57,0.40919715,0.029017366,1.57
-1.58,0.40919155,0.02891816,1.58
-1.59,0.40918595,0.028820079,1.59
-1.6,0.40918028,0.028723067,1.6
-1.61,0.40917462,0.028627114,1.61
-1.62,0.409169,0.02853221,1.62
-1.6300000000000001,0.40916324,0.028438335,1.6300000000000001
-1.6400000000000001,0.40915757,0.02834547,1.6400000000000001
-1.6500000000000001,0.40915182,0.028253585,1.6500000000000001
-1.6600000000000001,0.40914607,0.028162686,1.6600000000000001
