psi,theta,K,h
-0.01,0.40982765,4.31247,0.01
-0.02,0.4098245,4.2708535,0.02
-0.03,0.4098215,4.239888,0.03
-0.04,0.40981847,4.2143373,0.04
-0.05,0.4098153,4.192185,0.05
-0.060000000000000005,0.4098121,4.172404,0.060000000000000005
-0.06999999999999999,0.4098087,4.15439,0.06999999999999999
-0.08,0.40980524,4.1377525,0.08
-0.09,0.4098016,4.1222215,0.09
-0.09999999999999999,0.40979785,4.1076035,0.09999999999999999
-0.11,0.40979397,4.093753,0.11
-0.12,0.40978998,4.080558,0.12
-0.13,0.40978584,4.0679297,0.13
-0.14,0.40978158,4.0557966,0.14
-0.15000000000000002,0.40977716,4.0441017,0.15000000000000002
-0.16,0.4097727,4.032796,0.16
-0.17,0.40976802,4.021839,0.17
-0.18000000000000002,0.40976328,4.0111966,0.18000000000000002
-0.19,0.40975836,4.000839,0.19
-0.2,0.40975332,3.990742,0.2
-0.21000000000000002,0.40974814,3.9808815,0.21000000000000002
-0.22,0.40974283,3.9712398,0.22
-0.23,0.4097374,3.9617987,0.23
-0.24000000000000002,0.40973186,3.9525445,0.24000000000000002
-0.25,0.40972614,3.9434624,0.25
-0.26,0.40972033,3.9345403,0.26
-0.27,0.40971434,3.925768,0.27
-0.28,0.40970826,3.9171355,0.28
-0.29000000000000004,0.40970194,3.9086342,0.29000000000000004
-0.3,0.4096956,3.9002557,0.3
-0.31,0.40968907,3.8919935,0.31
-0.32,0.40968242,3.8838394,0.32
-0.33,0.4096756,3.8757882,0.33
-0.34,0.40966868,3.8678343,0.34
-0.35000000000000003,0.40966156,3.8599727,0.35000000000000003
-0.36000000000000004,0.40965432,3.8521974,0.36000000000000004
-0.37,0.40964693,3.8445055,0.37
-0.38,0.40963942,3.836892,0.38
-0.39,0.40963167,3.8293526,0.39
-0.4,0.40962386,3.8218849,0.4
-0.41000000000000003,0.4096158,3.814485,0.41000000000000003
-0.42000000000000004,0.40960765,3.8071501,0.42000000000000004
-0.43,0.40959933,3.7998772,0.43
-0.44,0.40959087,3.7926626,0.44
-0.45,0.40958226,3.7855058,0.45
-0.46,0.40957347,3.7784019,0.46
-0.47000000000000003,0.40956447,3.7713509,0.47000000000000003
-0.48000000000000004,0.40955538,3.7643497,0.48000000000000004
-0.49,0.40954602,3.757396,0.49
-0.5,0.4095366,3.7504885,0.5
-0.51,0.4095269,3.7436254,0.51
-0.52,0.4095171,3.7368045,0.52
-0.53,0.4095071,3.7300253,0.53
-0.54,0.4094969,3.723285,0.54
-0.55,0.4094866,3.716583,0.55
-0.56,0.40947604,3.709917,0.56
-0.5700000000000001,0.40946534,3.7032866,0.5700000000000001
