psi,theta,K,h
-0.01,0.4299022,1.0170497,0.01
-0.02,0.42990106,1.011911,0.02
-0.03,0.4299,1.0077387,0.03
-0.04,0.4298988,1.0040447,0.04
-0.05,0.4298975,1.000648,0.05
-0.060000000000000005,0.42989612,0.99745804,0.060000000000000005
-0.06999999999999999,0.42989463,0.9944225,0.06999999999999999
-0.08,0.429893,0.9915074,0.08
-0.09,0.4298913,0.98869,0.09
-0.09999999999999999,0.42988944,0.98595345,0.09999999999999999
-0.11,0.42988753,0.98328567,0.11
-0.12,0.4298855,0.98067683,0.12
-0.13,0.4298834,0.97811973,0.13
-0.14,0.42988116,0.97560835,0.14
-0.15000000000000002,0.42987883,0.97313774,0.15000000000000002
-0.16,0.42987642,0.9707039,0.16
-0.17,0.42987388,0.96830344,0.17
-0.18000000000000002,0.42987126,0.96593326,0.18000000000000002
-0.19,0.42986852,0.9635913,0.19
-0.2,0.42986572,0.96127516,0.2
-0.21000000000000002,0.4298628,0.958983,0.21000000000000002
-0.22,0.42985976,0.95671326,0.22
-0.23,0.42985666,0.9544645,0.23
-0.24000000000000002,0.4298535,0.9522356,0.24000000000000002
-0.25,0.42985016,0.9500252,0.25
-0.26,0.42984676,0.9478324,0.26
-0.27,0.42984328,0.9456564,0.27
-0.28,0.42983967,0.94349635,0.28
-0.29000000000000004,0.42983598,0.9413514,0.29000000000000004
-0.3,0.4298322,0.93922114,0.3
-0.31,0.42982832,0.9371046,0.31
-0.32,0.42982432,0.93500155,0.32
-0.33,0.42982024,0.93291116,0.33
-0.34,0.42981607,0.9308333,0.34
-0.35000000000000003,0.42981178,0.92876744,0.35000000000000003
-0.36000000000000004,0.42980742,0.92671317,0.36000000000000004
-0.37,0.42980295,0.92467,0.37
-0.38,0.42979836,0.9226377,0.38
-0.39,0.42979372,0.92061603,0.39
-0.4,0.42978892,0.9186045,0.4
-0.41000000000000003,0.42978406,0.91660315,0.41000000000000003
-0.42000000000000004,0.4297791,0.9146114,0.42000000000000004
-0.43,0.42977405,0.9126292,0.43
-0.44,0.42976886,0.9106562,0.44
-0.45,0.42976362,0.9086923,0.45
-0.46,0.42975825,0.9067373,0.46
-0.47000000000000003,0.42975277,0.90479094,0.47000000000000003
