psi,theta,K,h
-0.01,0.42977545,0.94447964,0.01
-0.02,0.42977366,0.9298711,0.02
-0.03,0.4297719,0.9195055,0.03
-0.04,0.4297701,0.9111949,0.04
-0.05,0.42976832,0.90414387,0.05
-0.060000000000000005,0.42976648,0.8979606,0.060000000000000005
-0.06999999999999999,0.42976457,0.89241904,0.06999999999999999
-0.08,0.42976266,0.8873753,0.08
-0.09,0.4297607,0.8827312,0.09
-0.09999999999999999,0.42975864,0.87841654,0.09999999999999999
-0.11,0.42975658,0.8743791,0.11
-0.12,0.42975444,0.8705787,0.12
-0.13,0.42975226,0.86698383,0.13
-0.14,0.42975,0.86356896,0.14
-0.15000000000000002,0.42974773,0.86031365,0.15000000000000002
-0.16,0.42974538,0.8572006,0.16
-0.17,0.429743,0.85421556,0.17
-0.18000000000000002,0.42974055,0.851346,0.18000000000000002
-0.19,0.42973804,0.8485818,0.19
-0.2,0.4297355,0.8459139,0.2
-0.21000000000000002,0.4297329,0.8433342,0.21000000000000002
-0.22,0.4297302,0.8408359,0.22
-0.23,0.4297275,0.83841294,0.23
-0.24000000000000002,0.4297247,0.8360598,0.24000000000000002
-0.25,0.4297218,0.8337718,0.25
-0.26,0.4297189,0.83154434,0.26
-0.27,0.42971593,0.82937384,0.27
-0.28,0.4297129,0.82725656,0.28
-0.29000000000000004,0.4297098,0.82518923,0.29000000000000004
-0.3,0.42970663,0.8231691,0.3
-0.31,0.42970338,0.82119346,0.31
-0.32,0.42970005,0.8192598,0.32
-0.33,0.4296967,0.81736606,0.33
-0.34,0.42969328,0.81551003,0.34
-0.35000000000000003,0.42968976,0.8136897,0.35000000000000003
-0.36000000000000004,0.4296862,0.81190354,0.36000000000000004
-0.37,0.42968255,0.81014967,0.37
-0.38,0.42967886,0.8084267,0.38
-0.39,0.4296751,0.80673313,0.39
-0.4,0.4296713,0.8050678,0.4
-0.41000000000000003,0.42966735,0.8034291,0.41000000000000003
-0.42000000000000004,0.42966333,0.8018164,0.42000000000000004
-0.43,0.4296593,0.8002282,0.43
-0.44,0.4296552,0.79866356,0.44
-0.45,0.42965096,0.79712164,0.45
