Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.020514252,0.6247997,16.505123
Adam,100,0.013447183,0.025084231,6.974434
Adam,200,0.004234147,0.011048919,2.2275624
Adam,300,0.0020610355,0.003872947,1.0692471
Adam,400,0.0020644416,0.002557919,1.0578
Adam,500,0.0020665962,0.0018299982,1.0515981
Adam,600,0.0020678355,0.0013851096,1.0477688
Adam,700,0.002068398,0.0010940735,1.0451398
Adam,800,0.0020683873,0.0008943612,1.0431372
Adam,900,0.0020678225,0.0007526586,1.0414379
Adam,1000,0.002066653,0.0006500409,1.0398269
Adam,1100,0.0020647368,0.00057543535,1.0381228
Adam,1200,0.0020617382,0.00052310637,1.0361001
Adam,1300,0.0020523001,0.0005374909,1.031525
Adam,1400,0.0019448897,0.0007958381,0.9804032
Adam,1500,0.0009465246,0.0007056341,0.48031867
Adam,1600,0.00010802623,0.00040762647,0.05808938
Adam,1700,4.505026e-05,0.00046377708,0.0271629
Adam,1800,1.9893898e-05,0.0003981519,0.013928467
Adam,1900,8.514336e-06,0.00032008215,0.0074579893
Adam,2000,3.7048665e-06,0.00025724297,0.0044248626
Adam,2100,1.8157093e-06,0.0002094124,0.0030019786
Adam,2200,1.0830705e-06,0.00017294384,0.0022709735
Adam,2300,7.689562e-07,0.0001449448,0.0018339262
Adam,2400,6.0557215e-07,0.00012330191,0.0015358052
Adam,2500,5.0310746e-07,0.0001063458,0.0013150116
Adam,2600,4.3016587e-07,9.279772e-05,0.0011430602
Adam,2700,3.7406113e-07,8.17535e-05,0.0010045655
Adam,2800,3.2873967e-07,7.2589006e-05,0.00089025986
Adam,2900,2.908869e-07,6.487056e-05,0.0007941491
Adam,3000,2.585443e-07,5.8290414e-05,0.0007121763
Adam,3100,2.3047085e-07,5.262018e-05,0.00064143725
Adam,3200,2.0584525e-07,4.769101e-05,0.0005798327
Adam,3300,1.8410064e-07,4.3373555e-05,0.00052578584
Adam,3400,1.6484212e-07,3.9566854e-05,0.0004780896
Adam,3500,1.4777616e-07,3.6189584e-05,0.0004357839
Adam,3600,1.3267845e-07,3.31784e-05,0.00039812323
Adam,3700,1.1937055e-07,3.048154e-05,0.00036450068
Adam,3800,1.07702796e-07,2.8055802e-05,0.00033440941
Adam,3900,9.754239e-08,2.5866115e-05,0.00030743232
Adam,4000,8.876877e-08,2.388287e-05,0.0002832131
Adam,4100,8.126076e-08,2.2081958e-05,0.00026144995
Adam,4200,7.490276e-08,2.0441355e-05,0.00024186492
Adam,4300,6.9580366e-08,1.8943783e-05,0.00022422802
Adam,4400,6.517663e-08,1.7574055e-05,0.00020832887
Adam,4500,6.1578895e-08,1.6319014e-05,0.00019397959
Adam,4600,5.867599e-08,1.5167046e-05,0.00018100845
Adam,4700,5.636172e-08,1.4107828e-05,0.00016925915
Adam,4800,5.4538514e-08,1.313285e-05,0.00015859776
Adam,4900,5.311456e-08,1.2234897e-05,0.00014890626
L-BFGS-B,1,5.2020155e-08,1.1414032e-05,0.0001401504
L-BFGS-B,2,0.007831349,7.189631e-06,3.9157465
L-BFGS-B,3,5.2135295e-08,1.1399211e-05,0.00014005975
L-BFGS-B,4,5.2066085e-08,1.1385415e-05,0.00013988718
L-BFGS-B,5,5.191485e-08,1.13308315e-05,0.00013926574
L-BFGS-B,6,5.318689e-08,1.074612e-05,0.00013405464
L-BFGS-B,7,5.770954e-08,9.701598e-06,0.00012587075
L-BFGS-B,8,6.5152705e-08,7.878532e-06,0.000111361674
L-BFGS-B,9,6.87754e-08,6.2443974e-06,9.6831674e-05
L-BFGS-B,10,6.906414e-08,5.2673404e-06,8.720548e-05
L-BFGS-B,11,7.3015315e-08,4.86845e-06,8.519216e-05
L-BFGS-B,12,7.594273e-08,4.684986e-06,8.482122e-05
L-BFGS-B,13,7.6815006e-08,4.5801366e-06,8.420887e-05
L-BFGS-B,14,7.63074e-08,4.5350957e-06,8.350465e-05
