psi,theta
-0.01,0.41015282
-0.02,0.4101507
-0.03,0.41014874
-0.04,0.41014692
-0.05,0.41014516
-0.060000000000000005,0.41014344
-0.06999999999999999,0.4101417
-0.08,0.41014004
-0.09,0.41013837
-0.09999999999999999,0.4101367
-0.11,0.41013503
-0.12,0.41013333
-0.13,0.41013163
-0.14,0.41012996
-0.15000000000000002,0.41012827
-0.16,0.4101265
-0.17,0.41012478
-0.18000000000000002,0.410123
-0.19,0.4101212
-0.2,0.41011935
-0.21000000000000002,0.4101175
-0.22,0.41011563
-0.23,0.4101137
-0.24000000000000002,0.41011173
-0.25,0.41010976
-0.26,0.41010767
-0.27,0.41010562
-0.28,0.4101035
-0.29000000000000004,0.41010132
-0.3,0.4100991
-0.31,0.41009682
-0.32,0.4100945
-0.33,0.41009212
-0.34,0.4100897
-0.35000000000000003,0.4100872
-0.36000000000000004,0.41008466
-0.37,0.41008204
-0.38,0.41007936
-0.39,0.41007662
-0.4,0.41007382
-0.41000000000000003,0.41007096
-0.42000000000000004,0.410068
-0.43,0.410065
-0.44,0.41006193
-0.45,0.41005877
-0.46,0.41005552
-0.47000000000000003,0.41005224
-0.48000000000000004,0.41004884
-0.49,0.4100454
-0.5,0.41004187
-0.51,0.41003823
-0.52,0.41003454
-0.53,0.41003075
-0.54,0.41002688
-0.55,0.4100229
-0.56,0.41001892
-0.5700000000000001,0.41001475
-0.5800000000000001,0.41001058
-0.59,0.41000625
-0.6,0.41000187
-0.61,0.4099974
-0.62,0.4099928
-0.63,0.40998816
-0.64,0.40998343
-0.65,0.40997857
-0.66,0.40997365
-0.67,0.4099686
-0.68,0.4099635
-0.6900000000000001,0.4099583
-0.7000000000000001,0.409953
-0.7100000000000001,0.40994763
-0.72,0.4099421
-0.73,0.40993655
-0.74,0.40993088
-0.75,0.4099251
-0.76,0.4099192
-0.77,0.40991327
-0.78,0.4099072
-0.79,0.40990108
-0.8,0.40989482
-0.81,0.4098885
-0.8200000000000001,0.40988207
-0.8300000000000001,0.40987554
-0.8400000000000001,0.4098689
-0.85,0.40986222
-0.86,0.40985543
-0.87,0.4098485
-0.88,0.4098415
-0.89,0.40983444
-0.9,0.40982723
-0.91,0.40981996
-0.92,0.40981257
-0.93,0.40980512
-0.9400000000000001,0.40979755
-0.9500000000000001,0.40978986
-0.9600000000000001,0.4097821
-0.97,0.40977424
-0.98,0.4097663
-0.99,0.4097582
-1.0,0.4097501
-1.01,0.40974185
-1.02,0.4097335
-1.03,0.40972507
-1.04,0.4097166
-1.05,0.40970802
-1.06,0.40969938
-1.07,0.40969062
-1.08,0.40968186
-1.09,0.40967304
-1.1,0.40966415
-1.11,0.40965524
-1.12,0.40964627
-1.1300000000000001,0.40963733
-1.1400000000000001,0.40962833
-1.1500000000000001,0.40961933
-1.1600000000000001,0.40961027
-1.17,0.40960127
-1.18,0.40959227
-1.19,0.4095832
-1.2,0.4095742
-1.21,0.40956515
-1.22,0.40955618
-1.23,0.40954712
-1.24,0.40953812
-1.25,0.4095291
-1.26,0.40952006
-1.27,0.40951103
-1.28,0.40950203
-1.29,0.40949303
-1.3,0.40948403
-1.31,0.40947503
-1.32,0.40946603
-1.33,0.40945703
-1.34,0.40944803
-1.35,0.40943906
-1.36,0.4094301
-1.37,0.4094211
-1.3800000000000001,0.40941215
-1.3900000000000001,0.4094032
-1.4000000000000001,0.4093942
-1.4100000000000001,0.4093853
-1.42,0.40937635
-1.43,0.40936744
-1.44,0.4093585
-1.45,0.40934962
-1.46,0.4093407
-1.47,0.4093318
-1.48,0.40932298
-1.49,0.4093141
-1.5,0.4093052
-1.51,0.4092964
-1.52,0.40928754
-1.53,0.4092787
-1.54,0.40926993
-1.55,0.4092611
-1.56,0.40925235
-1.57,0.40924358
-1.58,0.40923482
-1.59,0.40922606
-1.6,0.40921736
-1.61,0.40920866
-1.62,0.40919992
-1.6300000000000001,0.40919125
-1.6400000000000001,0.40918255
-1.6500000000000001,0.4091739
-1.6600000000000001,0.40916526
-1.6700000000000002,0.40915662
-1.68,0.40914798
-1.69,0.4091394
-1.7,0.4091308
-1.71,0.40912223
-1.72,0.4091137
-1.73,0.40910515
-1.74,0.40909663
-1.75,0.40908813
-1.76,0.4090796
-1.77,0.40907115
-1.78,0.40906268
-1.79,0.40905422
-1.8,0.4090458
-1.81,0.40903735
-1.82,0.40902898
-1.83,0.4090206
-1.84,0.4090122
-1.85,0.40900385
-1.86,0.4089955
-1.87,0.40898716
-1.8800000000000001,0.40897888
-1.8900000000000001,0.40897053
-1.9000000000000001,0.40896225
-1.9100000000000001,0.40895402
-1.9200000000000002,0.40894574
-1.93,0.40893748
-1.94,0.4089293
-1.95,0.40892106
-1.96,0.40891284
-1.97,0.40890467
-1.98,0.4088965
-1.99,0.40888834
-2.0,0.4088802
-2.01,0.40887207
-2.02,0.40886396
-2.03,0.40885586
-2.04,0.40884775
-2.05,0.4088397
-2.0599999999999996,0.40883166
-2.07,0.4088236
-2.0799999999999996,0.40881553
-2.09,0.40880752
-2.0999999999999996,0.4087995
-2.11,0.4087915
-2.1199999999999997,0.40878353
-2.13,0.40877554
-2.1399999999999997,0.40876758
-2.15,0.40875965
-2.1599999999999997,0.40875167
-2.17,0.40874377
-2.1799999999999997,0.40873584
-2.19,0.40872794
-2.1999999999999997,0.40872002
-2.21,0.40871215
-2.2199999999999998,0.40870428
-2.23,0.4086964
-2.2399999999999998,0.40868855
-2.25,0.40868074
-2.26,0.40867287
-2.27,0.40866506
-2.28,0.40865725
-2.29,0.40864944
-2.3,0.40864164
-2.31,0.4086339
-2.32,0.40862608
-2.3299999999999996,0.40861833
-2.34,0.40861058
-2.3499999999999996,0.40860283
-2.36,0.4085951
-2.3699999999999997,0.40858734
-2.38,0.40857965
-2.3899999999999997,0.4085719
-2.4,0.4085642
-2.4099999999999997,0.40855652
-2.42,0.40854883
-2.4299999999999997,0.40854114
-2.44,0.40853345
-2.4499999999999997,0.40852582
-2.46,0.40851814
-2.4699999999999998,0.40851048
-2.48,0.40850285
-2.4899999999999998,0.40849522
-2.5,0.40848756
-2.51,0.40847993
-2.52,0.40847233
-2.53,0.40846473
-2.54,0.4084571
-2.55,0.4084495
-2.56,0.4084419
-2.57,0.4084343
-2.5799999999999996,0.4084267
-2.59,0.40841913
-2.5999999999999996,0.40841156
-2.61,0.408404
-2.6199999999999997,0.40839642
-2.63,0.40838888
-2.6399999999999997,0.40838134
-2.65,0.4083738
-2.6599999999999997,0.40836626
-2.67,0.4083587
-2.6799999999999997,0.40835118
-2.69,0.40834364
-2.6999999999999997,0.4083361
-2.71,0.4083286
-2.7199999999999998,0.40832108
-2.73,0.40831357
-2.7399999999999998,0.40830606
-2.75,0.40829858
-2.76,0.40829107
-2.77,0.40828353
-2.78,0.40827608
-2.79,0.40826857
-2.8,0.4082611
-2.81,0.4082536
-2.82,0.4082461
-2.8299999999999996,0.40823865
-2.84,0.4082312
-2.8499999999999996,0.4082237
-2.86,0.40821624
-2.8699999999999997,0.4082088
-2.88,0.4082013
-2.8899999999999997,0.40819383
-2.9,0.40818638
-2.9099999999999997,0.40817893
-2.92,0.40817147
-2.9299999999999997,0.40816402
-2.94,0.40815657
-2.9499999999999997,0.40814912
-2.96,0.40814167
-2.9699999999999998,0.40813422
-2.98,0.40812677
-2.9899999999999998,0.40811932
-3.0,0.40811187
-3.01,0.40810445
-3.02,0.40809703
-3.03,0.40808958
-3.04,0.40808213
-3.05,0.40807468
-3.06,0.40806726
-3.07,0.40805984
-3.08,0.40805238
-3.09,0.408045
-3.0999999999999996,0.40803754
-3.11,0.4080301
-3.1199999999999997,0.40802267
-3.13,0.40801525
-3.1399999999999997,0.4080078
-3.15,0.4080004
-3.1599999999999997,0.40799296
-3.17,0.40798554
-3.1799999999999997,0.4079781
-3.19,0.40797067
-3.1999999999999997,0.40796325
-3.21,0.40795583
-3.2199999999999998,0.40794837
-3.23,0.40794095
-3.2399999999999998,0.40793353
-3.25,0.40792608
-3.26,0.40791866
-3.27,0.40791124
-3.28,0.40790382
-3.29,0.40789637
-3.3,0.40788895
-3.31,0.4078815
-3.32,0.40787408
-3.33,0.40786666
-3.34,0.4078592
-3.3499999999999996,0.40785176
-3.36,0.40784436
-3.3699999999999997,0.4078369
-3.38,0.40782946
-3.3899999999999997,0.407822
-3.4,0.4078146
-3.4099999999999997,0.40780717
-3.42,0.40779972
-3.4299999999999997,0.40779227
-3.44,0.40778482
-3.4499999999999997,0.40777737
-3.46,0.40776992
-3.4699999999999998,0.40776247
-3.48,0.40775502
-3.4899999999999998,0.40774757
-3.5,0.40774012
-3.51,0.40773267
-3.52,0.40772521
-3.53,0.40771776
-3.54,0.4077103
-3.55,0.40770283
-3.56,0.40769535
-3.57,0.4076879
-3.58,0.40768042
-3.59,0.40767297
-3.5999999999999996,0.4076655
-3.61,0.40765804
-3.6199999999999997,0.40765053
-3.63,0.40764308
-3.6399999999999997,0.40763557
-3.65,0.40762812
-3.6599999999999997,0.4076206
-3.67,0.40761313
-3.6799999999999997,0.40760565
-3.69,0.40759814
-3.6999999999999997,0.4075907
-3.71,0.40758318
-3.7199999999999998,0.40757567
-3.73,0.40756816
-3.7399999999999998,0.40756068
-3.75,0.40755317
-3.76,0.4075457
-3.77,0.40753815
-3.78,0.40753067
-3.79,0.40752313
-3.8,0.4075156
-3.81,0.4075081
-3.82,0.40750057
-3.83,0.40749305
-3.84,0.40748549
-3.8499999999999996,0.40747797
-3.86,0.40747046
-3.8699999999999997,0.4074629
-3.88,0.40745538
-3.8899999999999997,0.40744781
-3.9,0.4074403
-3.9099999999999997,0.40743273
-3.92,0.40742517
-3.9299999999999997,0.40741765
-3.94,0.4074101
-3.9499999999999997,0.40740252
-3.96,0.40739498
-3.9699999999999998,0.4073874
-3.98,0.4073798
-3.9899999999999998,0.40737224
-4.0,0.40736467
-4.01,0.40735713
-4.02,0.40734953
-4.03,0.40734196
-4.04,0.4073344
-4.05,0.40732676
-4.06,0.4073192
-4.07,0.4073116
-4.08,0.407304
-4.09,0.40729636
-4.1,0.4072888
-4.109999999999999,0.40728116
-4.12,0.40727353
-4.13,0.40726593
-4.14,0.40725833
-4.1499999999999995,0.4072507
-4.16,0.40724307
-4.17,0.40723544
-4.18,0.4072278
-4.1899999999999995,0.40722018
-4.2,0.40721256
-4.21,0.40720487
-4.22,0.40719724
-4.2299999999999995,0.40718958
-4.24,0.40718195
-4.25,0.40717426
-4.26,0.4071666
-4.27,0.40715897
-4.28,0.40715128
-4.29,0.4071436
-4.3,0.40713596
-4.31,0.40712827
-4.32,0.4071206
-4.33,0.4071129
-4.34,0.4071052
-4.35,0.40709752
-4.36,0.40708983
-4.37,0.4070821
-4.38,0.4070744
-4.39,0.4070667
-4.3999999999999995,0.407059
-4.41,0.40705127
-4.42,0.40704355
-4.43,0.40703583
-4.4399999999999995,0.4070281
-4.45,0.40702036
-4.46,0.40701264
-4.47,0.4070049
-4.4799999999999995,0.40699714
-4.49,0.4069894
-4.5,0.40698165
-4.51,0.4069739
-4.52,0.40696615
-4.53,0.40695837
-4.54,0.40695062
-4.55,0.40694284
-4.56,0.4069351
-4.57,0.4069273
-4.58,0.4069195
-4.59,0.40691173
-4.6,0.40690392
-4.61,0.40689617
-4.62,0.40688837
-4.63,0.40688056
-4.64,0.40687275
-4.6499999999999995,0.40686494
-4.66,0.40685713
-4.67,0.40684932
-4.68,0.40684146
-4.6899999999999995,0.40683368
-4.7,0.40682584
-4.71,0.40681797
-4.72,0.4068102
-4.7299999999999995,0.40680236
-4.74,0.4067945
-4.75,0.40678662
-4.76,0.4067788
-4.77,0.4067709
-4.78,0.40676308
-4.79,0.4067552
-4.8,0.40674734
-4.81,0.40673947
-4.82,0.4067316
-4.83,0.4067237
-4.84,0.4067158
-4.85,0.40670794
-4.86,0.40670004
-4.87,0.40669215
-4.88,0.40668422
-4.89,0.40667635
-4.8999999999999995,0.40666842
-4.91,0.4066605
-4.92,0.40665257
-4.93,0.40664467
-4.9399999999999995,0.40663674
-4.95,0.40662885
-4.96,0.40662086
-4.97,0.40661293
-4.9799999999999995,0.406605
-4.99,0.40659708
-5.0,0.4065891
-5.01,0.40658116
-5.02,0.40657318
-5.03,0.40656522
-5.04,0.40655726
-5.05,0.40654927
-5.06,0.4065413
-5.07,0.4065333
-5.08,0.40652537
-5.09,0.40651736
-5.1,0.4065094
-5.11,0.40650135
-5.12,0.40649337
-5.13,0.40648535
-5.14,0.40647733
-5.1499999999999995,0.40646935
-5.16,0.4064613
-5.17,0.4064533
-5.18,0.4064453
-5.1899999999999995,0.40643725
-5.2,0.4064292
-5.21,0.40642118
-5.22,0.40641314
-5.2299999999999995,0.4064051
-5.24,0.40639704
-5.25,0.406389
-5.26,0.40638092
-5.27,0.40637285
-5.28,0.4063648
-5.29,0.4063567
-5.3,0.40634865
-5.31,0.40634054
-5.32,0.40633246
-5.33,0.4063244
-5.34,0.40631628
-5.35,0.40630817
-5.36,0.40630007
-5.37,0.40629196
-5.38,0.40628386
-5.39,0.40627575
-5.3999999999999995,0.40626764
-5.41,0.40625954
-5.42,0.40625137
-5.43,0.40624326
-5.4399999999999995,0.4062351
-5.45,0.406227
-5.46,0.40621883
-5.47,0.40621072
-5.4799999999999995,0.40620255
-5.49,0.4061944
-5.5,0.40618622
-5.51,0.40617806
-5.52,0.4061699
-5.53,0.40616173
-5.54,0.40615353
-5.55,0.40614536
-5.56,0.40613717
-5.57,0.406129
-5.58,0.40612078
-5.59,0.4061126
-5.6,0.4061044
-5.61,0.40609616
-5.62,0.40608796
-5.63,0.40607977
-5.64,0.40607154
-5.6499999999999995,0.40606332
-5.66,0.4060551
-5.67,0.40604687
-5.68,0.40603864
-5.6899999999999995,0.40603042
-5.7,0.40602213
-5.71,0.40601388
-5.72,0.40600562
-5.7299999999999995,0.40599737
-5.74,0.4059891
-5.75,0.40598086
-5.76,0.40597254
-5.77,0.40596431
-5.78,0.40595603
-5.79,0.40594774
-5.8,0.40593946
-5.81,0.40593117
-5.82,0.4059229
-5.83,0.40591457
-5.84,0.40590626
-5.85,0.40589797
-5.86,0.40588963
-5.87,0.40588135
-5.88,0.40587303
-5.89,0.4058647
-5.8999999999999995,0.40585637
-5.91,0.40584803
-5.92,0.40583968
-5.93,0.40583134
-5.9399999999999995,0.405823
-5.95,0.40581465
-5.96,0.4058063
-5.97,0.40579796
-5.9799999999999995,0.40578955
-5.99,0.4057812
-6.0,0.4057728
-6.01,0.40576446
-6.02,0.4057561
-6.03,0.4057477
-6.04,0.4057393
-6.05,0.4057309
-6.06,0.40572253
-6.07,0.40571415
-6.08,0.40570575
-6.09,0.40569735
-6.1,0.40568894
-6.11,0.40568048
-6.12,0.4056721
-6.13,0.40566367
-6.14,0.40565526
-6.15,0.4056468
