psi,theta,K,h
-0.01,0.40953904,4.4033275,0.01
-0.02,0.40953705,4.3938184,0.02
-0.03,0.40953523,4.385138,0.03
-0.04,0.4095335,4.376829,0.04
-0.05,0.4095318,4.3687267,0.05
-0.060000000000000005,0.4095301,4.3607497,0.060000000000000005
-0.06999999999999999,0.40952834,4.3528533,0.06999999999999999
-0.08,0.4095266,4.3450103,0.08
-0.09,0.40952474,4.337203,0.09
-0.09999999999999999,0.40952283,4.32942,0.09999999999999999
-0.11,0.40952092,4.321652,0.11
-0.12,0.40951896,4.3138933,0.12
-0.13,0.40951687,4.3061404,0.13
-0.14,0.40951478,4.2983894,0.14
-0.15000000000000002,0.4095126,4.290638,0.15000000000000002
-0.16,0.4095103,4.282885,0.16
-0.17,0.409508,4.2751293,0.17
-0.18000000000000002,0.4095056,4.2673693,0.18000000000000002
-0.19,0.4095031,4.259605,0.19
-0.2,0.40950057,4.2518363,0.2
-0.21000000000000002,0.40949792,4.244063,0.21000000000000002
-0.22,0.40949517,4.2362843,0.22
-0.23,0.40949237,4.228501,0.23
-0.24000000000000002,0.40948948,4.220712,0.24000000000000002
-0.25,0.40948647,4.212919,0.25
-0.26,0.40948337,4.205122,0.26
-0.27,0.40948015,4.19732,0.27
-0.28,0.40947688,4.1895146,0.28
-0.29000000000000004,0.4094735,4.1817055,0.29000000000000004
-0.3,0.40947,4.173894,0.3
-0.31,0.40946642,4.166079,0.31
-0.32,0.4094627,4.158261,0.32
-0.33,0.40945885,4.1504416,0.33
-0.34,0.4094549,4.14262,0.34
-0.35000000000000003,0.40945083,4.1347976,0.35000000000000003
-0.36000000000000004,0.40944666,4.1269736,0.36000000000000004
-0.37,0.40944237,4.1191487,0.37
-0.38,0.40943795,4.1113243,0.38
-0.39,0.4094334,4.1034994,0.39
-0.4,0.40942872,4.095675,0.4
-0.41000000000000003,0.4094239,4.0878515,0.41000000000000003
-0.42000000000000004,0.40941894,4.0800285,0.42000000000000004
-0.43,0.40941387,4.072207,0.43
-0.44,0.4094086,4.064388,0.44
-0.45,0.4094032,4.0565705,0.45
-0.46,0.40939772,4.048755,0.46
-0.47000000000000003,0.409392,4.0409427,0.47000000000000003
-0.48000000000000004,0.40938616,4.033133,0.48000000000000004
-0.49,0.4093802,4.025327,0.49
-0.5,0.40937403,4.0175242,0.5
-0.51,0.40936774,4.0097256,0.51
-0.52,0.40936124,4.001931,0.52
-0.53,0.4093546,3.9941409,0.53
-0.54,0.40934783,3.986355,0.54
-0.55,0.40934083,3.9785745,0.55
-0.56,0.40933365,3.9707994,0.56
-0.5700000000000001,0.40932631,3.9630291,0.5700000000000001
-0.5800000000000001,0.4093188,3.955265,0.5800000000000001
-0.59,0.40931112,3.9475062,0.59
-0.6,0.4093032,3.9397535,0.6
-0.61,0.4092951,3.9320083,0.61
-0.62,0.40928686,3.9242682,0.62
-0.63,0.4092784,3.9165359,0.63
-0.64,0.4092697,3.90881,0.64
-0.65,0.4092608,3.9010916,0.65
-0.66,0.40925175,3.8933804,0.66
-0.67,0.40924245,3.8856761,0.67
-0.68,0.40923297,3.8779805,0.68
-0.6900000000000001,0.40922326,3.8702924,0.6900000000000001
-0.7000000000000001,0.40921333,3.8626125,0.7000000000000001
-0.7100000000000001,0.4092032,3.854941,0.7100000000000001
-0.72,0.4091928,3.8472772,0.72
-0.73,0.40918222,3.8396227,0.73
