psi,theta,K,h
-0.01,0.40939987,4.212238,0.01
-0.02,0.4093985,4.1864567,0.02
-0.03,0.40939727,4.1678176,0.03
-0.04,0.40939605,4.1526394,0.04
-0.05,0.4093948,4.139585,0.05
-0.060000000000000005,0.4093936,4.1279945,0.060000000000000005
-0.06999999999999999,0.40939233,4.1174884,0.06999999999999999
-0.08,0.40939096,4.1078234,0.08
-0.09,0.40938956,4.098834,0.09
-0.09999999999999999,0.40938812,4.0904026,0.09999999999999999
-0.11,0.40938658,4.0824404,0.11
-0.12,0.4093849,4.0748787,0.12
-0.13,0.40938324,4.067665,0.13
-0.14,0.40938145,4.060756,0.14
-0.15000000000000002,0.40937954,4.0541167,0.15000000000000002
-0.16,0.40937757,4.047718,0.16
-0.17,0.4093755,4.0415354,0.17
-0.18000000000000002,0.40937334,4.035548,0.18000000000000002
-0.19,0.40937108,4.029738,0.19
-0.2,0.4093687,4.024089,0.2
-0.21000000000000002,0.4093662,4.018589,0.21000000000000002
-0.22,0.4093636,4.0132256,0.22
-0.23,0.40936092,4.0079875,0.23
-0.24000000000000002,0.4093581,4.0028663,0.24000000000000002
-0.25,0.4093552,3.9978533,0.25
-0.26,0.40935212,3.9929414,0.26
-0.27,0.40934896,3.9881234,0.27
-0.28,0.4093457,3.983393,0.28
-0.29000000000000004,0.4093423,3.978745,0.29000000000000004
-0.3,0.40933877,3.9741735,0.3
-0.31,0.40933514,3.969676,0.31
-0.32,0.40933132,3.9652455,0.32
-0.33,0.40932742,3.9608798,0.33
-0.34,0.40932336,3.9565747,0.34
-0.35000000000000003,0.40931922,3.9523268,0.35000000000000003
-0.36000000000000004,0.40931487,3.948133,0.36000000000000004
-0.37,0.40931046,3.9439902,0.37
-0.38,0.4093058,3.9398963,0.38
-0.39,0.4093011,3.9358482,0.39
-0.4,0.4092962,3.931844,0.4
-0.41000000000000003,0.4092912,3.9278808,0.41000000000000003
-0.42000000000000004,0.40928605,3.923957,0.42000000000000004
-0.43,0.40928072,3.9200702,0.43
-0.44,0.40927526,3.9162188,0.44
-0.45,0.40926963,3.912401,0.45
-0.46,0.40926385,3.9086154,0.46
-0.47000000000000003,0.4092579,3.90486,0.47000000000000003
-0.48000000000000004,0.4092518,3.9011338,0.48000000000000004
-0.49,0.40924558,3.8974347,0.49
-0.5,0.40923917,3.8937614,0.5
-0.51,0.40923256,3.8901136,0.51
-0.52,0.40922576,3.8864894,0.52
-0.53,0.40921885,3.8828871,0.53
-0.54,0.40921175,3.8793063,0.54
-0.55,0.40920448,3.875746,0.55
