Stage,Epoch,Theta Loss,Grad Loss,Total Loss
Adam,0,0.026104959,0.6247997,19.300476
Adam,100,0.017818453,0.027050508,9.179731
Adam,200,0.0033161459,0.011765814,1.7757311
Adam,300,0.0007012228,0.0034090518,0.3847019
Adam,400,0.0007034814,0.0023017142,0.37475783
Adam,500,0.00070479966,0.0016634546,0.36903438
Adam,600,0.0007056174,0.0012595872,0.36540458
Adam,700,0.0007060423,0.0009891598,0.36291274
Adam,800,0.00070613297,0.0008000976,0.36106744
Adam,900,0.0007059074,0.00066343043,0.359588
Adam,1000,0.000705351,0.00056208135,0.3582963
Adam,1100,0.0007044138,0.00048553152,0.35706222
Adam,1200,0.00070299464,0.00042712025,0.35576853
Adam,1300,0.00070090796,0.00038265405,0.3542805
Adam,1400,0.0006967672,0.00035916918,0.35197526
Adam,1500,0.00060262706,0.00046964685,0.30600998
Adam,1600,0.0001095026,0.0002430254,0.057181552
Adam,1700,2.3637356e-05,0.00024013876,0.014220065
Adam,1800,8.615091e-06,0.0002208576,0.006516122
Adam,1900,4.557873e-06,0.00019084405,0.004187377
Adam,2000,3.1710847e-06,0.00016154714,0.003201014
Adam,2100,2.5311624e-06,0.0001363793,0.0026293742
Adam,2200,2.138644e-06,0.000115738134,0.0022267033
Adam,2300,1.8602876e-06,9.9090976e-05,0.0019210535
Adam,2400,1.655115e-06,8.571222e-05,0.0016846798
Adam,2500,1.5030602e-06,7.4916876e-05,0.0015006987
Adam,2600,1.3890028e-06,6.612497e-05,0.0013557512
Adam,2700,1.3006388e-06,5.8871363e-05,0.001239033
Adam,2800,1.2285951e-06,5.2799587e-05,0.0011422934
Adam,2900,1.1663005e-06,4.7643793e-05,0.0010595882
Adam,3000,1.1095043e-06,4.3208605e-05,0.0009868382
Adam,3100,1.0556571e-06,3.935031e-05,0.00092133164
Adam,3200,1.0033502e-06,3.5961726e-05,0.00086129236
Adam,3300,9.5190313e-07,3.2962027e-05,0.0008055718
Adam,3400,9.0111405e-07,3.0287716e-05,0.00075343414
Adam,3500,8.5081854e-07,2.7889444e-05,0.00070430373
Adam,3600,8.0122066e-07,2.5728124e-05,0.00065789156
Adam,3700,7.524042e-07,2.3771789e-05,0.00061392
Adam,3800,7.053409e-07,2.1995456e-05,0.00057262497
Adam,3900,6.5760247e-07,2.0374482e-05,0.0005325461
Adam,4000,6.1185034e-07,1.8894074e-05,0.00049486593
Adam,4100,5.6738594e-07,1.7537262e-05,0.0004590656
Adam,4200,5.242877e-07,1.6291606e-05,0.0004250599
Adam,4300,4.826735e-07,1.5144555e-05,0.0003927823
Adam,4400,4.4262e-07,1.4087418e-05,0.0003621842
Adam,4500,4.0427514e-07,1.3110959e-05,0.00033324715
Adam,4600,3.6767545e-07,1.2207877e-05,0.00030591647
Adam,4700,3.3293597e-07,1.1371093e-05,0.0002801789
Adam,4800,3.003291e-07,1.0596089e-05,0.00025612544
Adam,4900,2.6936033e-07,9.87603e-06,0.00023344046
L-BFGS-B,1,2.4095323e-07,9.2132195e-06,0.00021260881
L-BFGS-B,2,0.00063985074,8.821243e-06,0.32001358
L-BFGS-B,3,2.3978046e-07,9.112543e-06,0.00021101566
L-BFGS-B,4,2.4065292e-07,8.993868e-06,0.00021026513
L-BFGS-B,5,2.3847443e-07,9.000666e-06,0.00020924388
L-BFGS-B,6,2.3534764e-07,8.94246e-06,0.00020709843
