psi,theta,K,h
-0.01,0.42992476,1.0373752,0.01
-0.02,0.4299227,1.0364249,0.02
-0.03,0.42992055,1.0355684,0.03
-0.04,0.42991838,1.0347494,0.04
-0.05,0.42991605,1.0339476,0.05
-0.060000000000000005,0.42991358,1.0331534,0.060000000000000005
-0.06999999999999999,0.42991108,1.0323611,0.06999999999999999
-0.08,0.42990845,1.0315678,0.08
-0.09,0.42990565,1.0307711,0.09
-0.09999999999999999,0.42990285,1.0299698,0.09999999999999999
-0.11,0.42989987,1.0291625,0.11
-0.12,0.4298969,1.028349,0.12
-0.13,0.42989376,1.0275284,0.13
-0.14,0.42989057,1.0267005,0.14
-0.15000000000000002,0.4298873,1.0258651,0.15000000000000002
-0.16,0.42988393,1.0250218,0.16
-0.17,0.4298805,1.0241708,0.17
-0.18000000000000002,0.42987698,1.0233117,0.18000000000000002
-0.19,0.4298734,1.0224447,0.19
-0.2,0.4298697,1.0215697,0.2
-0.21000000000000002,0.42986596,1.0206867,0.21000000000000002
-0.22,0.42986217,1.0197958,0.22
-0.23,0.42985827,1.0188968,0.23
-0.24000000000000002,0.42985433,1.01799,0.24000000000000002
-0.25,0.42985028,1.0170754,0.25
-0.26,0.4298462,1.0161529,0.26
-0.27,0.42984203,1.0152228,0.27
-0.28,0.42983776,1.0142848,0.28
-0.29000000000000004,0.42983347,1.0133395,0.29000000000000004
-0.3,0.42982915,1.0123867,0.3
-0.31,0.42982465,1.0114264,0.31
-0.32,0.42982018,1.0104588,0.32
-0.33,0.42981556,1.0094839,0.33
-0.34,0.42981088,1.008502,0.34
-0.35000000000000003,0.42980617,1.0075129,0.35000000000000003
-0.36000000000000004,0.4298014,1.0065168,0.36000000000000004
-0.37,0.42979652,1.0055139,0.37
-0.38,0.42979163,1.0045041,0.38
-0.39,0.42978662,1.0034877,0.39
-0.4,0.42978156,1.0024645,0.4
-0.41000000000000003,0.4297764,1.0014348,0.41000000000000003
-0.42000000000000004,0.4297712,1.0003988,0.42000000000000004
-0.43,0.42976594,0.99935627,0.43
-0.44,0.42976063,0.99830747,0.44
-0.45,0.42975518,0.99725246,0.45
-0.46,0.42974973,0.9961913,0.46
-0.47000000000000003,0.42974412,0.9951243,0.47000000000000003
-0.48000000000000004,0.42973852,0.9940511,0.48000000000000004
-0.49,0.42973283,0.9929722,0.49
-0.5,0.42972705,0.99188745,0.5
-0.51,0.4297212,0.9907971,0.51
-0.52,0.42971528,0.9897011,0.52
-0.53,0.42970932,0.9885996,0.53
-0.54,0.42970324,0.9874926,0.54
-0.55,0.4296971,0.9863802,0.55
-0.56,0.42969084,0.9852627,0.56
-0.5700000000000001,0.42968458,0.98413986,0.5700000000000001
-0.5800000000000001,0.4296782,0.9830119,0.5800000000000001
-0.59,0.42967176,0.9818789,0.59
-0.6,0.42966524,0.98074085,0.6
-0.61,0.42965865,0.97959805,0.61
-0.62,0.42965198,0.9784505,0.62
-0.63,0.4296452,0.9772981,0.63
-0.64,0.4296384,0.97614104,0.64
-0.65,0.42963147,0.9749794,0.65
-0.66,0.42962447,0.97381324,0.66
-0.67,0.4296174,0.97264266,0.67
-0.68,0.42961025,0.97146773,0.68
-0.6900000000000001,0.42960304,0.97028846,0.6900000000000001
-0.7000000000000001,0.4295957,0.96910506,0.7000000000000001
-0.7100000000000001,0.4295883,0.9679174,0.7100000000000001
-0.72,0.4295808,0.9667257,0.72
-0.73,0.42957327,0.96553004,0.73
-0.74,0.4295656,0.9643303,0.74
-0.75,0.4295579,0.9631269,0.75
-0.76,0.42955005,0.96191967,0.76
-0.77,0.42954218,0.96070856,0.77
-0.78,0.4295342,0.9594938,0.78
-0.79,0.4295261,0.9582755,0.79
-0.8,0.42951798,0.9570537,0.8
-0.81,0.4295097,0.9558283,0.81
-0.8200000000000001,0.42950138,0.9545996,0.8200000000000001
-0.8300000000000001,0.429493,0.9533676,0.8300000000000001
-0.8400000000000001,0.4294845,0.9521322,0.8400000000000001
-0.85,0.4294759,0.95089376,0.85
-0.86,0.42946726,0.9496519,0.86
-0.87,0.42945847,0.94840723,0.87
-0.88,0.42944962,0.9471594,0.88
-0.89,0.42944068,0.9459086,0.89
-0.9,0.42943168,0.94465494,0.9
-0.91,0.42942256,0.9433983,0.91
-0.92,0.42941332,0.9421391,0.92
-0.93,0.42940405,0.9408769,0.93
-0.9400000000000001,0.42939466,0.93961215,0.9400000000000001
-0.9500000000000001,0.4293852,0.93834484,0.9500000000000001
-0.9600000000000001,0.42937565,0.93707496,0.9600000000000001
-0.97,0.429366,0.9358025,0.97
-0.98,0.42935628,0.9345277,0.98
-0.99,0.42934644,0.9332504,0.99
-1.0,0.42933652,0.93197083,1.0
-1.01,0.42932653,0.930689,1.01
-1.02,0.42931643,0.9294049,1.02
-1.03,0.4293062,0.92811865,1.03
-1.04,0.42929596,0.92683023,1.04
-1.05,0.42928565,0.92553985,1.05
-1.06,0.42927516,0.9242474,1.06
-1.07,0.42926463,0.9229529,1.07
-1.08,0.429254,0.92165655,1.08
-1.09,0.42924324,0.92035836,1.09
-1.1,0.42923248,0.9190584,1.1
-1.11,0.42922157,0.91775656,1.11
-1.12,0.42921057,0.9164531,1.12
-1.1300000000000001,0.4291995,0.91514796,1.1300000000000001
-1.1400000000000001,0.42918834,0.91384125,1.1400000000000001
-1.1500000000000001,0.4291771,0.9125328,1.1500000000000001
-1.1600000000000001,0.42916578,0.911223,1.1600000000000001
-1.17,0.42915434,0.9099117,1.17
-1.18,0.42914277,0.9085989,1.18
-1.19,0.4291312,0.90728474,1.19
-1.2,0.4291195,0.9059693,1.2
-1.21,0.42910776,0.9046525,1.21
-1.22,0.4290959,0.90333444,1.22
-1.23,0.42908394,0.90201527,1.23
-1.24,0.4290719,0.90069497,1.24
-1.25,0.4290598,0.8993734,1.25
-1.26,0.42904758,0.8980509,1.26
-1.27,0.4290353,0.89672726,1.27
-1.28,0.4290229,0.8954027,1.28
-1.29,0.42901048,0.8940771,1.29
-1.3,0.42899793,0.89275074,1.3
-1.31,0.4289853,0.89142346,1.31
-1.32,0.4289726,0.89009535,1.32
-1.33,0.4289598,0.8887664,1.33
-1.34,0.4289469,0.88743675,1.34
-1.35,0.42893398,0.88610643,1.35
-1.36,0.42892092,0.8847754,1.36
-1.37,0.42890784,0.8834438,1.37
-1.3800000000000001,0.42889464,0.88211155,1.3800000000000001
-1.3900000000000001,0.42888135,0.88077873,1.3900000000000001
-1.4000000000000001,0.428868,0.8794455,1.4000000000000001
-1.4100000000000001,0.42885458,0.87811166,1.4100000000000001
-1.42,0.42884108,0.8767774,1.42
-1.43,0.4288275,0.8754428,1.43
-1.44,0.4288138,0.87410784,1.44
-1.45,0.4288001,0.87277246,1.45
-1.46,0.42878628,0.8714369,1.46
-1.47,0.4287724,0.870101,1.47
-1.48,0.42875844,0.8687649,1.48
-1.49,0.42874438,0.86742866,1.49
-1.5,0.42873025,0.8660921,1.5
-1.51,0.42871606,0.86475545,1.51
-1.52,0.42870182,0.8634188,1.52
-1.53,0.42868748,0.862082,1.53
-1.54,0.4286731,0.8607452,1.54
-1.55,0.4286586,0.8594084,1.55
-1.56,0.42864406,0.8580717,1.56
-1.57,0.42862946,0.85673493,1.57
-1.58,0.42861474,0.85539836,1.58
-1.59,0.4286,0.85406184,1.59
-1.6,0.4285852,0.8527255,1.6
-1.61,0.42857033,0.85138935,1.61
-1.62,0.42855537,0.8500534,1.62
-1.6300000000000001,0.42854035,0.84871775,1.6300000000000001
-1.6400000000000001,0.42852524,0.8473823,1.6400000000000001
-1.6500000000000001,0.42851013,0.84604716,1.6500000000000001
-1.6600000000000001,0.42849487,0.8447123,1.6600000000000001
-1.6700000000000002,0.4284796,0.8433779,1.6700000000000002
-1.68,0.42846426,0.8420438,1.68
-1.69,0.42844886,0.8407102,1.69
-1.7,0.42843342,0.839377,1.7
-1.71,0.42841786,0.8380442,1.71
-1.72,0.4284023,0.836712,1.72
-1.73,0.42838666,0.8353802,1.73
-1.74,0.42837095,0.83404905,1.74
-1.75,0.42835516,0.8327184,1.75
-1.76,0.42833936,0.83138835,1.76
-1.77,0.4283235,0.83005893,1.77
-1.78,0.42830753,0.82873005,1.78
-1.79,0.42829156,0.82740194,1.79
-1.8,0.42827553,0.82607454,1.8
-1.81,0.42825943,0.8247478,1.81
-1.82,0.42824328,0.8234218,1.82
-1.83,0.42822704,0.8220966,1.83
-1.84,0.4282108,0.820772,1.84
-1.85,0.42819446,0.8194484,1.85
-1.86,0.42817807,0.8181256,1.86
-1.87,0.42816168,0.81680363,1.87
-1.8800000000000001,0.4281452,0.8154825,1.8800000000000001
-1.8900000000000001,0.42812872,0.81416225,1.8900000000000001
-1.9000000000000001,0.42811212,0.812843,1.9000000000000001
-1.9100000000000001,0.4280955,0.81152457,1.9100000000000001
-1.9200000000000002,0.42807883,0.8102071,1.9200000000000002
-1.93,0.42806208,0.80889076,1.93
-1.94,0.42804533,0.8075753,1.94
-1.95,0.42802852,0.8062608,1.95
-1.96,0.42801166,0.8049474,1.96
-1.97,0.42799473,0.80363506,1.97
-1.98,0.4279778,0.80232376,1.98
-1.99,0.4279608,0.8010136,1.99
-2.0,0.42794377,0.7997045,2.0
-2.01,0.42792666,0.7983965,2.01
-2.02,0.42790955,0.7970897,2.02
-2.03,0.42789236,0.79578406,2.03
-2.04,0.42787516,0.79447955,2.04
-2.05,0.42785794,0.7931763,2.05
-2.0599999999999996,0.4278406,0.79187423,2.0599999999999996
-2.07,0.42782328,0.7905734,2.07
-2.0799999999999996,0.4278059,0.78927386,2.0799999999999996
-2.09,0.4277885,0.78797555,2.09
-2.0999999999999996,0.427771,0.78667855,2.0999999999999996
-2.11,0.4277535,0.7853828,2.11
-2.1199999999999997,0.42773598,0.7840884,2.1199999999999997
-2.13,0.4277184,0.78279525,2.13
-2.1399999999999997,0.4277008,0.7815035,2.1399999999999997
-2.15,0.42768312,0.7802131,2.15
-2.1599999999999997,0.42766547,0.7789241,2.1599999999999997
-2.17,0.4276477,0.7776365,2.17
-2.1799999999999997,0.42762998,0.7763503,2.1799999999999997
